现场#时间#测点71,SIS_01_influent_flow_VALUE_04,现场#IN_COD#测点86,主控#IN_AMMONIA#测点69,主控#BLOWER_AIR_FLOW#测点41,PLC.84.鼓风机频率.RAW,主控#DO#测点99,DCS.15.污泥浓度.PV,APC.88.酸碱值.AI,HMI.47.池温.AI,SIS.77.OUT_COD.VALUE,1号机组#effluent_ammonia#测点89,A线#RAS_FLOW#测点8,班组备注,SIS_网络心跳_33,值班员电子签名
2026-01-01 06:15:00,4395.990118505621,306.14508025869276,38.05055002775502,18490.81201819756,43.31514298865106,1.8981156433272417,3550.940072949236,7.178288643003111,23.777786255060427,30.105619921799235,3.1689485122689223,1825.6796163481395,A班,1,operator_test
2026-01-01 06:20:00,4498.073387438764,333.02132055841446,38.793982882618245,18680.5340427801,41.998796718161806,1.835813765202781,3561.630458826747,7.2017126696395595,24.07700376487988,30.4542594728884,2.689198449494189,1812.6982504729122,A班,1,operator_test
2026-01-01 06:25:00,4416.423317643689,318.45483892078374,35.28054374683166,18657.977097218525,42.54011284026703,1.9036455341309886,3721.5081517812946,7.2412564087315126,23.600450365169024,31.02658468232509,3.032984963044844,1795.7713756238263,A班,1,operator_test
2026-01-01 06:30:00,4417.556633161356,318.8899534985156,35.93744704561025,18735.026610836223,42.05960001853249,2.1506454573965534,3576.4793432579277,7.156979997194676,23.712736331531836,30.02447772371162,2.6331297579375685,1796.4279599036865,A班,1,operator_test
2026-01-01 06:35:00,4382.406351864333,309.11618898945625,40.05774599974494,18581.05072761361,42.26578829348252,2.0043820418314957,3550.413295891032,7.256776629790916,24.59673044837881,30.01765736026705,2.995644627383798,1773.736941256606,A班,1,operator_test
2026-01-01 06:40:00,4393.2870116168415,312.89055320667336,35.50555693558827,18570.871607628884,42.414318860504174,2.0147305031487477,3511.5457324787367,7.13788590776383,24.061483193527156,28.503184125667723,2.6859113542311652,1807.8980480502814,A班,1,operator_test
2026-01-01 06:45:00,4360.997614909593,306.7634988331038,35.274268438222705,18711.429226603424,42.595312599813816,2.1885503100394503,3618.74457199058,7.1640966096326855,23.924979059228267,30.503364385981637,3.205620098123353,1840.8916335482577,A班,1,operator_test
2026-01-01 06:50:00,4460.877530532156,318.7154906195078,35.25117453177469,18700.706593272065,42.75416769130955,2.1797033404182407,3679.789200144114,7.141989483126196,23.96582633811628,28.549266911389463,2.5665712777929373,1777.4353147771892,A班,1,operator_test
2026-01-01 06:55:00,4476.218016006709,297.99852133620504,37.94462259489325,18552.574865572486,43.1139077599455,2.2141004631443186,3583.6621737124797,7.197789962093996,23.915650995625708,32.31013250376142,3.140811915539146,1761.4748897863055,A班,1,operator_test
2026-01-01 07:00:00,4425.518892933612,314.5333056070487,39.615010257290514,18345.71822320907,42.427986382429815,2.217359251700409,3627.4537720032545,7.2304879111475895,23.80076204521355,31.271902687185456,2.6945176148830194,1775.0726459411746,A班,1,operator_test
2026-01-01 07:05:00,4405.324406134957,296.6457017621071,38.33451647634091,18313.913292819645,42.69043885742407,2.156448993350454,3508.0630798943057,7.194019547383279,23.800160403509995,32.41570625499043,2.7108295554496427,1813.244448649354,A班,1,operator_test
2026-01-01 07:10:00,4435.386866140347,316.39383349320866,37.42270373827111,18512.599206710267,41.92596384421463,2.094358511738059,3520.948447428589,7.27632626596688,23.799517645792594,28.434162151424694,3.054556304556365,1787.0325005114926,A班,1,operator_test
2026-01-01 07:15:00,4429.136369976818,313.0188199802419,38.65917735052105,18670.543356497506,43.42344904574835,2.173873915631515,3498.3103555406337,7.186450854330316,24.35324957467777,29.971190743850403,3.3245094350500994,1773.656507707562,A班,1,operator_test
2026-01-01 07:20:00,4420.227356884919,309.1550091026424,34.73636223223499,18390.284772302104,42.4305555886154,2.303814652049628,3685.8917829865345,7.2432624461861534,23.832588335909694,30.196030026299546,2.5131454250018583,1787.4634820179494,A班,1,operator_test
2026-01-01 07:25:00,4438.093910876734,305.42114373549947,34.964178562957024,18552.42210279967,42.42030402997108,1.9262433169336846,3475.436497071937,7.199010387428307,23.867289012863047,27.69240254305232,3.1762600633776876,1777.2036116241975,A班,1,operator_test
2026-01-01 07:30:00,4392.891534104034,313.5179092430048,36.386690437793284,18543.074970847047,43.81497609483841,2.2231682805131148,3531.634314260706,7.184853521670662,23.88292293274794,28.304760845075766,3.0060591279055746,1836.0561423689571,A班,1,operator_test
2026-01-01 07:35:00,4458.193363827246,316.13581111923884,35.974742773250746,18685.273109135396,44.41399955360937,2.1142780672855497,3561.476524121642,7.23221639750186,23.986648458911397,32.0912612833,3.1314371762419464,1775.6459667119138,A班,1,operator_test
2026-01-01 07:40:00,4443.803591385467,319.5805118592241,37.204709955181535,18582.626561651003,42.374542012326415,2.2749423407329346,3597.2130461325573,7.206088563125087,24.056798502327602,31.103040853934345,2.7426118169925235,1767.962582230879,A班,1,operator_test
2026-01-01 07:45:00,4447.443990078559,317.84853041600815,39.30829067760168,18539.252500635124,42.884631957257476,2.0469738697697792,3529.608339848571,7.168891021199637,23.7970678768046,27.65984452299418,2.9404366093627687,1849.891406181194,A班,1,operator_test
2026-01-01 07:50:00,4436.614621902713,315.3209768588768,39.36708824055243,18740.58944490704,44.59197539306538,2.0422328487927626,3677.739593037912,7.217273765337951,23.725128489380495,28.600745636464005,2.9054068757809004,1831.0765811763388,A班,1,operator_test
2026-01-01 07:55:00,4436.070887476718,330.85751773348886,35.064531965724115,18690.170848295853,44.339221889838726,1.9521006636653402,3671.5260930011314,7.241471484625497,24.01061505275375,29.265192680141404,2.7333227505801183,1833.4311716632922,A班,1,operator_test
2026-01-01 08:00:00,4347.417416416564,321.0669149376123,37.12528902494479,18776.710431058113,43.87255012636251,2.4486108220865788,3488.810052762318,7.206826891540271,23.647991906531107,31.79884288163624,2.469836323982191,1802.6673119188633,A班,1,operator_test
2026-01-01 08:05:00,4473.742451304583,328.3173169015222,40.00567208503897,18782.25178887309,43.9924278666012,1.9123647286763008,3512.454670623995,7.123632956552849,24.252187872147886,34.07388315484452,2.0977846121966235,1860.013963979147,A班,1,operator_test
2026-01-01 08:10:00,4481.614021550067,300.36812031236923,34.5852081932883,18714.327393976706,43.25822916084291,2.1481390101718203,3605.655231367122,7.2304939295452915,23.613293140753942,33.552144469627386,2.873328406600791,1799.2169670837825,A班,1,operator_test
2026-01-01 08:15:00,4442.6030621294085,308.03090635295234,39.610342322625655,18497.68383788296,42.96657899989563,1.9394260898479048,3597.2976674797296,7.155058487935177,23.73770404671418,31.37653223868222,3.3029912027038235,1829.876435677994,A班,1,operator_test
2026-01-01 08:20:00,4396.556992031183,305.58677533012036,42.75323479783851,18549.43431848396,42.74533348013151,1.991137411762518,3534.409963802699,7.182519219672687,24.317593859110396,32.31681303371089,3.036677181713824,1874.3970411570867,A班,1,operator_test
2026-01-01 08:25:00,4453.28879179353,297.7050100587324,38.68812558323033,18702.819515554165,43.49823783491951,2.116708666342161,3647.442741526634,7.238804701041156,23.911466835571044,31.583964180954936,2.484267185401447,1818.031145880322,A班,1,operator_test
2026-01-01 08:30:00,4421.366895499124,299.97981904648,39.31434024346247,18589.48412731835,41.26411341512607,2.0416278297847876,3697.894097778604,7.195520130458036,24.077009457695212,32.13320353982773,3.0603701168104536,1822.541846468938,A班,1,operator_test
2026-01-01 08:35:00,4483.5379534486065,319.72581354262513,38.38553943455684,18484.42416505392,43.43441286119402,2.479556309423164,3574.1286344870896,7.121252274566065,24.113693415836078,26.916372073701616,2.594900975040873,1823.9819869911744,A班,1,operator_test
2026-01-01 08:40:00,4462.7627634556875,302.8394030723655,36.64619492855073,18389.84956291302,43.567928375252635,2.2710332283483234,3570.6816248721407,7.300038959726027,23.977462324763344,28.398334577519666,2.882491470866416,1745.2376486213484,A班,1,operator_test
2026-01-01 08:45:00,4498.099034626325,320.802753345485,40.67690402381133,18826.065461022117,43.50864657359299,1.8974766166136503,3701.746522647717,7.263749809879671,23.75615552511033,33.037284433327656,2.8553688189157262,1851.9588738061184,A班,1,operator_test
2026-01-01 08:50:00,4445.040123465287,314.3172159882204,39.973385334576435,18370.134701645537,40.72190365913566,2.063504322398164,3590.862836445124,7.13121171938668,24.17037986751334,31.372270620087203,2.9637671368734524,1821.834547796788,A班,1,operator_test
2026-01-01 08:55:00,4537.471668105488,307.17631300053915,37.12664891063355,18824.682784808912,42.499316450686784,2.092133830912518,3682.3544712602043,7.1567563643767516,24.023308262888953,34.09461727775307,2.545982372449219,1753.9233100303034,A班,1,operator_test
2026-01-01 09:00:00,4453.0332322976155,309.4540245064896,35.84295368525251,18625.582419207698,41.61667201026147,2.1184222367445296,3595.0365218783763,7.329325830395912,23.977667315845615,31.022623788698777,2.2240295593177564,1852.2782463935566,A班,1,operator_test
2026-01-01 09:05:00,4429.802479852778,311.8953699061046,40.76667824678163,18589.131218518014,44.03807594047222,2.0417682131098833,3591.877879464622,7.207442974085706,24.00934771222066,28.7983757613853,3.21246631219557,1898.9656301646073,A班,1,operator_test
2026-01-01 09:10:00,4431.125524579391,300.2071678036673,36.976284305898545,18574.093638954346,43.07045274586682,2.0112322807226035,3609.6824813899993,7.175045326745411,24.06798058542429,27.223348340127387,2.370651699269352,1777.4439887252336,A班,1,operator_test
