记录时间,RAW_FEED,窑头煤量,分解炉煤量,KILN_SPEED,窑尾烟室温度(℃),窑头罩温度,C1出口温度,窑尾氧量[%],ID_FAN_SPEED,主传电流,FREE_LIME,化验备注
2026-01-01 00:32:00,369.5158744429147,35.0440278227955,30.852286009908184,3.6055243318929207,1079.6683098221424,1391.4035213303255,322.1102305720237,2.491620369929129,860.5427619511048,626.4798086430436,1.2508200695002736,正常
2026-01-01 00:33:00,372.10271616697906,35.36126946064705,31.519695690887286,3.582253713862184,1077.0032223582882,1375.8104469002697,326.18080728758724,2.2838187753057833,865.1235611903144,637.8538661643647,1.3085873341302465,正常
2026-01-01 00:34:00,371.6057040752263,34.71355802350227,30.86877907727998,3.6083139047520034,1074.5942209182715,1380.5418985730619,326.1829548840862,2.4989835520816763,867.6618563934543,613.1573896342503,1.2270330686476771,正常
2026-01-01 00:35:00,372.11849688264624,35.141054115232244,31.255350539753717,3.661413685849364,1082.061075648668,1373.1395791010134,323.1649103663818,2.458725652944221,864.3658752340979,620.7170793857731,1.2436791205864801,正常
2026-01-01 00:36:00,372.25504158410286,35.36741579667568,30.974249616482865,3.569925506670093,1085.1547760012763,1381.199981508035,324.19588476095703,2.550088875151644,851.8433429466141,611.380787113674,1.07543595607664,正常
2026-01-01 00:37:00,372.3782710561944,35.34714854008156,31.054666788663805,3.638910156936227,1080.130721742764,1382.7683261085929,323.5658305408009,2.3668656776159844,861.4523674830248,611.6980225605198,1.196126332613245,正常
2026-01-01 00:38:00,371.12437614936493,34.68219612332361,31.156110000221734,3.593540386294192,1077.5603974655414,1372.1380066672536,325.0222823786605,2.4596774495199933,852.2511377740591,627.8409658345357,1.093466802685695,正常
2026-01-01 00:39:00,372.49832954169057,34.966051323475675,31.008923550551696,3.5938781593119487,1091.5947690248856,1378.3582579196373,325.4975775682721,2.438808184726884,859.6943112214576,634.6206116834232,1.1989679031140619,正常
2026-01-01 00:40:00,372.2958394868334,34.93517167402656,31.371110832468645,3.5537615670924096,1082.8105926366234,1376.1878511792754,330.04615581209777,2.4694476755585875,868.6452261690683,630.7626545738724,1.2819787959515414,正常
2026-01-01 00:41:00,373.3622625696194,35.09848486508281,31.02832486758192,3.6140642475851417,1075.8087028085222,1375.2853594815188,324.30297375429393,2.468595041700581,863.0111738666726,629.8936923987687,1.3369906402326555,正常
2026-01-01 00:42:00,376.099185981456,34.989236561989095,30.66912053461218,3.5884026636291697,1083.2984583149566,1371.7834730356374,321.8503198823989,2.3776841641087656,856.3725945963417,613.7364893803973,1.1864071508202687,正常
2026-01-01 00:43:00,372.47333935978344,35.2117424882271,30.943350876832497,3.613582141995466,1085.1290460853427,1381.4741953950117,325.4600506336324,2.2805088255476504,867.0751939856001,621.3730083493484,1.3340434601011175,正常
2026-01-01 00:44:00,374.63405954830074,35.33477981353259,31.22872738323145,3.6224864519041233,1080.9261222134103,1374.8576650914888,324.6792133813308,2.3464987706361833,865.9796676749227,609.3785344211014,1.340954221336951,正常
2026-01-01 00:45:00,376.46306722848476,35.26156752571472,31.479081377155648,3.5834230909637785,1086.2677842599908,1382.3222462705883,324.38429423679986,2.31860623951638,860.1568055127916,617.738228473655,1.2427145917107354,正常
2026-01-01 00:46:00,373.97059277198093,34.92258732811051,31.24682181643554,3.5862113620682208,1078.6027762960666,1383.7362056451934,327.00985406796974,2.335675323974769,853.0737202941551,617.0990984294251,1.242271184411751,正常
2026-01-01 00:47:00,373.75792141191806,35.46777541389787,31.034594846368133,3.6378016809260756,1075.253100881552,1380.3653534954724,326.5408850989008,2.3901381402410475,863.8963056712664,619.373676714057,1.2124766559031877,正常
2026-01-01 00:48:00,374.8414270520157,35.13572467847783,30.995592149497575,3.6190521985734354,1092.6446443571258,1368.9049938727946,323.5236321528657,2.445116459236461,857.0867357244252,617.6522233987772,1.194265532893842,正常
2026-01-01 00:49:00,375.2792571585845,35.26273807847555,30.621677704927013,3.5924742831364305,1083.2731705535589,1384.2073049630733,325.3384536920696,2.5365574963010844,858.1535319678882,627.2310371406309,1.2279002540463537,正常
2026-01-01 00:50:00,375.62054509110834,35.42202039280669,30.534381380983913,3.6079908019693003,1085.0948070073377,1383.8015150989947,324.202934846174,2.3742619038650634,850.9537256760314,611.3837977019526,1.3298607836308278,正常
2026-01-01 00:51:00,374.53686649137063,35.29935140031161,31.263071672197615,3.647408348245771,1081.4076120273737,1379.129626579702,327.4272734502572,2.546920232639317,857.8255882199012,616.2301665703577,1.1923607190250352,正常
2026-01-01 00:52:00,374.3752275908867,35.332993831339785,30.90011961141626,3.5427731764814867,1075.4457168227855,1376.4515946189033,327.34020115393264,2.4527117056726455,867.7572641488392,600.357486337821,1.3549936006440866,正常
2026-01-01 00:53:00,374.7771471216341,35.677201219962406,30.89755274018081,3.595990399190987,1084.20915808548,1377.61711394694,325.5125839544312,2.382387347392121,864.7414340985603,615.6019165817004,1.297134005598689,正常
2026-01-01 00:54:00,374.41009337445576,35.08126201695686,31.230104266980266,3.559747222154249,1072.9068520161422,1371.6219856196549,323.86395172606586,2.4355980341218872,854.6601422961563,624.6813072683962,1.3082882205756772,正常
2026-01-01 00:55:00,375.9932369170699,35.22483105555142,30.88042856643411,3.6133305839327434,1075.392642444226,1381.6840762205154,326.96609510317097,2.4541143194865747,858.4343294532531,622.958616238714,1.1775709738164075,正常
2026-01-01 00:56:00,374.4220763035417,35.15897231044629,30.99258465529516,3.6367664005286366,1080.5772333655177,1380.665639342804,327.4416928904431,2.286426029644856,864.4971994506841,616.9841393978667,1.384852489470601,正常
2026-01-01 00:57:00,376.2875233942574,35.31513544274065,30.908600124780065,3.590272842085408,1091.5941372923505,1381.889640182433,327.22720724755254,2.3488159835604945,860.6767334815158,612.2082047920643,1.368769458647932,正常
2026-01-01 00:58:00,375.8151626553699,35.13455580534146,31.28445959446512,3.5890239645838387,1080.6266875393521,1382.6014462137564,325.2637030997851,2.3709472783477357,862.4941013259161,644.9965037055592,1.2747246336930405,正常
2026-01-01 00:59:00,375.68530878140086,35.45570829334126,31.290134936823442,3.545750331901975,1079.6980810376313,1383.9511182079223,325.1213289407354,2.4342951962236623,855.053336998635,620.1933538460321,1.170150688693006,正常
2026-01-01 01:00:00,374.53820613055757,35.523068150053014,31.14074407708806,3.604098986914004,1077.9237358120315,1377.3617675657915,324.28812383037206,2.438680976567033,853.1182941063721,616.4214140451811,1.1605230827731003,正常
2026-01-01 01:01:00,377.3967619178363,35.31386746058021,31.084246034090857,3.6173602544370054,1087.5841072309747,1374.377931389263,324.81019198742814,2.3492552224081464,855.7668116455945,623.9950533510887,1.2356773477983118,正常
2026-01-01 01:02:00,375.6632880174454,35.24346915504476,30.666000313503936,3.568038688082805,1066.5565477941475,1377.562326167258,325.88115053729825,2.391179538800817,858.7479369152122,633.9862509849486,1.2180491365249762,正常
2026-01-01 01:03:00,375.36503540397393,35.41862647104581,30.96309496805816,3.6210388507227758,1078.3246802056879,1395.618180896593,325.79804163835917,2.567766136232839,854.3158380991932,594.0178921770696,1.2578412096793217,正常
2026-01-01 01:04:00,376.5547296414902,35.38541102830021,30.84814793490347,3.586575157161888,1082.0295305185084,1382.1344734353654,326.06837510585916,2.395664800091491,859.433010171713,612.257537689859,1.1817593454702717,正常
2026-01-01 01:05:00,378.02569426163444,35.301448565419015,30.389063945594987,3.586574436838019,1078.2082071676712,1370.0179535451368,324.18222351917217,2.2056024264155285,868.2723612206635,606.9228845397238,1.1648090657164023,正常
2026-01-01 01:06:00,377.31829541982,35.23416514470172,31.00273926539667,3.589575674465118,1084.284145830244,1388.3473751694523,324.450590864868,2.331243095429052,855.4185217952988,628.8383937563384,1.3164161071395006,正常
2026-01-01 01:07:00,376.58833834609163,35.60435519767832,31.16604246660785,3.6259530190181324,1091.3791318311678,1374.2514786523366,327.16000956092716,2.383812623157069,857.8070816976795,616.6328458032992,1.3647088235313083,正常
2026-01-01 01:08:00,375.02391549450846,35.19325056348979,31.421571830947173,3.6347455735202234,1075.0925906477405,1375.0198207555231,324.8887394833202,2.396790897148666,856.3885885776654,616.8748434043769,1.1951152855652145,正常
2026-01-01 01:09:00,378.75606195047715,35.24352881561794,31.089847112468263,3.6296352957633884,1079.021781171279,1361.4068147944695,323.7450681471822,2.463055470271089,856.7610286952013,628.0801850417955,1.2137275392460132,正常
2026-01-01 01:10:00,378.39705458188837,35.280729742868225,30.7723989838528,3.6019209695344574,1081.2959784242353,1369.5374061780312,326.1817860421623,2.4729806261869793,856.6443247576215,620.6796113202432,1.317030486223636,正常
2026-01-01 01:11:00,377.0297372870587,35.45926109505753,30.85109266803661,3.564088897652698,1081.7469329058172,1391.792015620962,325.5760930212598,2.4236982288549638,861.9302923966651,610.3516202914358,1.244643624422655,正常
2026-01-01 01:12:00,378.02828148938045,35.18706469751716,30.83323332353529,3.603764630378986,1080.371506631511,1367.2938582753754,325.9178975762205,2.4221862011317836,860.2476658672433,612.5603632628803,1.1648016070944887,正常
2026-01-01 01:13:00,378.0074741489465,35.49611483964028,30.965740196247058,3.509937476624573,1076.0136943841694,1384.2220906984357,324.53218476342295,2.3249738013484422,853.2275877669902,618.3752502618419,1.155534100429739,正常
2026-01-01 01:14:00,380.0904913223571,35.31950126514569,30.763842697343946,3.593453050967882,1080.230355532413,1389.9011194467205,327.28904482926066,2.2458936916933125,855.0324377183252,622.192220278465,1.2944794402588937,正常
2026-01-01 01:15:00,377.8720555312558,35.06689782822016,30.964561825281056,3.592652555155969,1073.5578596980517,1382.4917181761928,326.3907743067309,2.416165973648745,855.7942194769921,635.7573673063457,1.1457541077688826,正常
2026-01-01 01:16:00,378.9790799076752,35.35304806757751,30.712077635769003,3.51833011686363,1082.7947052609156,1370.184056062227,325.69467604948915,2.161632156525273,863.9067883920316,618.6589643198365,1.2079015574952119,正常
2026-01-01 01:17:00,378.2149442773117,35.57488893001808,30.832084570822254,3.5813020574533176,1074.4237483931847,1379.9253814331485,324.80946024354387,2.3663527731366902,858.0911060994806,614.5491458553198,1.1846676739683326,正常
2026-01-01 01:18:00,377.3043144602894,35.29129695675203,30.679331505420322,3.5685193646495574,1084.9470068348217,1378.1451460562007,325.6872236087288,2.385771142494455,860.2789053243117,629.9135518543459,1.0817618165822718,正常
2026-01-01 01:19:00,378.63950398778275,35.555871153694,30.894206856554607,3.617183274739925,1079.6952496719784,1380.1295334361525,324.94509577342683,2.5446113727873163,863.3494694140121,625.0700314583793,1.2159553696514245,正常
2026-01-01 01:20:00,379.24146558626387,35.20355716082289,30.60194993253481,3.592250012929766,1067.1111102095763,1387.8484557679885,326.8301868692484,2.537110547820189,859.4756377750655,629.6006156963113,1.2334829414767787,正常
2026-01-01 01:21:00,379.7448035570233,35.67493204881994,30.8514792114476,3.5671406633659326,1082.9694263845486,1394.5311439428785,326.73584875763953,2.4541135725772767,868.049658282018,618.5830708171108,1.4312211821667988,正常
2026-01-01 01:22:00,376.8976551379422,35.448097649889746,30.817831632250513,3.6308679486514435,1084.6962211639675,1387.0847113741138,326.26991058179965,2.5861213838938566,859.9617511087558,612.9149727694353,1.2855082440204821,正常
2026-01-01 01:23:00,379.6505441970873,35.34075374785897,30.87698662440559,3.5992775603075486,1078.0340287195102,1375.0501025082192,325.297032233457,2.3223839516606106,861.5259414588414,618.0326884603793,1.2824186774381334,正常
2026-01-01 01:24:00,380.109085347306,35.745621601644565,30.945352363279316,3.5894520496388247,1076.7370378569638,1366.0278789499564,324.2334447189455,2.3798139721342895,860.7349958371337,622.399847225822,1.1928451184622906,正常
2026-01-01 01:25:00,378.4499366442181,35.635140626730305,31.25635737897556,3.6371702368578744,1079.8678297873,1382.6775579709847,322.3083890284121,2.384038150223392,863.0753122068636,632.6991137252088,1.109060686052185,正常
2026-01-01 01:26:00,378.8752294123564,34.978200738126716,30.999805640944377,3.642631088186137,1086.1059371335054,1368.3881550193414,326.0120277603467,2.434595627243051,866.5824524192567,615.9161256937728,1.2214070872471694,正常
2026-01-01 01:27:00,378.92393991910257,35.278855331344324,31.102697564956255,3.604389217440948,1088.792994038145,1380.5744635285444,325.6541777897377,2.418868477618019,857.5056390081065,622.1358707033089,1.1658938168419715,正常
2026-01-01 01:28:00,380.4777213729024,35.55956810696072,30.70679092249685,3.5976613163827875,1074.3344165637427,1378.6391403617702,324.0851766104144,2.416676487683218,857.0930943765235,623.5721454117598,1.2241350761654606,正常
2026-01-01 01:29:00,379.98713318860206,35.37657656547399,31.276736530732418,3.5354381506074546,1086.4723820909844,1381.7069283882172,328.78156447683176,2.4793360266479088,859.3215493867364,623.302798302077,1.2451766970330775,正常
2026-01-01 01:30:00,380.7541328149519,35.75270333439666,30.829722541614363,3.577705644202176,1080.191323415017,1392.8812099650147,322.44481009296936,2.155163839640074,864.9284596240935,601.1478441470491,1.283268688258486,正常
2026-01-01 01:31:00,379.08675898492595,35.104431052130806,31.374215225082075,3.5901870465683636,1081.2419280441989,1387.3747648448305,326.4119358971759,2.193730886778193,866.0485562441619,629.0784629482001,1.297178586234199,正常
2026-01-01 01:32:00,379.60526122129033,35.475525765699125,30.765496054539234,3.5861060063593686,1083.4862965469779,1379.75375527538,323.4077242544446,2.4514156147007764,854.0988543871919,616.0866074603734,1.3009748207005158,正常
2026-01-01 01:33:00,380.0466294549635,35.03797919781731,31.143221291823245,3.5848539236335255,1074.0526423395129,1374.1478509322815,326.5265686558802,2.335839486918182,855.9974173719206,625.4101209611322,1.3242316226884894,正常
2026-01-01 01:34:00,378.97611830701,35.494133008608955,31.43379122464964,3.624041405166183,1072.33295751962,1382.478097285895,325.7173475652527,2.526146723370731,854.2851552500971,614.3703335042065,1.1564995548841999,正常
2026-01-01 01:35:00,378.34935628644473,35.51451085003976,31.150365871296447,3.6646395610491878,1067.8416960491445,1362.2202247909722,324.7113834315911,2.3245588569972324,862.3390755630594,602.3559408240641,1.2484920516526736,正常
2026-01-01 01:36:00,379.98715212270355,35.41613642086896,30.511598446015267,3.6220289863649833,1084.8699972652578,1388.2815262057027,326.20623589115223,2.521621734699725,855.5187878094423,626.1249817896116,1.179070790973533,正常
2026-01-01 01:37:00,380.75211676985435,35.41712437697854,30.815357118056966,3.6268454835203174,1077.8945099822045,1384.3869142385547,323.4815800979596,2.298728966736363,859.2686371994818,609.267759586459,1.310897596269269,正常
2026-01-01 01:38:00,379.75234260238227,35.34584835219037,30.609983973120727,3.653568081727016,1073.4326009103029,1377.5293849524223,325.1417951361063,2.4288890920848027,862.6158437377277,615.9655225043929,1.3765525079949557,正常
2026-01-01 01:39:00,379.3932882734117,35.3589794751179,30.461814416216967,3.6328982817743056,1071.6580460911955,1393.387577811842,326.3849721275783,2.377279025637942,861.9641129218721,613.0025158677633,1.2638279654025852,正常
2026-01-01 01:40:00,380.21221323300665,35.27179545733964,31.474868669732363,3.653580475248947,1069.8140090957122,1369.7903608804806,324.0842485817822,2.4918364983143775,859.764098411153,612.5459386706125,1.3729053839812604,正常
2026-01-01 01:41:00,380.28354649582974,35.4247790147499,30.884473105353155,3.599055794890449,1078.5719041528623,1378.6135500017185,326.4593682052492,2.4657423635364144,850.8965918726635,621.2662619779014,1.3171802136674953,正常
2026-01-01 01:42:00,379.27021345990255,35.41934940200123,30.888270842877827,3.621551328902018,1072.996218072698,1379.4990272636546,325.55545814549487,2.2169609847694263,859.1560325885413,609.6107665434353,1.2436518099205807,正常
2026-01-01 01:43:00,382.64225548774965,35.34538376627635,31.037168165527444,3.646519317144835,1076.6947079509055,1386.7538918455862,327.8334687745331,2.3106646893139864,853.0612427765245,613.7738223445558,1.1894665421877517,正常
2026-01-01 01:44:00,379.41814588599004,35.35696046924104,30.97991223733308,3.5507879269868874,1072.4962351117413,1383.140416055888,322.1598403943615,2.4448231547125556,866.5148112229393,615.5376250256568,1.2113469964045525,正常
2026-01-01 01:45:00,379.40953886203744,35.81722898656501,30.957957328243605,3.588120592556212,1077.1650877620311,1393.383293016295,325.61048383152456,2.226702037992634,859.5702672302599,625.0599708662395,1.1767588273368998,正常
2026-01-01 01:46:00,380.9274874504388,35.11474054086754,31.018719873012312,3.620097867354282,1078.866173601556,1385.9271048012765,324.6803779128256,2.416010140226762,853.9103794892674,611.6917102597766,1.2374271688046918,正常
2026-01-01 01:47:00,380.19796526499465,35.43250015010237,30.855210050103807,3.591382612211092,1086.2647559960365,1378.967335281299,325.16298130791745,2.4540642726651964,854.3558808776287,635.5989317032919,1.24959624833055,正常
2026-01-01 01:48:00,381.4207089408,35.741520224770426,30.854056885552247,3.5740441369312075,1082.6711269133186,1377.1700948739372,323.12903559706155,2.4330954134910874,861.0066674078374,606.5381934239608,1.3769139008509361,正常
2026-01-01 01:49:00,378.21311751574456,35.47630850803727,31.2610834287264,3.6182822784231043,1086.2249471084288,1380.4560074416322,321.2993242980258,2.351605958403038,865.387794097734,606.5670766742489,1.209255084664922,正常
2026-01-01 01:50:00,379.98941028435274,35.84850005628209,30.524839217625388,3.5861314303119403,1090.001195977638,1379.6176373405453,325.49758916510405,2.2813996885796155,859.8101049767121,616.5152844617996,1.3553732844611384,正常
2026-01-01 01:51:00,379.00185539504014,35.22554592144944,30.607146727577774,3.5641658604289295,1068.617831008941,1368.5795354831675,321.48648869761496,2.4972849378558437,855.0984402023972,629.5910013793999,1.1578525496106489,正常
2026-01-01 01:52:00,380.3959510102764,35.52978476038077,31.037706480603845,3.5822431662599263,1064.3022343106068,1369.2022041286127,325.01962410436255,2.2204123197983163,854.3886753467998,629.4596766758943,1.2397900689226993,正常
2026-01-01 01:53:00,378.59975728366504,35.09162687155715,30.962185982039657,3.5783139228998833,1077.7630348323476,1402.7443434146207,326.2970120132583,2.320920191193715,861.3225008847783,613.0257727407709,1.2660374267774521,正常
2026-01-01 01:54:00,380.4894343625366,35.525953142756045,30.916842601603143,3.644338971509443,1079.708998620631,1377.337371804019,321.89526082423225,2.431771549402926,860.7105996300857,617.0648903674885,1.407875783940386,正常
2026-01-01 01:55:00,378.8561587154948,35.07315628669081,30.661957478080176,3.60007725471232,1077.626513537809,1395.740260542108,327.5649937256048,2.4005555881753304,855.2256554733636,614.9626872202437,1.1906082154990076,正常
2026-01-01 01:56:00,380.39681739321645,35.610804111667804,30.813876928503397,3.613335517053878,1078.4525724312523,1387.3413012725896,327.1815780250102,2.4231480867481197,859.4625189392889,622.4644128962411,1.26740200753224,正常
2026-01-01 01:57:00,378.8166258069576,35.39331239400366,31.20531044012394,3.5936005626844265,1079.5707585972687,1372.5785452117073,325.8538909328184,2.438731842044394,863.5469983402271,635.7830878134833,1.3022002304383447,正常
2026-01-01 01:58:00,379.5991406162151,35.54329183003584,30.810716242126244,3.5536481154605593,1085.1937269109142,1376.3006845330965,327.40901211923466,2.364339941441577,851.8176026246972,601.5169036963509,1.144228461310722,正常
2026-01-01 01:59:00,380.25546731281196,35.41555210205485,30.733566651274952,3.572061524786006,1080.6832945137896,1367.893954334807,327.0071168938937,2.4714310335677863,859.8854104687914,614.3525038515769,1.2178535205188146,正常
2026-01-01 02:00:00,380.2334040712752,35.39389200848155,31.181222037060408,3.5585151087626,1075.7639604367266,1385.0716547961836,320.2215638951806,2.497651708325196,859.49456843779,613.906079063605,1.303887465702293,正常
2026-01-01 02:01:00,379.8041607203152,35.607200827276856,30.876631495838783,3.6073302370343603,1088.1798743922247,1387.0983247393087,324.99690502170273,2.3034986597327687,857.39570466978,629.3286941551959,1.3673232679978355,正常
2026-01-01 02:02:00,378.90218868933476,35.34111441659498,31.062670543912777,3.639730057410674,1079.5713509876364,1369.7718759455395,327.00270383226734,2.4093069721168576,859.7642207996946,620.1833031460695,1.0963477358657419,正常
2026-01-01 02:03:00,380.1718419290425,35.47060761299558,30.873073549201685,3.6051299767165004,1070.2723751069877,1378.574201957605,321.6421333733116,2.3285129208486,862.2710435752566,625.7639638683895,1.2336879210483245,正常
2026-01-01 02:04:00,377.0770742564066,35.455276711650434,31.355589488826787,3.614747099324713,1073.5844776154386,1379.010379076844,325.3332983539197,2.3381194011883726,853.6118436044726,623.2479531860351,1.2877878913120346,正常
2026-01-01 02:05:00,380.73711870167534,35.374927847762265,30.731961125654053,3.5663811167641097,1084.1053525096438,1378.4595632674889,325.271506118157,2.2445682635209514,855.2175844473286,622.017672264516,1.192030438458414,正常
2026-01-01 02:06:00,379.91873560245637,35.10968666378568,31.013849190466907,3.5696400232703125,1082.9839034004774,1380.0063026686869,326.3210179832706,2.3929757471261857,862.9546203414196,619.6380228433022,1.2043361230155998,正常
2026-01-01 02:07:00,379.96531814089883,35.37032678847329,30.83857140522182,3.6058360208293054,1074.0982963944787,1373.0325432861503,324.7888564500163,2.517460386410864,856.0526358118523,619.134556042356,1.2181806163058748,正常
