采集时间,GAS_FLOW_NM3H,助燃风量[Nm3/h],ZONE1_TEMP_C,二段炉温(℃),均热段温度(°F),WALKING_BEAM_SPEED,入炉温度,SLAB_OUT_TEMP_C,炉压(kPa),O2_PERCENT,板坯厚度,THROUGHPUT,厂商临时标签
2026-01-01 08:12:00,24719.878181151118,44241.68987423234,937.3010348112896,1126.2735506080253,2267.3925128534347,1.186284616275499,162.92064777164202,1160.813177065335,0.008751848145936571,3.0357840830934735,220,169.7508764647015,0
2026-01-01 08:13:00,24802.09812493826,44239.56381509612,936.3114182104982,1126.4816482818828,2270.6185815733506,1.201026239165714,167.65399755847082,1161.1003239933086,0.008681659563806557,3.127048320376423,220,168.7686371881879,1
2026-01-01 08:14:00,24870.919491910256,44467.63778474833,935.2364400292182,1126.2652697861433,2269.102004769296,1.220788111956715,164.16381470499937,1160.3548828737862,0.007588261002512946,2.987781574856625,220,169.76572587298898,0
2026-01-01 08:15:00,24758.83371549461,43991.1145381504,942.6224736846933,1128.1798478226165,2269.8337299799323,1.202778066162983,172.95487837634036,1161.063317383432,0.0071052733305878735,3.0169684534781127,220,166.83338662318044,1
2026-01-01 08:16:00,24879.29156925311,44176.005806199064,939.2497858403444,1124.6592041025056,2273.723509838771,1.207110690743576,169.86344481194467,1161.8224041411302,0.008013569769012555,3.118850244098348,220,172.46372881403607,1
2026-01-01 08:17:00,25051.61175253957,44517.09037815601,940.7595335818525,1127.4052204647817,2272.5313478943776,1.208638986710751,175.02441121428367,1160.8883220830198,0.00848275386747643,3.0050245384851486,220,171.79198386471037,0
2026-01-01 08:18:00,24898.05664906855,44440.78574575782,935.7119232915807,1128.4701067337714,2276.977950780404,1.223132086151039,174.3572080994114,1163.0129969457687,0.010674092234440016,2.947520376420784,220,166.21028514173372,0
2026-01-01 08:19:00,24831.83712427036,43936.94447075231,944.3474668021084,1125.6279601849624,2273.4386572331264,1.189413754518211,174.17170054447374,1162.7020343583902,0.007507871738272744,3.107526989711699,220,172.3812542052772,0
2026-01-01 08:20:00,24868.33426854197,44309.19272334475,939.0082351157198,1127.7262432870737,2273.1252734433174,1.1850081657978047,173.34207306816708,1162.5737171783353,0.007651155296088453,2.936269297657661,220,170.10685849939958,1
2026-01-01 08:21:00,25157.65840931764,44751.69525313309,941.3265998633406,1128.8331798814577,2275.770930481053,1.2144986848429065,174.09790813554525,1163.2288730649711,0.007520337179148076,2.9346859617971583,220,173.39618108366514,0
2026-01-01 08:22:00,25248.400386498215,44997.11964900654,945.6845436159555,1128.4795119416415,2278.032208308832,1.2190623654154291,169.1299170325237,1163.1376708830192,0.007403437298891122,2.962788753315669,220,166.95608339364898,0
2026-01-01 08:23:00,24910.15901151762,44140.82357662633,945.4860478988747,1128.75869681897,2275.122605982166,1.2049547710903072,166.80720360080016,1162.6931406117121,0.009604379436870165,3.1108057196752146,220,166.8875670410836,1
2026-01-01 08:24:00,25208.552439040344,44307.40227537371,944.5295152830735,1131.6684076127538,2275.6683092139892,1.203136037552976,170.50034970340266,1162.77655634648,0.008468080324279082,2.9160444493475235,220,168.57085728196637,0
2026-01-01 08:25:00,25069.859869664848,44943.94537817918,942.1384366368733,1130.5478018745282,2278.2713756210196,1.2085661237597525,169.66617555007647,1162.6931610814354,0.008874751455244951,3.010220157412127,220,171.30761709114896,0
2026-01-01 08:26:00,25053.024751674107,44670.13048372051,941.007820437375,1131.6077343364586,2274.9356609662,1.2025607809418453,166.1886226710853,1165.127671038809,0.007230557182908438,2.9063036333741916,220,169.61277258298523,0
2026-01-01 08:27:00,25086.502171591434,44876.656681644214,943.4414476184078,1130.9292295897208,2275.6292418572075,1.2208038795875644,172.38202365475917,1164.435811060051,0.00851025218468643,3.2424864239080575,220,170.58270245552862,1
2026-01-01 08:28:00,25025.081545162986,44115.80502192982,946.9123006617771,1131.860005844305,2274.0611285211507,1.2018751912151115,171.0452506626727,1164.6829229256937,0.008084771926303734,3.1374549745116607,220,170.55884377075114,2
2026-01-01 08:29:00,25269.991907148364,44974.15487198827,948.9024599686546,1134.6107324013885,2276.689052238735,1.2047758653598155,168.8962647517807,1163.3918960588858,0.008363186398427053,2.931946971449692,220,168.5613072516136,2
2026-01-01 08:30:00,25376.3773501321,45037.91957845846,947.2705273713742,1130.6485459554747,2277.8819704195967,1.1888400742000556,166.81911106186232,1165.310253747259,0.0071508745244071165,3.105014124542747,220,168.60820733031346,0
2026-01-01 08:31:00,25244.594723846996,44864.657160995215,944.2239810831662,1131.6584007661518,2275.2795695960663,1.2064932900059562,172.39167134934019,1164.9542268672428,0.009520543615794543,2.990063675558829,220,169.96167034515184,2
2026-01-01 08:32:00,24974.836134668203,44405.470227119076,946.0758089430759,1132.735684854256,2277.699244977005,1.2142544016629069,164.2204611440473,1165.642811558984,0.00810855239022097,3.0647980864304363,220,170.02050173750683,0
2026-01-01 08:33:00,25277.535144564445,45231.83812808993,951.8408224792229,1131.5090558577842,2276.8804403907843,1.194763058625337,172.36161457517454,1163.6998069830975,0.009024712238062876,3.178538661643647,220,171.46468335325616,1
2026-01-01 08:34:00,25209.696103298353,44351.72334536565,947.0492016101575,1133.565638913245,2276.1721708464147,1.2006773732163272,172.36590976817234,1165.9853154647915,0.009532371278690862,2.9315738963425026,220,169.42582671619192,2
2026-01-01 08:35:00,25262.550062072765,44940.33816099294,950.5472256479306,1137.419214220391,2279.903208688118,1.1914244738762667,166.32982073276358,1165.7154148485554,0.008873175046819564,3.0071707938577306,220,169.841978014662,1
2026-01-01 08:36:00,25269.76319731318,45219.895950200575,948.6933810605312,1131.627808978473,2281.6613765434204,1.2014999768850438,168.39176952191403,1166.7605117044257,0.006368668589322833,2.91380787113674,220,165.635898901916,2
2026-01-01 08:37:00,25274.88053240176,45200.24783775001,949.7209678062941,1136.528675577132,2279.7614833180296,1.2034604076357411,167.13166108160186,1165.0584995062463,0.008290473496604948,2.916980225605198,220,168.65315831533113,2
2026-01-01 08:38:00,25114.238597749794,44161.502510605824,950.9058316184709,1133.7998663022609,2278.9605777657207,1.190172508334067,170.044564757321,1166.115561325204,0.006450227554811814,3.078409658345357,220,166.08667006714236,2
2026-01-01 08:39:00,25268.428301770742,44727.12410182187,950.0905152706324,1134.1120503926775,2285.6264769244854,1.1979478223995466,170.9951551365442,1166.0345065812194,0.007938862244291512,3.1462061168342323,220,168.72419757785156,1
2026-01-01 08:40:00,25232.929388645287,44634.17009909449,953.3388406002301,1131.7209748700814,2282.0186052493605,1.1952348139740943,180.09231162419556,1166.467202987952,0.009729045233813665,3.1076265457387238,220,170.79946989878854,0
2026-01-01 08:41:00,25349.17997648533,44998.680743736964,950.9358329079726,1136.0180926143958,2279.207224219852,1.1941066993518983,168.60594750858786,1166.5836118490017,0.008602234773334515,3.098936923987687,220,172.1747660058164,2
2026-01-01 08:42:00,25665.36643735602,45331.865437548215,948.3897388970948,1134.5777142866652,2282.9114330662333,1.1897293412945467,163.70063976479776,1165.7980424040481,0.007274518919268346,2.9373648938039727,220,168.41017877050672,2
2026-01-01 08:43:00,25217.492824452263,44932.18799644535,950.899197241911,1136.5200776507197,2284.0632555564357,1.2018427442437647,170.92010126726484,1164.9484032412356,0.009415038797120011,3.013730083493484,220,172.10108650252795,0
2026-01-01 08:44:00,25463.476649232525,45439.89806813418,953.4857209423697,1137.3706528585872,2282.4941284867027,1.193572081364361,169.3584267626616,1165.7289629045486,0.009195933534984534,2.893785344211015,220,172.27385553342378,2
2026-01-01 08:45:00,25669.122082566493,45652.247917600565,955.7797885346137,1135.0164948961326,2285.2140892536895,1.2029028078382353,168.7685884735997,1165.5692152373406,0.008031361102558312,2.9773822847365503,220,169.81786479276838,2
2026-01-01 08:46:00,25355.655061840687,44777.22946401773,954.2005065895163,1135.4454487579,2282.074968159047,1.2046702570564918,174.0197081359395,1165.8575729503066,0.0066147440588310204,2.970990984294251,220,169.80677961029377,1
2026-01-01 08:47:00,25315.22871578372,45367.15243994342,952.7688862301283,1139.120769996197,2280.871563834422,1.2004566918693407,173.08177019780157,1166.5183293561468,0.008779261134253294,2.99373676714057,220,169.0619163975797,1
2026-01-01 08:48:00,25429.80742527101,45133.63545728323,952.7103100195087,1138.0995662677203,2288.995424656679,1.1861312423409933,167.04726430573137,1167.182674678641,0.007417347144885043,2.976522233987772,220,168.60663832234604,0
2026-01-01 08:49:00,25466.369013517324,45335.36928052245,949.9595461207599,1136.5491628288441,2285.0695459503063,1.2052591312038416,170.6769073841392,1168.2100539564271,0.007630706393577643,3.0723103714063082,220,169.44750635115884,1
2026-01-01 08:50:00,25490.81022833649,45557.72705452708,949.4886971197908,1137.7976547212484,2286.174088816977,1.2047518938737434,168.40586969234803,1166.698446976131,0.006190745135206267,2.913837977019526,220,171.9965195907707,0
2026-01-01 08:51:00,25343.721510860985,45187.718776017144,955.5325819984354,1140.6320552530594,2284.7930853473986,1.1989120332246275,174.8545469005144,1168.534732890602,0.0075651176439802325,2.9623016657035763,220,168.55901797562586,1
2026-01-01 08:52:00,25306.745593890486,45168.09156146089,952.8300475045003,1133.8553584073331,2282.381802609936,1.195564493273629,174.68040230786528,1167.7006779657215,0.00955145282976785,2.8035748633782096,220,172.62484001610216,1
2026-01-01 08:53:00,25336.86733206667,45620.28801865473,952.997199983639,1137.5944853247631,2286.5901673431804,1.1970213924336748,171.0251679088624,1167.1037668769525,0.008948286819712064,2.956019165817004,220,171.17835013996722,2
2026-01-01 08:54:00,25274.18614919798,44806.80240444024,955.8317987100093,1135.361833358932,2281.762104297316,1.1895274820245685,167.72790345213173,1167.7404832205782,0.006932028459231255,3.0468130726839617,220,171.45720551439192,2
2026-01-01 08:55:00,25445.00636416545,45226.152065861694,953.1949799400434,1139.1097854134175,2283.131757917061,1.2021050952756442,173.93219020634197,1168.0285077736942,0.0076868658906506186,3.02958616238714,220,168.18927434541018,0
2026-01-01 08:56:00,25236.792275232114,44833.06227552121,954.2391247764441,1140.8399929536508,2285.708862011753,1.2008320491785052,174.88338578088627,1166.4527144524027,0.008899439890136817,2.969841393978667,220,173.37131223676502,1
2026-01-01 08:57:00,25440.45839704102,45315.82763582853,953.7003706784309,1137.900261153391,2290.903416540387,1.202362050228041,174.45441449510503,1167.1759075202863,0.008135346696303166,2.9220820479206426,220,172.9692364661983,1
2026-01-01 08:58:00,25363.08057457869,44978.404533566514,956.82651914011,1137.9687910394034,2286.197843166864,1.2032518077671954,170.5274061995702,1167.4946944475244,0.008498820265183223,3.249965037055592,220,170.618115842326,0
2026-01-01 08:59:00,25326.30289534768,45302.997989597956,956.9772775295488,1135.2275543255644,2286.0025045522716,1.2049388977599027,170.2426578814708,1168.2238049859777,0.007010667399726998,3.001933538460321,220,168.00376721732516,1
2026-01-01 09:00:00,25166.961618496694,45141.49804028766,955.8735295260076,1139.2529581813787,2285.4192652447528,1.1967022094572393,168.57624766074412,1168.3614288952397,0.006623658821274414,2.964214140451811,220,167.7630770693275,1
2026-01-01 09:01:00,25487.813154319356,45358.664938342605,955.4988954805053,1140.264298788827,2289.9742590162587,1.1929724142365787,169.62038397485628,1167.5590500128897,0.007153362329118898,3.039950533510887,220,169.6419336949578,1
2026-01-01 09:02:00,25257.14307630796,44925.99929325384,952.2162075911151,1137.0951578246772,2280.712225790521,1.1969529077090726,171.76230107459654,1168.0682626434664,0.007749587383042452,3.1398625098494866,220,169.2012284131244,0
2026-01-01 09:03:00,25198.23024929685,45042.06033446031,954.6421344095667,1140.7391211821086,2286.200729548701,1.219522726120741,171.5960832767183,1169.9221675977194,0.0068631676198386395,2.740178921770696,220,170.19603024198304,0
2026-01-01 09:04:00,25317.411082801013,45171.51469425241,953.7575915604638,1138.5437685047254,2288.053168266223,1.2026680917942068,172.13675021171835,1168.2872418923046,0.007886602034342612,2.9225753768985894,220,168.2939836367568,0
2026-01-01 09:05:00,25469.894330481875,45289.225193341714,950.1057970369724,1138.6375107206793,2286.511179498876,1.187522441931421,168.3644470383444,1166.4707341122341,0.009654472244132694,2.8692288453972377,220,167.87022664291007,2
2026-01-01 09:06:00,25360.53444243866,45039.29084606935,955.0219091265076,1138.9229061048045,2289.4152505899838,1.2104342189618154,168.90118172973598,1167.80926515104,0.007083704359059764,3.088383937563384,220,171.66040267848751,2
2026-01-01 09:07:00,25248.03913231627,45309.55571227765,956.3208726040546,1141.4248608952782,2292.7701287724617,1.1928143483154208,174.32001912185436,1168.41507373164,0.00756141633953588,2.9663284580329923,220,172.8677205882827,2
2026-01-01 09:08:00,25034.991147699464,44493.32396129049,958.3434779533965,1142.079281962174,2285.595501914393,1.193774775944404,169.77747896664042,1168.6229397681702,0.007277717715533065,2.968748434043768,220,168.62788213913035,1
2026-01-01 09:09:00,25457.126910930423,45170.70224998051,955.6538954680412,1141.798270203301,2287.5100855045,1.1767585184930867,167.49013629436445,1169.361620308414,0.007352205739040253,3.0808018504179553,220,169.09318848115032,2
2026-01-01 09:10:00,25387.932408658755,45105.10141390647,953.0643908146164,1140.001718638794,2288.672004891705,1.186921757722539,172.36357208432452,1169.5348401929482,0.0073288649515243,3.0067961132024323,220,171.6757621555909,0
2026-01-01 09:11:00,25197.362212491076,45029.34750996904,953.6299140743789,1137.5220252915276,2289.0055020066666,1.2147400195262024,171.1521860425196,1169.1139005544087,0.008386058479333014,2.9035162029143575,220,169.86609061056637,2
2026-01-01 09:12:00,25290.330728736015,44832.248200553004,953.408942809778,1140.2008750906803,2288.5091215946995,1.1841173228442192,171.83579515244102,1169.1685636076545,0.008049533173448664,2.925603632628803,220,167.87004017736223,0
2026-01-01 09:13:00,25260.6267496847,45150.98435264503,954.3768752583051,1133.970873960314,2286.662620793035,1.2052776133730447,169.0643695268459,1168.264105419557,0.006645517553398027,2.9837525026184184,220,167.6383525107435,2
2026-01-01 09:14:00,25483.046270179693,45259.96619148982,952.655598930528,1139.5550519601961,2288.6665484624923,1.2123763993084007,174.57808965852126,1167.5388365967392,0.007006487543665056,3.0219222027846504,220,171.11198600647234,0
2026-01-01 09:15:00,25188.97136074721,44513.25241686902,954.1413419565614,1139.5094820572963,2285.7622357503337,1.2031146477202408,172.78154861346187,1169.3049426437335,0.0071588438953984306,3.157573673063457,220,167.39385269422206,2
2026-01-01 09:16:00,25293.64745347114,45003.10327159533,951.9876128117551,1134.5537693794995,2290.008974429068,1.1877300700777838,171.3893520989783,1166.8208236519936,0.008781357678406307,2.9865896431983656,220,168.9475389373803,0
2026-01-01 09:17:00,25173.49645995309,45082.95242075498,952.8000429105155,1138.7423357344007,2286.3240199726424,1.1999067267914356,169.6189204870877,1168.9270704601968,0.007618221219896113,2.9454914585531977,220,168.3666918492083,2
2026-01-01 09:18:00,25035.495074915656,44529.782260881875,951.4167069365836,1137.8719177874339,2291.133253265237,1.197681432570251,171.37444721745754,1169.1781022846167,0.008055781064862355,3.0991355185434593,220,165.7940454145568,1
2026-01-01 09:19:00,25166.73816926377,45032.81718216213,952.960803667971,1141.0892725401343,2288.8354960105094,1.2001619167951905,169.8901915468537,1170.8211467522274,0.008669893882802425,3.0507003145837923,220,169.1488842412856,1
2026-01-01 09:20:00,25209.757754826755,44664.94463547359,950.434346719577,1139.391493350353,2283.2299115323144,1.2098105697099857,173.6603737384968,1170.7985617682764,0.007895127555013096,3.0960061569631128,220,169.58707353691946,0
2026-01-01 09:21:00,25240.724456110438,45267.59506240768,952.2287907146524,1137.6733345954362,2290.4151579678246,1.2181639299285982,173.47169751527906,1170.018783974977,0.009609931656403583,2.9858307081711075,220,174.53052955416996,1
2026-01-01 09:22:00,24869.433259508063,44436.99279682613,951.7445455530118,1141.868996966505,2291.232929452949,1.2088558892176422,172.53982116359936,1171.386810861162,0.007992350221751172,2.9291497276943526,220,170.88770610051205,2
2026-01-01 09:23:00,25169.965941930677,44744.02428297223,951.9895685832585,1139.7015494909322,2288.2673529061926,1.193812628135274,170.594064466914,1168.7951307771411,0.008305188291768288,2.9803268846037927,220,170.81046693595334,0
2026-01-01 09:24:00,25195.01554957061,45257.946527706146,952.2952545768766,1138.9765222467338,2287.707802576388,1.1825348486874454,168.46688943789107,1169.41285987049,0.008146999167426753,3.0239984722582194,220,168.57112796155727,1
2026-01-01 09:25:00,24965.800706298203,44777.096290095324,954.5291685255594,1142.0792002926435,2289.1324320432186,1.2033469474637308,164.6167780568241,1169.4962549114696,0.008615062441372731,3.126991137252088,220,166.47651715130462,2
2026-01-01 09:26:00,24986.597177075328,44010.47560210131,952.2098862405603,1142.3562154616511,2291.9470257729245,1.1854851937741766,172.02405552069345,1170.0406975730073,0.009316490483851329,2.959161256937727,220,169.28517718117922,2
2026-01-01 09:27:00,24962.102452756182,44325.906926431504,952.7535623268268,1139.7112464520121,2293.15531666843,1.2007180794106802,171.30835557947535,1169.9199994000305,0.007501127801621316,3.0213587070330887,220,167.8973454210493,0
2026-01-01 09:28:00,25118.135573467618,44884.56507970073,949.2944173724026,1139.1587808340025,2286.63974225033,1.1982989254522125,168.1703532208288,1169.9323495996516,0.007418618875304704,3.0357214541175987,220,169.35337690413652,2
2026-01-01 09:29:00,25028.784623723473,44523.5917140069,953.5498233783512,1134.898248091405,2292.084285385983,1.2021336604852715,177.56312895366352,1170.5909037528575,0.007864309877347271,3.0330279830207703,220,169.87941742582694,2
2026-01-01 09:30:00,25090.305734693076,45056.8394276914,949.6574579777962,1137.5954252456722,2289.2319466318395,1.2161015124562684,164.88962018593867,1167.378821746872,0.008985691924818703,2.8114784414704914,220,170.83171720646214,1
2026-01-01 09:31:00,24859.68505691597,43928.433340410054,953.6852306038056,1138.2985812896188,2289.670543915962,1.209218456056038,172.8238717943518,1167.7918061676664,0.009209711248832375,3.0907846294820014,220,171.17946465585499,2
2026-01-01 09:32:00,24891.374283369787,44411.48773927072,948.4755790715789,1137.8893487605444,2290.6380337912947,1.199692194094225,166.81544850888918,1170.3936350169133,0.006819770877438371,2.9608660746037345,220,171.2743705175129,1
2026-01-01 09:33:00,24913.834185811338,43910.52122774626,951.145946152749,1137.660547192816,2286.342126336359,1.1926848136653518,173.05313731176048,1169.260517017035,0.007199483474384131,3.0541012096113214,220,171.85579056721224,0
2026-01-01 09:34:00,24754.917510507195,44213.57251998119,953.1077333657156,1140.1196134461654,2285.5092347758887,1.2030976216073688,171.4346951305054,1171.1838890081847,0.006857031050019421,2.9437033350420654,220,167.662488872105,0
2026-01-01 09:35:00,24649.322063630563,44072.62946699811,950.4664265001902,1142.6646881182812,2283.4208829073455,1.1777752809887152,169.4227668631822,1169.1859615152,0.008467815112611871,2.8235594082406408,220,169.96230129131683,1
2026-01-01 09:36:00,24815.56745260265,44191.53629425814,944.9714632239136,1139.6545476275126,2291.0081056745576,1.2103519077571283,172.4124717823044,1171.1721887583872,0.00710375756188847,3.0612498178961163,220,168.22676977433832,0
2026-01-01 09:37:00,24877.18970784353,44274.870728620976,947.0060070347104,1139.7983190047016,2287.7854200061497,1.2054836427981934,166.9631601959192,1168.956503148456,0.007853727439896343,2.89267759586459,220,171.52243990673173,0
2026-01-01 09:38:00,24727.182767328493,43958.31901478741,944.957018828424,1141.394681159985,2285.6856685958433,1.196911731190528,170.28359027221254,1170.2689869410272,0.00852316874754555,2.959655225043929,220,173.1638126998739,2
2026-01-01 09:39:00,24654.224640469627,43857.136852334595,943.3554119947222,1139.823814500881,2284.7870810391682,1.2167344722648024,172.76994425515653,1169.7614067093318,0.008392822584374432,2.930025158677633,220,170.34569913506462,1
2026-01-01 09:40:00,24722.809531055987,43845.115837698984,951.0335842711536,1141.0020955120883,2283.849114012465,1.1872379511006006,168.16849716356444,1170.9131377459246,0.007952819682230607,2.9254593867061245,220,173.0726345995315,2
2026-01-01 09:41:00,24701.892069982714,43988.89502841925,945.8743882647767,1137.1590200761686,2287.673939669993,1.1982669375021482,172.91873641049838,1170.6559871279433,0.006179318374532697,3.0126626197790145,220,171.6795053416874,1
2026-01-01 09:42:00,24551.046513994537,43750.35439275526,945.4592161056876,1138.4431510565037,2285.0406154974057,1.1993737840795682,171.11091629098973,1168.1695975928444,0.007831206517708253,2.8961076654343523,220,169.84129524801452,0
2026-01-01 09:43:00,24926.701075814693,44208.86723692279,946.1955706293887,1139.8847313377144,2286.572673266113,1.2084423648069829,175.66693754906626,1169.1056920765395,0.006612248555304903,2.937738223445558,220,168.4866635546938,2
2026-01-01 09:44:00,24511.095822003434,43599.04987435971,945.273686972716,1133.2724021749784,2284.543144294025,1.2039255200698598,164.31968078872296,1170.4439675775404,0.009302962244587865,2.9553762502565672,220,169.0336749101138,1
2026-01-01 09:45:00,24481.652528002673,44099.27288468942,944.6254622285478,1135.5238257689134,2286.4960046253973,1.2167291162703688,171.22096766304918,1168.2570814493386,0.007914053446051979,3.0505997086623946,220,168.1689706834225,1
2026-01-01 09:46:00,24635.720809487295,43475.88214171264,944.6304957678508,1137.4111420631032,2287.1055116901816,1.2074088810015957,169.36075582565115,1170.142123045818,0.006782075897853471,2.916917102597766,220,169.6856792201173,2
2026-01-01 09:47:00,24520.440712777214,43678.257899326476,942.8331417190748,1135.2453145630468,2290.271085565687,1.1987091691016238,170.32596261583487,1170.5122623822667,0.006871176175525743,3.1559893170329185,220,169.98990620826376,2
2026-01-01 09:48:00,24639.80378802424,44217.52949053886,942.326709644434,1133.8310730665055,2288.4824117808116,1.1964626185924214,166.2580711941231,1170.289811702477,0.008201333481567489,2.8653819342396085,220,173.1728475212734,2
2026-01-01 09:49:00,24227.92099513533,43281.59735041881,945.0780657888052,1136.5151854914236,2289.9023943814236,1.2005700093020404,162.59864859605162,1169.459797983988,0.009077558819546794,2.8656707667424897,220,168.98137711662304,0
2026-01-01 09:50:00,24414.5216263951,43996.42979228508,938.6758926423215,1134.1000598014484,2291.414833345944,1.1995220466756817,170.99517833020815,1168.740262617015,0.007962020995342404,2.965152844617996,220,172.63433211152847,2
2026-01-01 09:51:00,24269.90071833389,43027.01159015221,938.8150603677364,1132.3574317886212,2281.5978713184763,1.1857244193539593,162.97297739522998,1170.8792930753707,0.007019688040479443,3.0959100137939997,220,167.69631374026622,0
2026-01-01 09:52:00,24411.54077119734,43594.03004881824,941.7334675107261,1133.2779287187616,2279.453894526232,1.1865027551607659,170.03924820872513,1168.0884001862337,0.00687773506935997,3.0945967667589436,220,169.74475172306748,0
2026-01-01 09:53:00,24170.831566515815,42704.4411720548,940.5967523260139,1132.7250458093533,2285.3018527578092,1.228430429268276,172.59402402651665,1169.0689727639256,0.008264500176955663,2.930257727407709,220,170.4009356694363,0
2026-01-01 09:54:00,24372.934707822198,43517.347914179445,939.6952756568526,1136.8296320730283,2285.9607599560154,1.1966717147550237,163.79052164846453,1170.1506465822101,0.008142119926017141,2.9706489036748844,220,173.94689459850966,0
2026-01-01 09:55:00,24152.813560467894,42640.97396790401,937.1115920013839,1133.575745955924,2284.7995623185884,1.219675325677635,175.12998745120953,1169.8093199310622,0.00704513109467274,2.949626872202436,220,168.5152053874752,0
2026-01-01 09:56:00,24314.11654354992,43517.80695536444,937.7767806129555,1134.1506353122952,2284.939980700624,1.2091766265907369,174.3631560500204,1170.003757506159,0.007892503787857785,3.024644128962411,220,170.435050188306,0
2026-01-01 09:57:00,24101.49124410021,42935.23075825229,940.3528292608922,1132.5202211929713,2285.204704048846,1.1907231815146342,171.70778186563678,1170.1257947292258,0.008709399668045431,3.1578308781348334,220,171.3050057609586,0
2026-01-01 09:58:00,24172.98594452779,43214.29611511874,936.6357186274267,1129.536355127242,2287.4895058847537,1.1953758556663705,174.81802423846932,1169.3457704739576,0.0063635205249394445,2.81516903696351,220,167.35571153276805,2
2026-01-01 09:59:00,24229.95451380234,43138.78473377276,935.453544894396,1130.4380661196255,2285.2072850880636,1.1848674429185087,174.01423378778736,1170.3782797720878,0.007977082093758291,2.943525038515769,220,169.19633801297036,0
2026-01-01 10:00:00,24206.15365078014,43071.22136200061,938.4655112843421,1129.2037834662526,2282.734149700092,1.2063395684952294,160.4431277903613,1170.5997976116005,0.007898913687558013,2.9390607906360504,220,171.34718664255732,1
2026-01-01 10:01:00,24134.149142265574,43214.47668003361,935.4555332720848,1132.1217422164264,2288.0550528527547,1.2088729059241359,169.99381004340552,1168.615300563006,0.007479140933955998,3.093286941551959,220,172.9330816999459,0
2026-01-01 10:02:00,24006.095438295535,42699.708387263985,936.3669399464368,1133.9402982184497,2283.9082241361516,1.1872148449319242,174.00540766453474,1169.6281496389684,0.007952844159938929,3.001833031460695,220,166.15869339664354,1
2026-01-01 10:03:00,24139.334944551996,43046.55902745172,934.2699332793562,1131.287293446276,2279.444046991289,1.1982177524470063,163.28426674662322,1168.7727182992708,0.008454208715051321,3.0576396386838955,220,169.5921980262081,0
2026-01-01 10:04:00,23749.561685946344,42445.77718173438,937.546834001248,1131.5773518373496,2280.648302747255,1.198762973846055,170.66659670783937,1168.819046736728,0.006722368720894529,3.0324795318603517,220,170.94469728280086,1
