记录时间,回流量(t/h),再沸器蒸汽,塔进料,顶温(℃),釜温,塔顶压力(kPa),TOP_PURITY,釜液位
2026-01-01 08:30:30,84.9601765037254,69.98876790896026,120.26958730909074,78.54629401183202,112.12640178718291,134.71889656946314,98.19240767949712,51.74627611204073
2026-01-01 08:31:00,84.35299909119915,69.96326975350868,118.93120100321259,78.41476983488748,111.7759424632358,134.8781163083629,98.23524602149193,51.955897694004086
2026-01-01 08:31:30,84.17416762781512,70.18951292269747,119.88190389778612,78.5561036019274,111.97207800342814,135.78090904482966,98.23192166553437,52.8388306811642
2026-01-01 08:32:00,84.43956249120616,70.09811242485007,119.5140733916911,78.46420041909836,112.03382550864181,135.10672367176826,98.24273500423438,51.978324000457455
2026-01-01 08:32:30,84.78724649894882,69.93135444854758,118.04500462590396,78.46419849823472,111.97013678612785,134.50089767725683,98.1672889407669,51.02801213207764
2026-01-01 08:33:00,84.4793982396952,69.86576244148807,120.00876564926934,78.47220179857365,112.07140243050407,135.4173687584726,98.17802363459472,51.65621547714526
2026-01-01 08:33:30,84.16283093925206,70.34649229732112,120.53133589314511,78.56920805071502,112.18965219718613,134.71257393261683,98.2864003824371,51.91906311578535
2026-01-01 08:34:00,83.59404683284303,69.88053684417783,121.34902985903095,78.5926548627206,111.91820984412901,134.75099103777615,98.1955495793328,51.98395448574333
2026-01-01 08:34:30,84.61243371146047,69.79133667080991,120.28751075989844,78.57902745536903,111.98369635285465,134.07034073972346,98.1498027258873,52.31527735135545
2026-01-01 08:35:00,84.40175458814593,69.83786450450005,119.27167674832896,78.50512258542523,112.02159964040392,134.47687030890157,98.2472714416865,52.3649031309349
2026-01-01 08:35:30,83.88694519018654,70.09753269057504,119.52349653771715,78.4042370604072,112.02911554843028,135.5896007810481,98.2230437208504,52.11849114427482
2026-01-01 08:36:00,84.08034202228716,69.70374731054225,119.46634663531293,78.51003901434396,112.00619177719186,134.36469291376878,98.23671590304882,52.11093100565892
2026-01-01 08:36:30,83.96646868189312,70.07343286025515,119.89036862799058,78.25983327099887,111.9335615730695,135.2111045349218,98.18128739053692,51.62486900674221
2026-01-01 08:37:00,84.48236783612101,69.7558444715324,119.24429663150062,78.48254146924769,112.00383925887355,135.49505597233602,98.29156179317043,51.22946845846656
2026-01-01 08:37:30,83.70654833856229,69.5032853226684,119.88659784089937,78.48040681374925,111.89263099496753,135.12458590880962,98.25563097226924,52.080829868243725
2026-01-01 08:38:00,83.9271783764866,69.79818944158542,119.07864843446082,78.28221364496969,112.04657842101525,134.50920280311135,98.22778704197957,50.808160782626366
2026-01-01 08:38:30,83.58536819688635,70.08161599757148,119.46267062663121,78.45013881987552,111.90706247321975,134.99626907165742,98.19237840974176,51.83176386568345
2026-01-01 08:39:00,83.1986157953396,69.73750130020595,118.97386081734504,78.41605163906549,112.0824501139137,134.90725730281005,98.22748894434915,51.92885571247228
2026-01-01 08:39:30,83.48471532731347,69.99314881205106,119.66146194097475,78.54582206597313,111.99492082786631,135.00647667180763,98.19780383093708,52.723056863936584
2026-01-01 08:40:00,83.55005444755155,69.50397216829221,118.7262397841114,78.47933336781271,111.78518517015961,135.39242278839941,98.27320747476993,52.68555273910095
2026-01-01 08:40:30,83.5851179159574,70.04691319631507,119.52473347663232,78.41237510230916,112.04949043974247,135.72655719714393,98.26943395030558,52.27056786288638
2026-01-01 08:41:00,82.61445189618556,69.84156301559662,119.41706122320164,78.58231452973718,112.07827035273279,135.3542355687057,98.25079642327199,52.930606919469284
2026-01-01 08:41:30,83.32331995193289,69.57442149867842,119.60635719809788,78.49807349415346,111.96723381199183,134.75250512541095,98.21188128933828,51.61191975830305
2026-01-01 08:42:00,83.343514167807,70.03245025750196,119.8251275624938,78.4718721323702,111.94561729761607,134.30139394749781,98.16933778875783,51.899069860671446
2026-01-01 08:42:30,82.72814084361517,69.924595254824,120.8203436127218,78.599120631621,111.99779716312167,135.13387789854923,98.09233556113648,51.92019075111696
2026-01-01 08:43:00,82.73794932562721,69.0544110996375,119.999378051022,78.6136829018297,112.10176561889176,134.41940775096705,98.24048111041387,52.17297813621526
2026-01-01 08:43:30,82.63474339083389,69.39427582028428,120.32863220786001,78.51170457984253,112.14654990063575,135.0287231764272,98.2261671115895,52.0943423880901
2026-01-01 08:44:00,82.98313072727737,69.65173067937693,119.06173095198992,78.4937635103541,111.90557360939572,134.9319570180885,98.16340706441657,52.08338243841609
2026-01-01 08:44:30,82.71839159343656,69.40520092855087,120.88555689834374,78.32783506828655,112.10787303484975,135.08534641941085,98.35126257907328,52.39668013323954
2026-01-01 08:45:00,82.8312262453151,69.80941650693543,119.45511213316595,78.44054838453914,112.00318872358362,135.64406049825075,98.09779240371877,50.77581919820037
2026-01-01 08:45:30,82.2141597895594,69.02345500675803,121.19748872026264,78.47383212418231,112.02069880073665,135.3687382422415,98.25647743588704,50.96865443389097
2026-01-01 08:46:00,82.25338091247238,69.42879104622,119.24958737452555,78.46294935029165,112.05810494244963,134.987687763769,98.13630897017778,52.257078073503884
2026-01-01 08:46:30,82.27010064232033,68.82530422435555,120.45830813383438,78.45961046302273,111.90087737232521,134.70739254661407,98.26106274623521,51.67919743459091
2026-01-01 08:47:00,81.83400951032264,69.39475226885672,121.38813191887884,78.56411041377649,111.87221595866033,135.12390486429476,98.2286939026101,52.630733616853654
2026-01-01 08:47:30,81.53191018611363,69.40198199001594,120.48117078814863,78.67237216279783,111.79736160081907,134.11101123954862,98.18845533726365,51.62279428498616
2026-01-01 08:48:00,81.9101592534699,69.17502159234068,118.43711502724886,78.55874396363996,112.08116662108763,135.41407631028514,98.24824943564609,52.60810867349863
2026-01-01 08:48:30,82.02765368756374,69.10419596728843,119.4091427777823,78.57158795605417,111.96490849970341,135.21934571192773,98.13926320391839,51.49364483368182
2026-01-01 08:49:00,81.6169344898289,69.00844872903019,118.75194871398632,78.6428482179387,111.89054334850505,134.87646924762112,98.20567180544425,52.144445460424016
2026-01-01 08:49:30,81.39975202183521,68.9934446575325,118.2778061318943,78.58772875139815,111.86096743485325,135.6693788905921,98.25539888510313,51.88639512818971
2026-01-01 08:50:00,81.53739623760099,68.80816474316974,121.51957974314357,78.64288126733052,111.83023348492854,134.48951804402404,98.16336994327129,52.45918249157189
2026-01-01 08:50:30,81.45230719126431,68.95045286310291,119.6303139371301,78.49748211970787,111.97619840254771,134.93067750008592,98.25837472820997,52.32871181768207
2026-01-01 08:51:00,81.04347296077115,68.93475542176724,119.64246669720904,78.55747021040538,111.88327030121164,134.97495136318273,98.2222183258198,51.08480492384713
2026-01-01 08:51:30,81.95201540110055,68.66832478660815,120.11893812968782,78.62405151238623,111.94491179918175,135.33769459227932,98.31333875098133,51.553323446569934
2026-01-01 08:52:00,80.88358481798026,68.75559906879279,119.93571915946586,78.36876780529836,111.87493725186236,135.1570208027944,98.08639361577447,52.22411577356278
2026-01-01 08:52:30,80.78178453582412,69.28261138894659,119.86546345037954,78.4683215801499,111.95275146270052,135.66916465081476,98.22441935326098,51.13351018996317
2026-01-01 08:53:00,81.14003615778256,68.29841997303193,120.05990359363939,78.55359431294475,111.98110289335926,135.29635524006383,98.18721511651303,52.080050701133814
2026-01-01 08:53:30,80.82623597487944,68.6733411237975,119.53667216033217,78.47702029922958,112.10441259993394,134.94836676406496,98.2065192523167,52.270321363325984
2026-01-01 08:54:00,81.10040758360643,68.96368460214502,119.53298203376718,78.43078436514989,112.04451878188864,134.85850474369687,98.12516142388246,52.165477067455434
2026-01-01 08:54:30,80.04787158696428,68.70196730166819,120.83546697192449,78.54875274246162,112.10374911847381,135.0228003720816,98.05197297192103,51.75802979201519
2026-01-01 08:55:00,80.49299283894064,69.04973478080562,118.47948549640124,78.4630171474985,112.1666865996273,134.98088186702728,98.21990356660416,51.40699844289808
2026-01-01 08:55:30,80.11154891387163,68.25687601917329,118.74286952824887,78.40444229447715,111.81029718348235,134.42897677415837,98.05945954790461,52.48642468927922
2026-01-01 08:56:00,80.44728434665629,68.53339361133342,120.1206607379323,78.4526484433598,111.73837057184345,134.46011020643064,98.2007849641745,51.10206159899158
2026-01-01 08:56:30,79.82871012014641,68.00128383903083,119.8789951425269,78.44217046106635,111.96271724720579,136.13721717073105,98.25188048053033,51.60460095596858
2026-01-01 08:57:00,80.31876496240848,68.42132765596966,119.73389632513006,78.61823725735852,111.99514997701051,134.86686859020097,98.07581043296929,52.15885774701463
2026-01-01 08:57:30,79.75489014380476,67.8643828452548,118.91826392985655,78.50020601256618,111.96044189229681,135.7870130271054,98.3025997490242,52.002777940876655
2026-01-01 08:58:00,80.14623765649581,68.42631204799707,119.40440617121087,78.53556137881034,111.97420954052087,135.36706506362947,98.28726312100041,52.1157404337406
2026-01-01 08:58:30,79.60445545181061,68.16122566211104,120.65699340839662,78.48293483382514,111.99284597662114,134.62892726058536,98.23415563731274,52.193659210221966
2026-01-01 08:59:00,79.77469121302555,68.26679002393479,119.39429197480398,78.37639497456149,112.0865621151819,134.81503422665483,98.2963604847694,51.821699707207884
2026-01-01 08:59:30,79.91035453983702,68.02988718107672,119.14741328407985,78.42549739942935,112.0113882418965,134.39469771674035,98.28028467575575,52.35715516783893
2026-01-01 09:00:00,79.84586001558958,67.95100963554121,120.57991051859331,78.38937362336694,111.92939934061211,135.2535827398092,98.00886255580723,52.48825854162598
2026-01-01 09:00:30,79.66264281379989,68.18113506132948,119.60522078668411,78.5195472987583,112.13633123987042,135.35491623696544,98.19987620086812,51.517493298663844
2026-01-01 09:01:00,79.34110760024961,67.82980278202442,120.20054574052088,78.6059468197618,111.99285584979394,134.48859379727696,98.2801081532907,52.04653486058429
2026-01-01 09:01:30,79.67462673046128,67.89160445880599,119.5938353574454,78.51367993791067,111.83787291844979,134.92871009788027,98.06568533493247,51.642564604243
2026-01-01 09:02:00,78.7024493777151,67.9361735150755,121.13788636424572,78.53932559819923,111.89307462692398,134.9505189538422,98.21333193415678,51.69059700594186
2026-01-01 09:02:30,79.76040526500972,67.64633261256313,119.14227560209297,78.4103496447043,112.0684225418274,134.92297816337444,98.21086024472628,51.222841317604754
2026-01-01 09:03:00,79.47857902454426,67.29352140673662,120.04431740949411,78.41904006205417,112.0497317233413,135.00031513343433,98.25284071933083,51.964878735630926
2026-01-01 09:03:30,79.46004179361218,67.56586566295549,119.48342849670982,78.51556272221148,111.9016382732413,134.6516271643075,98.19155425800065,52.587301932054324
2026-01-01 09:04:00,79.02947189861567,67.63566995543098,119.54200673656794,78.61273596926877,111.69069394616928,135.24501157020518,98.3303631497149,51.90181015111055
2026-01-01 09:04:30,79.33816773813261,67.21672138408462,119.91597677323993,78.3971067136851,111.82021135557977,135.45380875305867,98.13739976349527,51.80722475132701
2026-01-01 09:05:00,79.1357077401237,67.18830942967264,119.00567510710101,78.59119190162107,112.0835978491166,134.9422713482164,98.17803765018272,52.32255598364111
2026-01-01 09:05:30,78.7748573429085,67.43091905612714,120.2853359487358,78.52232122739329,112.06082348255029,135.04175891058296,98.27204335756734,52.06410175570558
2026-01-01 09:06:00,78.9473760467336,67.27066776619981,120.153423937373,78.81140412709067,112.15465198988161,134.7697153895982,98.22712220440712,51.32680432703628
2026-01-01 09:06:30,79.23502486899572,67.30051210460019,120.01183967640685,78.366194439287,111.96831516039155,134.49341294142783,98.15163031457881,51.87425486163018
2026-01-01 09:07:00,78.8556469132531,66.8788097312779,119.94774570945367,78.38003181868929,112.07757861619696,134.24290795500744,98.12969868032339,51.6655380833837
2026-01-01 09:07:30,79.51928095182586,67.1324189027702,120.930744205569,78.5067281691044,112.09340514008423,135.77698139110598,98.18463931912055,53.23827809969615
2026-01-01 09:08:00,78.78454999086405,67.16464389081635,120.44509628759671,78.45811961824545,112.06161477572422,134.6677033134295,98.14628025805176,52.869872170641194
2026-01-01 09:08:30,78.71819694427516,66.8895291044978,119.94020850405528,78.4649830629705,112.19386728929878,135.5724815393398,98.24192796962917,51.280152911183954
2026-01-01 09:09:00,79.37828917493657,66.98363278198966,120.20008278941194,78.47398357386459,112.08560648247742,135.19491793267395,98.2051887946755,52.05457364549623
2026-01-01 09:09:30,79.29659068810592,67.09719707588972,119.56304946584189,78.48509525155208,111.9592781464163,135.41750135313825,98.12682223944405,52.08529463945843
2026-01-01 09:10:00,79.23689222077779,67.31484688199258,119.70353971701269,78.53237107587431,112.10073156670211,135.3390807871556,98.34836653632864,51.77726499209387
2026-01-01 09:10:30,79.04649951481856,67.4640212130689,122.16891650540143,78.47482104240656,111.8835260769434,135.42839884651036,98.21267341479397,52.195810752038675
2026-01-01 09:11:00,79.04467720807821,66.64159727785136,120.07506432533484,78.54073174178693,111.90278473426211,133.83221454452593,98.15347911835492,51.84105642026418
2026-01-01 09:11:30,78.69797971089422,66.93676922034906,121.86775592464113,78.53606955456216,112.09102529459975,135.41841151740408,98.25711663014285,52.68205683014489
2026-01-01 09:12:00,78.54315650267046,66.55172040385044,119.30869790739051,78.5381612321521,111.95055502457447,135.11346125113897,98.14795058079734,51.4976363587286
2026-01-01 09:12:30,79.20736196227172,66.76171272570653,119.67772876769247,78.5212634861164,112.06203290138936,134.53224910045765,98.29014745734833,51.15426952037839
2026-01-01 09:13:00,79.04763237586963,66.81268882332407,119.51216487505054,78.60713619036481,112.17568385503364,134.78548931960987,98.37737815264865,51.86889193920614
2026-01-01 09:13:30,79.1326676066281,66.81354429467649,120.00955646253905,78.52692252001137,112.11783746334318,135.54330827072576,98.22522207325774,52.0539497137899
2026-01-01 09:14:00,78.8167228404467,66.42149397292158,120.01578164438963,78.52305486515911,111.93355443009264,135.1522447086671,98.13933473702232,51.279723365738185
2026-01-01 09:14:30,79.17593750486753,66.35798008203393,121.0242622572678,78.5199064573262,112.12093971180263,135.37115065893022,98.1736062280926,50.8320442247091
2026-01-01 09:15:00,79.6039955448552,66.98473485319808,120.89123201119817,78.4115210793197,112.08222766756464,134.5953419812008,98.1111398014198,52.12837439775034
2026-01-01 09:15:30,79.33672452552688,66.70608990870215,121.03660202682384,78.50173229444744,111.97525378970913,134.79729335680804,98.19886796136305,52.133144551676445
2026-01-01 09:16:00,79.14627595212896,66.49133729402672,120.38504945495679,78.52724677781232,112.07748642653898,134.67614859510408,98.11419708894306,51.66670660648172
2026-01-01 09:16:30,78.65831152028342,66.59310063935436,119.75954173482953,78.54497167438223,112.02728848563515,134.5275979207732,98.22502429115745,51.03409543964743
2026-01-01 09:17:00,78.94256289926864,66.05473548451072,119.60746396698403,78.45572991738747,112.05087796438075,135.21246353027774,98.15967480438471,52.262475884576986
2026-01-01 09:17:30,79.16320520057113,66.29144997229756,121.01939654610759,78.48390659552938,111.8704193011287,135.37221558738688,98.26078598166822,52.41144103980674
2026-01-01 09:18:00,79.66147427096735,66.22063877081041,119.96535943988276,78.54916813444294,111.93186691616432,134.58955952000088,98.09293581215331,51.7355672697405
2026-01-01 09:18:30,79.59881722848918,66.14418742756808,120.20119401363927,78.42630994304027,111.96714212064163,134.80609894477186,98.23762459272935,51.49774236882212
2026-01-01 09:19:00,79.40906300676781,66.38007561385832,120.60338867318396,78.49166877265795,112.03514497354233,134.8390827486453,98.23453275766987,51.691216530045885
2026-01-01 09:19:30,80.10507440147774,66.0261879110373,120.19791673110512,78.53535682789638,112.0178248972172,135.51204856445074,98.25708049731207,52.18426199042321
2026-01-01 09:20:00,79.7049292519277,66.10724264509379,120.27010649226662,78.48776556726277,111.88148785115573,134.40408493960905,98.20198114131594,52.53044472927955
2026-01-01 09:20:30,79.53084315059509,66.11785881399707,119.26252465888442,78.58864840472552,111.93549836191828,134.46818684629955,98.28863573583075,52.35602827920951
2026-01-01 09:21:00,79.82758415201529,66.06048858751501,120.72693619956473,78.47067331656027,112.00122515322273,134.72336952778758,98.17573984821021,51.4814251115123
2026-01-01 09:21:30,79.41157847790217,66.62565363155674,120.7288457360675,78.3753998865307,112.0458270993439,134.50303893761796,98.24039441240156,52.18504751997032
2026-01-01 09:22:00,79.8949159861793,65.92007434155892,120.87946881549304,78.70636339700204,112.16998340926395,135.19223876648164,98.09384678761673,51.58327444970452
2026-01-01 09:22:30,79.54135387872157,66.14271515158654,121.26863938069175,78.43767807821781,112.07796311114045,134.9951696812294,98.26395700987878,52.38411502131305
2026-01-01 09:23:00,79.78279294132093,66.07170832812827,120.46899444071866,78.65294362566686,111.91757949782824,134.58444871464084,98.28046413107572,51.69123291079834
2026-01-01 09:23:30,79.88380498552704,65.79783931815383,119.80026225733586,78.69992757620554,112.30461619517826,135.24603190061066,98.1376393104336,51.52120185933919
2026-01-01 09:24:00,80.01079634423441,66.27417963496558,120.00261982047674,78.41250649865817,112.05964224994204,135.72727299901246,98.10596708412164,52.23330829376935
2026-01-01 09:24:30,79.72607784406308,66.26073455966339,119.56318890241525,78.4459920583466,111.97930487789567,135.38455682688158,98.09480150004808,51.891116242636755
2026-01-01 09:25:00,80.8626929870932,65.93490747583651,119.38985370733089,78.54961918984168,111.95521451664932,134.82359576478626,98.09834255640219,52.31757566574307
2026-01-01 09:25:30,79.89065467955099,65.94245576781492,119.46917404405723,78.49574510648668,111.98850223351113,134.8650201942276,98.19947465573321,51.84131968228852
2026-01-01 09:26:00,80.12015733386882,65.80947420945262,118.67195270603116,78.58069519234265,111.98296318989169,134.57399446200614,98.17308813661444,51.984730498914296
2026-01-01 09:26:30,81.04740232096295,66.10301989287446,119.98854126867143,78.60179227148339,112.08920075622291,135.09674569670034,98.24573851615538,51.46277972937155
2026-01-01 09:27:00,80.86696467939457,66.4349466465357,119.14332971223534,78.40504195065247,112.14620491159219,134.87440423453597,98.20999069736209,51.35022126706791
2026-01-01 09:27:30,80.43769038325446,66.03998412944192,120.08624527493495,78.4554274430144,111.97525432488999,134.49500285512286,98.16076616806905,52.75522312416121
2026-01-01 09:28:00,81.00999524390089,66.25715952631921,118.52165292036874,78.40846276850947,111.9609526567583,135.49846092125,98.25093706342594,52.55161789503296
2026-01-01 09:28:30,80.8106153104123,66.16181703071348,120.30138833862478,78.63674517402902,111.91237425157276,133.97197221252938,98.21279194942794,51.86520616409918
2026-01-01 09:29:00,80.70122436353783,66.10286079628015,120.00956751078232,78.55282682593041,111.86602926900567,134.8428916722117,98.16312069481368,51.16828851501154
2026-01-01 09:29:30,81.14693069159041,66.21196911008009,119.88853103521419,78.48741795720133,112.134140985539,135.38530571804972,98.18168304551537,51.610833503815215
