采集时间,入口热风温度,热风流量,给料量,产品水分,物料出口温度,尾气湿度
2026-01-01 00:15:40,180.65037223515114,44016.09203689464,40.754942571323625,9.137650578595942,82.98162077310639,61.12959946705862
2026-01-01 00:15:50,180.15764691787373,44000.98254811942,40.60856561059743,9.15083571887542,82.93003837402243,61.198016224245706
2026-01-01 00:16:00,180.45792295464724,43900.82077712794,40.290721530907454,9.165255304714487,82.77788002553082,61.192945693069376
2026-01-01 00:16:10,180.45338532178843,43856.13134133944,40.42439105327418,9.154297920503137,82.75334035748457,61.25566145358671
2026-01-01 00:16:20,179.83213766648242,43801.74195283634,40.3127826986197,9.180722336973927,82.70932097032093,61.26287804793448
2026-01-01 00:16:30,179.4363617273034,43775.70029518134,40.2277420996041,9.200361626304094,82.62829309142452,61.44325099070169
2026-01-01 00:16:40,179.45436913569415,43687.64823662437,40.69920391804555,9.1953927828662,82.56227205552362,61.498280485403576
2026-01-01 00:16:50,183.21248020494195,43716.818630584574,40.40013008247947,9.235875441946579,82.43174255167088,61.535134515823515
2026-01-01 00:17:00,182.59298803755235,43688.42158305125,40.385394873712585,9.253491654420252,82.35875021648266,61.55524988126995
2026-01-01 00:17:10,183.51067510025928,43569.07768611431,40.43943920218426,9.260666036688665,82.21802143798993,61.727768183059574
2026-01-01 00:17:20,182.12227353958332,43576.39473552682,40.39366791021411,9.282035457013597,82.22067457987612,61.80895516015562
2026-01-01 00:17:30,181.86212704075774,43741.35506271793,40.36398555784535,9.264229644958501,82.24528213090416,61.76682461458955
2026-01-01 00:17:40,182.13936682769446,43361.63036549922,40.373158848792684,9.26250541709787,82.3025540156933,61.723816858201204
2026-01-01 00:17:50,181.63334400392523,43470.54557381942,40.27383978589158,9.268408828096298,82.40263277701433,61.80444618822682
2026-01-01 00:18:00,181.81422413724997,43548.38358293332,40.25161771841658,9.248733378945726,82.50210015899184,61.78508408473522
2026-01-01 00:18:10,180.44835177571105,43426.862171957335,40.424495423808274,9.233248725137452,82.41675169540714,61.729188328284586
2026-01-01 00:18:20,180.8309554316809,43524.149751012104,40.047784688269196,9.259452591706891,82.44243645661246,61.66082924559751
2026-01-01 00:18:30,180.25057732921417,43210.21866891649,40.06316859928871,9.281570170487573,82.39727281716505,61.71776816663622
2026-01-01 00:18:40,180.50838655175878,43280.68247820679,40.2449119951824,9.288110408600641,82.39660903876398,61.700301965496806
2026-01-01 00:18:50,179.65444497939825,43059.47275625354,40.18294415161449,9.36229990522131,82.29851697188349,61.83040668846218
2026-01-01 00:19:00,180.0956453388988,43180.48385474342,40.1346777613509,9.374902553226283,82.19027518710395,61.71864494530526
2026-01-01 00:19:10,179.30913167162657,42949.23807117245,39.98505720524928,9.389883112468056,82.23365998834517,61.691971561099564
2026-01-01 00:19:20,179.63904208249693,43120.259733811494,40.029938425306476,9.327959919833026,82.22973162186086,61.84306157784018
2026-01-01 00:19:30,178.88242472476614,42993.04263979619,40.189031957348305,9.294770959044753,82.21989547232113,61.88603347365286
2026-01-01 00:19:40,178.9587420779209,42998.760994889126,39.970088001899256,9.29769109362096,82.17896279541087,62.062372003117844
2026-01-01 00:19:50,178.99709337445105,42880.70692594209,39.90278378644392,9.30184722284579,82.10727023867786,61.86700405575789
2026-01-01 00:20:00,178.80441472519757,42819.07258251867,40.08666306495346,9.276653703854048,81.99290162201582,61.81518260704534
2026-01-01 00:20:10,178.47583054269003,42868.225029189525,39.90875243763653,9.279851150019862,81.8295033284554,61.862614005043085
2026-01-01 00:20:20,177.98859381157422,42707.61377128576,39.96564343969005,9.25907311150068,81.8540558144588,62.086712758607426
2026-01-01 00:20:30,178.2684172060262,42695.30739627276,39.84154010448268,9.258826487492463,81.82131145512881,62.24447320209446
2026-01-01 00:20:40,177.02786696194804,42676.38976017093,40.039373723088836,9.22789514905136,81.69925130530191,62.175787763380605
2026-01-01 00:20:50,178.15885045635756,42536.69307238014,39.70559284483494,9.231869925778348,81.66435044405674,62.12900806581427
2026-01-01 00:21:00,177.72990285491872,42373.95188092454,39.805806880462235,9.249619039741917,81.65883908837662,62.16126756445212
2026-01-01 00:21:10,177.61137387142176,42435.90794744004,39.685940828925084,9.316987386970839,81.62573252032428,62.15949666200097
2026-01-01 00:21:20,177.01548513297456,42424.60761184818,39.65836709156579,9.363731275781655,81.63190214769905,62.20554077879604
2026-01-01 00:21:30,177.28551178042432,42237.031123352666,39.677487308902805,9.384830305208112,81.65904460981338,62.17527782031398
2026-01-01 00:21:40,176.96271899170733,42189.73978109282,39.50336511875184,9.39638777929041,81.52251624615165,62.17784486257049
2026-01-01 00:21:50,176.4587533694529,42239.72544367908,39.65714902964095,9.415586201056733,81.40210686171184,62.16918175668857
2026-01-01 00:22:00,176.5807510808916,42144.407861803986,39.598622323813686,9.415771305338943,81.26801816652883,62.19912602109578
2026-01-01 00:22:10,176.84084647206092,42117.26901184037,39.538083882720755,9.449720135337557,81.22244388468796,62.16725448559764
2026-01-01 00:22:20,176.3265993182141,41927.335434583394,39.48862207851908,9.507241561724902,81.20490282777764,62.11036221205603
2026-01-01 00:22:30,177.0331272602791,41980.294040790955,39.59569142187386,9.529064571003776,81.19492593000271,62.14099738523982
2026-01-01 00:22:40,176.11222572447048,41953.35245403776,39.48194545616117,9.560478871785676,81.11489388867793,62.08996153179645
2026-01-01 00:22:50,175.9751594725836,41815.584886739445,39.3648097231336,9.61377470126218,81.10967627123566,62.16928975238643
2026-01-01 00:23:00,176.68973450120487,41810.57066114038,39.36189925177831,9.618359929554966,80.99387949286677,62.23574586963167
2026-01-01 00:23:10,176.54306553896856,41812.41543189619,39.22397850333415,9.584605906824574,80.91583767106688,62.24358793588755
2026-01-01 00:23:20,176.42629442629664,41851.60275620651,39.20222723705047,9.635114430448626,80.87616546382061,62.24420350335642
2026-01-01 00:23:30,176.1613263801506,41866.029380062646,39.52876514241579,9.62410712010706,80.9185325164633,62.06721921674944
2026-01-01 00:23:40,176.12068115041555,41530.589898286235,39.170990296686725,9.612214690846654,80.91760904849032,62.054644096909605
2026-01-01 00:23:50,175.6820456632859,41597.4130922058,39.39578416765244,9.6253268939797,81.0234157912256,61.99592611596348
2026-01-01 00:24:00,175.47166349216317,41419.30394334455,38.96741844850817,9.61546202935529,80.9953910753588,62.03130405842186
2026-01-01 00:24:10,176.22124628880698,41455.37577811567,38.977884757334785,9.617169532164487,80.89233114377839,62.06380269710844
2026-01-01 00:24:20,176.0140302590203,41434.18705328345,38.90779652926184,9.588008817791726,80.88374591264625,62.00247808031703
2026-01-01 00:24:30,176.09685474802447,41394.95934658466,38.93680240900543,9.613397906590745,80.81949930897322,61.86620855401476
2026-01-01 00:24:40,175.7163692521428,41214.309206765785,38.89180034777133,9.625173211974978,80.8210236000862,61.871375329988545
2026-01-01 00:24:50,176.12808380344438,41151.975080726785,38.996819973667336,9.606153919730797,80.79403844091614,61.974582234284746
2026-01-01 00:25:00,176.62463927503163,41338.19984648368,38.9303128085207,9.639390085810422,80.69933707089824,62.071367517778114
2026-01-01 00:25:10,176.31450632208123,41198.562182379974,38.90528209260562,9.633918267400436,80.6986654572253,62.119967327240495
2026-01-01 00:25:20,176.09852908066588,41082.02652960108,38.76044607167622,9.605612172113027,80.57922019047331,61.960454897551635
2026-01-01 00:25:30,175.5399757895612,41079.556701236725,38.61926662976898,9.624425234110022,80.55144208424079,61.8933966280578
2026-01-01 00:25:40,175.88685853827027,40846.77999013918,38.548868389166714,9.582337427961628,80.45442101647524,61.888599623221744
2026-01-01 00:25:50,176.16403565221043,40893.19060936723,38.71285534932305,9.551546746134392,80.43698049285743,61.80813178233495
2026-01-01 00:26:00,176.7695985441968,40829.06989503306,38.506747522659346,9.540848873425217,80.44094196040275,61.91601439148999
2026-01-01 00:26:10,176.7252140202953,40763.11586457429,38.49393820220457,9.555180904027958,80.51252799258663,62.061910166583125
2026-01-01 00:26:20,176.5369899331124,40809.82037548053,38.50591780193657,9.508279167973653,80.33194870208963,62.026196366811874
2026-01-01 00:26:30,177.38656925851586,40644.44099910452,38.39659953062142,9.512128674700921,80.33570326301343,62.008105547965016
2026-01-01 00:26:40,176.96167483432274,40635.895391833736,38.358799898510355,9.509964125374053,80.45365474242615,62.00411825979102
2026-01-01 00:26:50,176.80485255252762,40602.265379653756,38.158921221955225,9.492529033279105,80.59028284993157,61.98671906096244
2026-01-01 00:27:00,177.20162188835758,40544.45264879481,38.329745597601736,9.454622177151558,80.53342362338113,62.03359002147863
2026-01-01 00:27:10,176.77109926247886,42511.0638132053,38.2811161042271,9.46842582577629,80.52176003999108,61.76036038136429
2026-01-01 00:27:20,177.39400446527918,42220.5369292837,38.254732487379,9.425310326544462,80.62379615136436,61.81373090862129
2026-01-01 00:27:30,177.04466503045276,42264.51779787471,38.264087273738035,9.468289539158445,80.6310507896792,61.86666237046016
2026-01-01 00:27:40,177.39357190027795,42203.15252076676,38.095093465479174,9.492409720188277,80.71325961269177,62.01300636238268
2026-01-01 00:27:50,177.58266149713222,42069.14221673994,37.94572776203485,9.504236817185507,80.71788215897986,62.03730002545115
2026-01-01 00:28:00,177.80600652837745,42205.610851240075,37.927034175198955,9.46252541307391,80.70335751278787,62.04770282708122
2026-01-01 00:28:10,177.55289768478093,42166.178399698576,37.81209843103553,9.44294624814339,80.78927426710558,62.12870712772842
2026-01-01 00:28:20,178.9618099204014,42014.727998843446,37.73712061109787,9.463549259308214,80.79098657615312,62.14543871682191
2026-01-01 00:28:30,177.91434537440665,41983.75006092567,37.70010212212851,9.471375329293776,80.83065689312521,62.11766251541591
2026-01-01 00:28:40,178.27231423224953,41902.65628457565,37.531680796844746,9.462762464886847,80.92852600985995,61.92084551075037
2026-01-01 00:28:50,179.4478644991167,41975.60462008969,37.680426757346424,9.431172697113054,80.94872415352648,61.87291636880421
2026-01-01 00:29:00,179.33457657668555,42062.87965091676,37.50501585235526,9.41681382712676,80.95911766354043,61.731758232044804
2026-01-01 00:29:10,178.93434349525864,41889.001058615315,37.59795447900529,9.404502493415041,81.04483795613113,61.80339510737902
2026-01-01 00:29:20,179.70588638884672,41936.0354242092,37.31491464679498,9.409142608057596,81.04667433443494,61.96347541270082
2026-01-01 00:29:30,179.58029672211998,41871.12323325953,37.533688921606604,9.404345156738806,81.13271597459102,61.82078769925323
2026-01-01 00:29:40,179.56275679638753,41819.88632955139,37.44191185425402,9.380270928156019,81.2114058414549,61.789698653549046
2026-01-01 00:29:50,180.19578608769896,41829.74500877339,37.375951623321605,9.401718284382712,81.25669133934312,61.67216426894789
2026-01-01 00:30:00,180.51870063719247,41739.01613096433,37.28444664038479,9.355414190074333,81.25535162429266,61.6792616617561
2026-01-01 00:30:10,179.9289920837328,41545.49416592755,37.203942518496795,9.355008655259157,81.28344716800714,61.600666427133596
2026-01-01 00:30:20,180.50670571250637,41735.78760410121,37.164867343875194,9.294302613208783,81.48115745599853,61.37441198879986
2026-01-01 00:30:30,181.31105903923006,41683.04527836446,37.258552176610074,9.241387927120241,81.50418247640715,61.264023435987234
2026-01-01 00:30:40,180.96611935244837,41527.503067266705,37.223726639334,9.268227843917233,81.6333574077463,61.213032019556806
2026-01-01 00:30:50,181.68415726818725,41483.973953886016,37.27528361261168,9.252988522802852,81.59486266169131,61.09600821142803
2026-01-01 00:31:00,181.35119884317217,41705.63297797937,36.90974004922306,9.19892741010969,81.55558404703017,60.976904389483906
2026-01-01 00:31:10,181.92102872225016,41481.95615789904,37.1125878465198,9.194541190741667,81.57089861383663,60.94707026980968
2026-01-01 00:31:20,182.43292909527696,41627.40722502909,37.00035654897034,9.157895430491124,81.67179625767194,60.8009675317524
2026-01-01 00:31:30,182.64866491367323,41420.896074575365,36.72343947539986,9.092045182890441,81.85314137346728,60.72757985269331
2026-01-01 00:31:40,183.10925325320272,41439.66868277445,36.828812736950844,9.058054262517384,81.86715519188186,60.70400834164554
2026-01-01 00:31:50,182.16606887211523,41422.639979982465,36.85288845998814,9.05780984701261,81.96045651814079,60.78834001218195
2026-01-01 00:32:00,183.6071922860512,41374.60488790602,36.49374406756645,9.040634497307556,82.19159705751343,60.81964135170692
2026-01-01 00:32:10,183.65023688392327,41512.02140950126,36.7010807364738,9.001710181947956,82.20622469319585,60.71105870616227
2026-01-01 00:32:20,184.3934033713288,41246.21790416597,36.549969710954876,8.972776313004386,82.33037719146216,60.71485306911417
2026-01-01 00:32:30,183.912721715607,41449.673337434884,36.71794306505615,8.960260857585304,82.416216850845,60.70405782130011
2026-01-01 00:32:40,184.19068127694524,41448.686861319,36.670285361614106,8.952471764991804,82.54988290596211,60.549608282982014
2026-01-01 00:32:50,184.81147385010092,41332.61540765944,36.73334629424403,8.936907691030958,82.60315422681937,60.51468781138702
2026-01-01 00:33:00,184.67084692567198,41609.67515474754,36.59857699724704,8.912093740370858,82.75290618917435,60.40104583323167
2026-01-01 00:33:10,185.18513485930546,41447.21957949024,36.60235354787719,8.861616804279208,82.88967150576812,60.413809865096354
2026-01-01 00:33:20,185.48538838794983,41373.49761773382,36.62055310538716,8.862190520155043,82.95283208392196,60.39562966171833
2026-01-01 00:33:30,185.29046978377045,41417.12165346525,36.536930918004714,8.871270876897025,83.18245285895152,60.40966164899755
2026-01-01 00:33:40,185.34135223195858,41383.720874552244,36.39820864621699,8.849659597791378,83.23647514066879,60.33900703799252
2026-01-01 00:33:50,185.6846881378172,41484.35617323557,36.383697680744845,8.852990358694626,83.14523474883549,60.25789733959511
2026-01-01 00:34:00,186.00130801633966,41330.55773602261,36.27928222595464,8.83040101194995,83.25983740447214,60.35297484220206
2026-01-01 00:34:10,186.2558662108313,41536.96874409071,36.225395723139286,8.833324179628475,83.38976758118486,60.302671997363525
2026-01-01 00:34:20,186.49087180229304,41167.33095800467,36.203913767685705,8.878076107581766,83.44604635948562,60.2503220266658
2026-01-01 00:34:30,187.09360915172388,41594.72612915051,36.00548154242445,8.8555767877327,83.50885864169726,60.05569223716201
2026-01-01 00:34:40,187.14350959390393,41407.996020836945,36.38194149599396,8.798751378916633,83.56183398752388,60.09558660669707
2026-01-01 00:34:50,187.11305091455523,41504.451751143075,38.43876245310719,8.79841446410928,83.62947917707504,59.920341379965336
2026-01-01 00:35:00,187.9270628582681,41452.63081936389,38.30438596900024,8.72867065276534,83.70689770752162,59.848307044897865
2026-01-01 00:35:10,188.4551221390981,41448.317629520825,38.34758066800456,8.708395953617213,83.88550871464392,59.85827075271677
2026-01-01 00:35:20,187.86908929093923,41297.180295281745,38.23500254409302,8.69840078721735,83.9788877809208,59.9655601132446
2026-01-01 00:35:30,188.6478117287715,41503.462726229474,38.39225653654777,8.686319687093425,83.90344158784144,59.872289467550246
2026-01-01 00:35:40,188.9709938700423,41634.10537218999,37.97121652725443,8.684243331610427,83.94132094200755,59.80690482092286
2026-01-01 00:35:50,188.5218015539944,41443.97190882017,38.31028502375214,8.6759144414801,84.07977649662371,59.78298364899171
2026-01-01 00:36:00,188.84760964416475,41543.93767303578,38.09368481234035,8.742841578689447,84.10988291950196,59.86392378683981
2026-01-01 00:36:10,189.42648464638773,41393.02998951013,38.051423969384025,8.67956663395454,84.14603212612712,59.90717840129096
2026-01-01 00:36:20,189.61477772221772,41397.67731892587,38.2922313435825,8.676174608467296,84.2820279959774,59.87922178083639
2026-01-01 00:36:30,189.5709994802932,41470.53541388516,38.046107489625875,8.684652808019731,84.183473735403,59.836951872241706
2026-01-01 00:36:40,189.52865318777964,41439.95088918175,37.8402625917462,8.645381628558738,84.31647152503352,59.9277779844742
2026-01-01 00:36:50,190.11750993326783,41550.22841212166,38.119367369043715,8.65576855552982,84.30283164025582,59.89066361248157
2026-01-01 00:37:00,190.7523329903874,41431.5620266816,37.858305904639565,8.667886362816004,84.26748809803418,59.89324850831892
2026-01-01 00:37:10,190.46959215375605,41525.62472407221,37.99114767692913,8.681530225719191,84.39325029380818,59.93541606502067
2026-01-01 00:37:20,190.16100517537578,41614.475581796556,38.19872263622209,8.699639247067383,84.5158033007244,59.899050749994736
2026-01-01 00:37:30,190.72149523195156,41631.37808927626,37.844752161730476,8.722478461560128,84.53014888985798,59.90670452366231
2026-01-01 00:37:40,191.11779500123842,41710.14623326087,37.748254108226526,8.727548710970142,84.59357460904668,59.908764873224854
2026-01-01 00:37:50,191.4691250500186,41690.979023722015,37.820575666761506,8.755897744555314,84.78923128342723,59.94895305500073
