时间,IN_FLOW,进水化学需氧量,进水NH3-N,鼓风量,BLOWER_FREQ,曝气池DO[mg/L],MLSS,PH值,池温(℃),OUT_COD,EFFLUENT_NH3N,RAS_FLOW,班组备注
2026-01-01 01:45:00,4310.309519443062,308.55316422738485,37.340961398235386,18538.79594785287,43.705540859281264,2.2739842181148777,3681.958162710905,7.202700757598798,23.904067435829614,29.367149044928958,3.224522635458144,1809.9791282892563,A班
2026-01-01 01:50:00,4331.149277194691,312.7483480519859,41.179981060963776,18509.63032625486,44.25003439486055,2.328748384985151,3582.5983406504743,7.190865391020629,23.880687459778223,30.069718832891727,2.419510424206121,1772.394806912304,A班
2026-01-01 01:55:00,4244.841662822,300.0370268062484,40.46964967340487,18443.66314969192,43.263376474517315,2.159457253083688,3536.1440720160035,7.161402913437122,24.320875887374033,33.77014299188036,2.4109458801354497,1752.7904351878508,A班
2026-01-01 02:00:00,4317.7949086400795,281.8089466940946,39.008659949102714,18647.25024648825,43.30151514974362,2.137632450635712,3610.0069940680532,7.158378742240183,24.093616064855816,28.90111123368809,2.621357160245795,1854.0018390595399,A班
2026-01-01 02:05:00,4281.582407713625,325.9797405087877,36.12078871628699,18532.852020412884,43.95028611217481,2.2027934851170294,3593.3235110015294,7.147056730050463,24.17495029104899,31.25550393530317,2.9634521363936197,1837.8110701061923,A班
2026-01-01 02:10:00,4275.943510673164,313.78732128702995,34.50132606720472,18570.94676799956,42.8405019371076,2.1307293713021433,3523.7724534217064,7.261674380786121,23.846111436581687,28.65759083435479,2.7515965728731544,1821.1577352254576,A班
2026-01-01 02:15:00,4282.995369825908,321.134140810573,36.45433004643132,18513.887326018154,42.92570694374543,2.3496465550507732,3647.6404730951836,7.2200196188171635,24.102050436937287,37.06216059770144,2.872837806941078,1797.0967390705653,A班
2026-01-01 02:20:00,4266.438608469771,288.55799357698487,39.45305558503372,18537.136461522772,42.341943929988695,2.1225022945813388,3620.9050132534535,7.2253612045604205,24.016954385260746,34.43637436279152,2.8698554713438904,1760.7301013988993,A班
2026-01-01 02:25:00,4326.5836400089875,309.6784638632093,40.979850717517586,18723.56073956555,43.00265413978148,2.1573103843177863,3577.925295035614,7.153845269260731,24.07263727968541,29.2986742862423,2.6201634064517005,1757.3093023857618,A班
2026-01-01 02:30:00,4352.219524427525,303.3983947611657,38.893579941911284,18483.349696899193,43.23941949463688,1.9660808904006677,3536.382221237246,7.242849625691276,23.830174904881424,33.62535311356867,2.626025916289184,1797.8578037647464,A班
2026-01-01 02:35:00,4318.438389995951,306.46392762737815,35.401979020603434,18500.1739435743,42.35292643075257,2.177919480071475,3647.8334269868037,7.218187453979287,24.304108723158908,30.751591888970726,2.79520879314398,1799.5349789867805,A班
2026-01-01 02:40:00,4250.291055129296,307.51309537048354,36.81828807926548,18497.30106616219,42.95577464295231,2.271052819954882,3484.4092228809463,7.245810184964564,24.021710478044195,32.61995216076091,2.802562717188355,1775.529383699009,A班
2026-01-01 02:45:00,4325.388575220233,321.89127853826085,42.157565527098285,18456.7868581029,42.600429647771755,2.0371567035040448,3647.2322915034906,7.141909387652892,24.204942447612574,35.46346654109117,2.98308541915702,1827.354811243335,A班
2026-01-01 02:50:00,4307.984572898202,283.92321407472906,36.950232618239866,18548.844820036757,42.279229455769546,2.1081284785959276,3647.318195363447,7.249491776040839,24.306474255738173,29.289347408562566,2.728228339523991,1789.511949738965,A班
2026-01-01 02:55:00,4320.889213766212,308.64995252517116,40.04280431802974,18770.277193033806,43.274810086489076,1.9970936865152,3526.5964146552715,7.22936282647211,24.174635009363914,31.179269846443265,2.78024725183275,1755.9848163896108,A班
2026-01-01 03:00:00,4322.521309790311,321.98587294915563,37.79399693186293,18405.466943533585,43.68730346683686,2.117999722620526,3567.8353904382807,7.275044437575822,23.673733717864568,28.8451967784185,2.2544873627395,1813.5467413294425,A班
2026-01-01 03:05:00,4323.769247297872,320.54802450374376,38.43733430931046,18682.27910085342,43.017429565701875,2.1415248916288943,3542.633221632037,7.183432838807993,24.05809469932099,28.924505640129958,2.63164478941639,1759.6319482372521,A班
2026-01-01 03:10:00,4283.719149683671,282.9078903305596,39.248880001773855,18472.764949955337,42.674719662072185,1.9820701000088061,3600.89129514642,7.229838724759997,23.690045510962364,32.96024145863393,2.310833758392797,1816.1597083369568,A班
2026-01-01 03:15:00,4322.520592966378,297.46608623349755,38.071388404413554,18501.277052324258,44.545969203318094,2.07537386879456,3619.9031027308843,7.219404092363442,23.9877724488583,34.655152920855805,2.6405246972314433,1788.4454170228087,A班
2026-01-01 03:20:00,4314.045218170319,295.9777893652938,40.968886659749174,18334.87792108886,43.3747456848831,2.0428177676891304,3801.846232483911,7.234723837779294,24.34580904676273,33.6906636434681,2.8999337373485665,1835.0402366417363,A班
2026-01-01 03:25:00,4343.654113936148,303.85701927965374,38.226598940655364,18596.81487009587,42.441160374469625,2.0292803922227804,3572.1189501717568,7.234297520850291,24.120446954666903,33.47342309969218,3.0718457507270482,1759.4192657749172,A班
2026-01-01 03:30:00,4423.3952847269675,292.3756589527248,35.35296427689744,18549.987353825556,43.439794441994216,1.9767520955345608,3474.012795295955,7.188842082054383,23.85490378385367,29.43412234509931,2.6012723463133396,1795.1205133754008,A班
2026-01-01 03:35:00,4312.271005955667,312.2525384460157,37.54680701465996,18572.918272150833,43.68387281137901,2.1221129309251765,3618.402025345297,7.140254412773825,24.283007759424002,31.3432520873371,3.062635812815992,1749.9855283776224,A班
2026-01-01 03:40:00,4374.761766735752,315.745481625014,39.82981906585162,18652.279044331517,43.123482961788035,2.0228649763723325,3587.168535253232,7.173249385318091,24.239186706996907,28.344633605275376,3.0842319416779715,1796.5146750304289,A班
2026-01-01 03:45:00,4427.319568771208,308.0605305316104,41.832651017245176,18532.81606199496,43.83570456799876,2.134833694058824,3575.3717694719935,7.1593031197581904,24.00627222051166,30.434557118413764,2.777233099096048,1825.5537633631845,A班
2026-01-01 03:50:00,4350.251701872755,292.20817269706515,39.97457453148429,18490.021639583814,42.813703506142204,2.156043084677901,3680.39416271879,7.1678376619873845,23.722948811766205,30.274774607356278,2.7758474512867224,1752.50590301185,A班
2026-01-01 03:55:00,4341.597099042093,325.30226629241986,38.27675877094505,18690.324693033766,42.367080117540254,2.1054803024320874,3661.6354039560315,7.195069070120524,24.15585222685066,30.843419178514246,2.6827395496974615,1846.726242646673,A班
2026-01-01 04:00:00,4371.84735069018,303.4289120150413,37.96473719598061,18636.501939776866,44.685952580950115,1.93357490809192,3540.945286114628,7.2225582296182305,23.88346942897701,30.413055849694302,2.6258297902932566,1746.526971683385,A班
2026-01-01 04:05:00,4382.747251342564,310.2616218230807,34.9734216394161,18537.820208485515,43.43642274047451,2.163109574446099,3613.5381476827843,7.268278748150543,23.92614127871553,32.80775928515771,2.730938293894855,1786.8977436989653,A班
2026-01-01 04:10:00,4390.7711695024445,319.2042424044064,34.2750510478713,18605.503026528913,43.679307600978355,2.157022726484922,3568.1173938469606,7.187130951932532,23.638149027041255,28.84594942548815,3.049564948846337,1778.1654331632608,A班
2026-01-01 04:15:00,4356.066739270347,313.7947243342296,40.10457337758091,18738.880110472328,43.18768160364982,2.0869443986955307,3697.0909380102885,7.273460116319659,23.913023528796046,30.057541642589413,2.6198772469532345,1784.2605735923753,A班
2026-01-01 04:20:00,4349.044509513252,316.1042202167912,37.200956891330094,18315.42386258522,42.39276224303808,2.0467739192835483,3693.6080461573056,7.226355852836323,24.31029056595357,26.089371584455243,3.12810500201277,1791.6339493955538,A班
2026-01-01 04:25:00,4358.95040113296,336.0332083788027,37.180421921446474,18535.22687755702,43.56122107806402,2.0642567092040984,3620.5033581772477,7.191193673696061,24.189657363942413,29.9004791454251,2.947293767495903,1795.7921516698807,A班
2026-01-01 04:30:00,4345.808818764953,300.93755294339167,39.84083413584212,18381.05506175246,42.05424693548563,1.9743297842948222,3554.5580690426345,7.217799017060944,23.78640569184625,32.170326817099046,2.9821506892989906,1774.4607037952196,A班
2026-01-01 04:35:00,4391.195232265738,306.7020368823596,37.04342853147286,18627.158998316987,42.38568565923014,2.125261143307732,3678.6438041268393,7.227057159743287,23.937373178130123,31.739654059678497,2.5736592931762736,1780.6302504089156,A班
2026-01-01 04:40:00,4341.974947944365,305.5786012804023,37.940677242361275,18686.4480656756,43.07696444873569,2.1099845901420613,3697.667715617725,7.143213014822428,24.179887978027363,30.246034849466678,3.2214140295956275,1822.6448691279954,A班
2026-01-01 04:45:00,4395.875668109354,311.59058445477586,37.26880099824053,18538.20433601818,44.54588497231341,2.1283446027364925,3689.0882899021008,7.174407991780248,24.027069339260635,29.052051198016066,3.171154558274787,1809.4331944587086,A班
2026-01-01 04:50:00,4379.665270000053,301.6060555408224,40.27567675572096,18521.86154733539,43.083558338580296,2.1390216932063457,3610.5481239914043,7.185473639173868,24.099764053036644,37.2491259263898,2.8772644802907514,1803.6798288072243,A班
2026-01-01 04:55:00,4373.7535344130565,321.1089417939544,40.32107949458753,18344.62880169704,42.95974413835084,2.1592667731188335,3604.853157629416,7.217147598111832,23.8021334799454,31.048338461508028,2.5504709021656438,1763.654272060222,A班
2026-01-01 05:00:00,4337.348128710363,327.21531796817715,39.12595261670448,18552.53963775327,42.72316477493753,2.060426513486872,3571.5249532148823,7.219340488283517,23.724731764254884,30.105353511295284,2.520384633665938,1807.6246876483428,A班
2026-01-01 05:05:00,4421.136602561517,309.5178761827077,38.67396827272686,18664.236639541083,44.0112142974633,2.0156689708389455,3592.4076794971256,7.174627611204073,23.83067246582378,31.998763337772175,2.7552417118697243,1811.8764230443253,A班
2026-01-01 05:10:00,4367.188641965645,308.41423087128345,35.32800250803149,18429.18680170717,41.20753970588634,2.063434892508871,3635.2460214919306,7.195589769400408,23.94991747660849,34.49656274623716,2.70015355164055,1789.949848423404,A班
2026-01-01 05:15:00,4356.322102436238,319.4605245355957,37.7047597444653,18633.580874596468,42.77662402742506,2.3342727134488936,3631.921665534366,7.2838830681164195,23.772633523967727,24.504473044267396,2.82450378024788,1787.9632739044907,A班
2026-01-01 05:20:00,4390.119073624184,315.32614834333054,36.78518347922776,18519.38398018448,43.270604069134464,2.132017101530482,3642.735004234367,7.197832400045746,23.97732040686852,29.064384422464737,2.586747954594599,1836.5211532518276,A班
2026-01-01 05:25:00,4432.379580610989,307.6406642541988,33.11251156475989,18548.963453779765,42.76109428902282,1.950269303177051,3567.2889407668877,7.102801213207765,24.330894448826538,27.730721134930942,2.533778330363757,1794.8819163830126,A班
2026-01-01 05:30:00,4409.314923545634,304.87697692642695,38.02191412317335,18544.823144342416,43.571219444032515,2.2252106275417844,3578.0236345947196,7.165621547714526,23.81674087181195,33.2095984390846,3.007550334810939,1760.4425555163245,A班
2026-01-01 05:35:00,4385.59957112151,328.40230283773434,39.32833973286279,18673.731775857585,44.517217577489035,2.01377217978505,3686.400382437087,7.191906311578535,23.912283267907174,30.15821145082481,3.1584650735353383,1816.4736481658003,A班
2026-01-01 05:40:00,4336.876605009494,306.5519859192721,41.37257464757737,18674.795917587537,42.34567875303207,2.0252973113328476,3595.549579332808,7.198395448574334,23.855543543106613,30.218710851094208,2.628485267391295,1835.555714064417,A班
2026-01-01 05:45:00,4447.077382029906,302.85081742621753,38.71877689974611,18731.495350474488,42.86957082283719,1.8211022219170407,3549.802725887289,7.231527735135544,23.87044114780805,33.02004626044888,2.686648560143791,1819.117254548764,A班
2026-01-01 05:50:00,4434.570508638983,305.7290863246945,36.17919187082241,18611.883234185116,43.17279712323136,1.9430610926704686,3647.2714416864906,7.23649031309349,23.86577299030486,31.169902830060813,3.0094702694488618,1791.4480405648587,A班
2026-01-01 05:55:00,4391.841598319901,318.90213858674605,36.80874134429289,18430.64470943472,43.23292438744229,2.27688023431443,3623.0437208503918,7.211849114427482,24.077211695866602,28.587905072858938,2.783261326320797,1813.3293326248445,A班
2026-01-01 06:00:00,4420.116086375449,300.77297517014483,36.66586658828232,18609.13978197876,43.04953421753481,1.9094078741306322,3636.7159030488206,7.211093100565892,24.009906634689735,29.140090815720075,2.5337550221702765,1774.3566513845994,A班
2026-01-01 06:05:00,4417.8378702303935,319.3534369103129,37.72592156997645,18232.236415659565,42.46849258455593,2.163331360476538,3581.287390536918,7.162486900674221,23.729103510679604,30.593812565460453,2.5047940638429345,1821.4543514807613,A班
2026-01-01 06:10:00,4478.702516179668,305.0071915284983,36.11074157875156,18608.903965197296,43.03071407098839,2.2485167917008084,3691.5617931704255,7.1229468458466565,23.80129750873301,31.548055069616264,2.9389982508090426,1823.977767697721,A班
2026-01-01 06:15:00,4410.551980398945,293.8441697369494,37.71649460224844,18557.996606903136,42.14104795974023,2.13737577264289,3655.630972269237,7.2080829868243725,23.831768779079685,34.93934182658643,2.474231586777758,1813.055842389997,A班
2026-01-01 06:20:00,4442.193933259867,309.02054022083513,35.69662108615203,18282.856220736427,43.372627368122075,1.952760840933405,3627.787041979566,7.080816078262637,24.156271535681263,30.66474107995914,2.6684423671725366,1759.931698293214,A班
2026-01-01 06:25:00,4417.730041783625,323.70643610192377,36.65667656657802,18517.61925906181,42.25649978575798,2.0988807214972285,3592.3784097417542,7.183176386568345,23.923644243979222,29.63728646382995,2.5958364811510393,1796.5862741633252,A班
2026-01-01 06:30:00,4388.900548619657,308.3300513766005,35.43465204336259,18446.307842631988,43.659600911309546,2.072177190843012,3627.488944349151,7.192885571247228,24.01115621297247,33.47838796358648,2.2742556768195996,1765.8402343356565,A班
2026-01-01 06:35:00,4427.475123500562,321.8011620436311,37.15365485243685,18667.965685410094,42.95936662293047,2.101943001542287,3597.803830937074,7.272305686393659,24.133978776560486,32.26750786459481,2.6936105301607016,1775.4913072013217,A班
2026-01-01 06:40:00,4444.0826077262,299.5787915940985,34.815599460278484,18579.857877127404,41.281481361276825,2.2177268365198275,3673.2074747699357,7.268555273910095,23.979025511002618,33.40015392407782,2.7483841921149335,1753.9027444315905,A班
2026-01-01 06:45:00,4457.761385506489,326.95527652655494,36.8118336915808,18488.99562331827,43.395923517939806,2.3179671591431794,3669.4339503055808,7.227056786288639,24.321986331280716,30.645767704277695,3.366316194271246,1785.8839851628768,A班
2026-01-01 06:50:00,4370.955824772196,318.4700797450887,36.5426530580041,18683.140871946307,43.62616282186234,2.206270670611707,3650.796423271987,7.293060691946929,23.998470044350235,29.22874319235882,2.9109632625640063,1832.3911044967074,A班
2026-01-01 06:55:00,4452.181887940902,307.074245316781,37.01589299524471,18613.637562788826,42.73787049593469,2.0257515376232877,3611.88128933828,7.161191975830305,24.06103765835366,30.508172115094816,2.9013083669941664,1773.4204201205728,A班
2026-01-01 07:00:00,4464.608255313458,330.5409424735228,37.562818906234526,18583.03397727472,42.56493838092851,1.8904181842493464,3569.3377887578213,7.189906986067145,24.02939983348535,31.599961806455482,2.6213909951946577,1808.672137156427,A班
2026-01-01 07:05:00,4413.53490597282,326.89855164422573,40.05085903180449,18738.155381612472,42.98237730497335,2.1401633695647697,3492.3355611364823,7.192019075111696,24.123012488274547,34.17477843130221,2.359564643913078,1802.4333427458766,A班
2026-01-01 07:10:00,4425.026012527876,286.71663134536124,37.99844512755501,18768.042561514063,43.814124951134076,1.9258223252901199,3640.481110413869,7.217297813621526,24.263298096770267,29.979031423443175,2.710647147647404,1820.2841973317813,A班
2026-01-01 07:15:00,4425.251091291602,304.66822802627496,38.821580519650034,18615.232633667914,44.172399205085995,2.108616952928164,3626.1671115895074,7.20943423880901,23.900225560324262,31.53396767582722,2.5371681776311603,1789.7062845637056,A班
2026-01-01 07:20:00,4470.6599621881405,318.71418794641863,35.654327379974795,18620.10723906285,42.24458887516569,2.0795871054265516,3563.407064416576,7.2083382438416095,23.88372377506094,31.893036352939973,2.719172113017064,1808.8000136166177,A班
2026-01-01 07:25:00,4454.769626674006,308.617754188956,40.21389224585934,18360.09134110162,43.86298427879792,2.125603925823258,3751.2625790732704,7.239668013323954,23.972861975469453,31.82569957551926,2.784927178228367,1778.8828843301394,A班
2026-01-01 07:30:00,4476.639022524861,329.8047609968861,36.6377803329149,18544.469892576104,43.02550978866892,2.293218149475222,3497.7924037187736,7.077581919820037,24.19713838496374,26.286961036762282,2.9039646508077688,1815.268976352967,A班
2026-01-01 07:35:00,4425.509521307273,293.90969695498126,40.99372180065661,18558.604851188542,43.16559040589317,2.210621472672455,3656.4774358870354,7.096865443389097,24.241942249766474,33.26961573705004,2.9474330819818717,1736.8466559936148,A班
2026-01-01 07:40:00,4439.988813508493,315.242075743625,36.12396843631387,18552.41619489342,43.464839539597065,2.0963063291306985,3536.3089701777835,7.225707807350388,23.763954175487676,30.02165186509336,2.959296314689112,1768.780977612525,A班
2026-01-01 07:45:00,4452.186797050521,288.19481885010407,39.145770334585954,18555.946452469467,42.20701897860171,2.012217763984223,3661.0627462352095,7.167919743459091,23.839896694876828,32.35253024028304,3.0319738209015292,1794.6926905618825,A班
2026-01-01 07:50:00,4419.061305713732,317.49096756391936,41.47032979719711,18689.508534664343,41.977727669282686,2.137171459288426,3628.6939026101077,7.2630733616853655,23.771406210003885,29.592583376051635,2.5078111090131245,1770.7321258227487,A班
2026-01-01 07:55:00,4399.281385035377,319.8418096867851,39.202926970371585,18838.055213721516,41.378892806552614,1.8333033718645828,3588.455337263644,7.162279428498616,24.093563022522375,26.588985206016016,2.795287661414605,1815.227911582434,A班
2026-01-01 08:00:00,4447.471482248623,310.99131143127136,34.09278756812215,18701.34598303397,43.649332968701025,2.2242228930855403,3648.2494356460884,7.260810867349862,23.820751512377694,32.53124544740291,2.57834622179229,1792.9317241782912,A班
2026-01-01 08:05:00,4469.510106374384,309.6736524329746,36.52285694445573,18736.03900854334,42.719267997627256,2.165803713578321,3539.263203918384,7.149364483368182,23.97074548797927,28.31693989661475,2.9903049883414656,1751.834643445312,A班
2026-01-01 08:10:00,4438.640204060962,307.19668444713443,34.879871784965815,18821.32046975074,42.124346788040384,2.062940774286336,3605.6718054442504,7.214444546042402,24.10463374950911,29.99138062609822,3.1954765874842357,1789.2853275971004,A班
2026-01-01 08:15:00,4427.025705297349,308.63084961493297,33.694515329735744,18730.511120805364,41.88773947882606,2.3008136671776285,3655.398885103131,7.1886395128189715,24.078564516874888,29.250628966940823,2.8432123918830787,1777.749734212365,A班
2026-01-01 08:20:00,4450.784558929484,301.92574362096644,41.7989493578589,18829.871092246427,41.641867879428304,1.9468554132072091,3563.369943271289,7.245918249157189,23.990563936446122,29.136484667653114,3.1840793249414383,1836.6797809395082,A班
2026-01-01 08:25:00,4452.1497956578605,310.97635719250053,37.07578484282523,18612.728036522298,42.80958722038164,2.079203250025778,3658.3747282099675,7.232871181768207,23.63586367490654,31.316565494475363,3.0099381677109225,1837.121478792384,A班
2026-01-01 08:30:00,4421.009332568766,312.4745798922493,37.10616674302263,18680.91184840621,42.06616240969306,2.0924854089548184,3622.2183258197947,7.108480492384714,23.96624130354165,28.4026916358588,2.780161906001814,1795.3249222853026,A班
2026-01-01 08:35:00,4521.464560537651,301.96696609863164,38.29734532421954,18851.102460955695,42.55929439345407,2.2013083776837936,3713.3387509813256,7.155332344656993,23.72244971106098,29.44345558613895,2.6108329443367237,1822.549118092082,A班
2026-01-01 08:40:00,4424.069823586515,308.4649655596801,37.839297898664654,18400.00058445811,41.99949801489885,2.1471062408383177,3486.3936157744592,7.222411577356278,24.260592448917574,29.884406256414184,2.6792093637642265,1798.3605288429287,A班
2026-01-01 08:45:00,4423.174887555186,336.0965692422332,37.66365862594885,18548.704791513475,42.62201170160415,2.3007493952444276,3624.4193532609834,7.113351018996317,23.982810689210396,32.26499271655987,2.571121335427812,1842.0610067855023,A班
2026-01-01 08:50:00,4468.111477862386,291.2149550412624,38.14975898409849,18708.0695039208,42.848823146874125,2.1889065720191483,3587.215116513023,7.208005070113382,23.756415179570695,28.92292756494415,2.760709902514662,1782.1204786920416,A班
2026-01-01 08:55:00,4445.658932040842,311.5936715291517,36.84168040083044,18577.491701272957,43.83530079947152,2.084510029219486,3606.5192523166975,7.227032136332599,23.77423523510515,34.89973292582297,2.7987382760329687,1758.727067228547,A班
2026-01-01 09:00:00,4481.809472970688,327.93393739278554,36.83245508441797,18533.44317880431,43.356150255109156,2.0575514231090577,3525.161423882462,7.216547706745544,24.0402666963135,27.634548355990216,3.1966059401591753,1831.780559435969,A班
2026-01-01 09:05:00,4385.085190297276,317.79489895389605,40.08866742981121,18642.68874690051,43.8299929477905,2.106840111624485,3451.9729719210322,7.175802979201519,24.215511763909358,27.64176916856224,2.6726721395778807,1786.0437033491507,A班
2026-01-01 09:10:00,4437.912776019823,336.92906486509025,34.198713741003104,18551.064664461635,44.33349279701839,2.094264560108182,3619.9035666041627,7.140699844289808,23.99240419906848,30.12882111544991,3.1292915139410575,1756.2359480766706,A班
2026-01-01 09:15:00,4407.860382383207,301.3294155758941,34.8571738206222,18442.165709383964,41.482377467858804,1.9286930322475133,3459.4595479045993,7.2486424689279225,23.80393760809589,33.39775034484999,2.5120392175332773,1788.7098894365115,A班
2026-01-01 09:20:00,4449.293056657628,317.0743738043489,38.30165184483075,18543.477804700044,40.906964574747576,1.9380330619291921,3600.784964174503,7.110206159899159,23.775547013871993,33.36491916897359,2.7680939653834353,1783.3799106185334,A班
2026-01-01 09:25:00,4395.052700426432,294.01804918283227,37.69748785631726,18489.792581898033,42.70173797764634,2.4411651512193115,3651.880480530333,7.160460095596858,24.052900035391133,29.256443185192722,2.850116958679538,1851.8068000486612,A班
2026-01-01 09:30:00,4451.424209640005,316.6762067127966,37.33474081282515,18793.352832785775,42.96119981608413,2.060060577060286,3475.8104329692906,7.215885774701463,24.02842398520343,30.26622259187211,3.293361824813706,1801.5076040736794,A班
2026-01-01 09:35:00,4402.142964418945,292.44829151355754,35.29565982464139,18581.80909394254,42.68353513837454,2.3361039081316193,3702.5997490241907,7.200277794087666,23.809026218934548,29.7406718050609,2.6144006734343987,1825.3966906775715,A班
2026-01-01 09:40:00,4448.115656855523,321.9339753922787,36.51101542802718,18667.023028014377,42.793676324166974,2.210119519088844,3687.263121000408,7.2115740433740605,23.978500757571556,31.616103224060268,2.85438127353825,1799.3093601879375,A班
2026-01-01 09:45:00,4400.49882434702,311.7288171876959,39.642483520991526,18554.75142778062,42.94276781296916,1.9886781781756098,3634.155637312736,7.219365921022197,24.141879933609086,34.94577195337084,2.9631257201198267,1815.6803861074004,A班
2026-01-01 09:50:00,4423.799236204436,319.3190566929636,36.48572993700995,18411.25192718534,43.692496921455216,2.044510267996446,3696.360484769386,7.182169970720788,23.67270410498789,26.37922592408775,2.469463941596006,1834.610478156939,A班
2026-01-01 09:55:00,4443.350121154585,310.47328496022976,35.86853321019961,18498.591183952234,43.09110593517196,1.9184093150221035,3680.2846757557472,7.235715516783893,23.99541641875166,29.588125962894225,2.699542251621296,1839.4289393510753,A班
