dt,Fb,Ph,Pc,Fo,dP,Pt,Th,CO2,H2,R,Si
2026-01-03 16:00:00,4147.052659082127,3.3633404589710345,3.6067093776464794,9381.170419654445,1.4184826800320216,1.8471650508585653,1098.9530007884484,19.16126727393133,2.997639018205408,3.333867849371939,0.5963269734598553
2026-01-03 17:00:00,4191.167648486873,3.2876122096571048,3.559555587979305,9350.423639301674,1.351960849245435,1.8913618061033175,1091.7173730847408,18.927876198612914,2.9722135985746037,3.3349038396561994,0.5851069708055603
2026-01-03 18:00:00,4158.963738041175,3.402171094809077,3.5662647716216997,9296.10631939597,1.395935083400168,1.8270926089764943,1101.6352812574078,19.886679726839805,3.199624160709251,3.33842185132652,0.6020494400683475
2026-01-03 19:00:00,4125.898135763235,3.3140717415771044,3.6340002390231794,9481.996098199475,1.4143344181049742,1.839035408488397,1104.3365735254717,19.352687003894342,3.2720632352969625,3.3697334676518844,0.621077592887396
2026-01-03 20:00:00,4063.5582501066224,3.31887387972202,3.5772184870830053,9225.595629355954,1.4188768140020331,1.8319429428883267,1108.5027787236365,19.36327439894149,3.017672928347822,3.3780377376524973,0.5710896419787578
2026-01-03 21:00:00,4186.534625620085,3.233792592465434,3.5486267036795556,9302.34698946507,1.4420694145948811,1.8338051434760063,1103.2621745305034,19.853508095578555,3.0455913088690196,3.3747360934084996,0.5831204544919426
2026-01-03 22:00:00,4166.261409475686,3.284608788612695,3.6095446510540565,9310.485226504485,1.4455432191654427,1.8332216237881076,1098.239218628216,19.52973299526064,3.200545729335454,3.352577326122329,0.5911871714347976
2026-01-03 23:00:00,4110.642731224139,3.4237000976310124,3.5944023255314947,9381.181395146898,1.4282943800992371,1.8596514619833255,1099.5437268248131,19.077883387750315,3.091965436633983,3.3219664970232428,0.5937244607791707
2026-01-04 00:00:00,4137.779316027801,3.270586614221097,3.6029474394055128,9239.420323484683,1.4277651703961243,1.8512383293362167,1099.292559233146,19.174515892751014,2.972202410641733,3.355924711080633,0.5873379025186166
2026-01-04 01:00:00,4129.1935608348585,3.376388066865224,3.568304619085574,9402.014043095907,1.3937408304719547,1.8161379388349508,1101.4364067107974,19.42891719895558,2.958301150644609,3.278609543049475,0.5779152854317794
2026-01-04 02:00:00,4194.201604591126,3.4118819965420033,3.637226120731516,9329.014033143249,1.3660627920926594,1.8251621885916265,1098.2189281147735,19.595909637182846,3.1667191603883404,3.349058826688272,0.5865011624789921
2026-01-04 03:00:00,4108.623831613116,3.3655732386012045,3.6147693576682736,9149.666337707173,1.4256580907770606,1.8289710973849609,1101.4324530594383,20.189384819652624,2.943631161653324,3.349223389380009,0.5657545304803148
2026-01-04 04:00:00,4139.407412009701,3.288650350388919,3.597366901237229,9316.48828949972,1.3365712547838455,1.8695339419601578,1097.3838614392173,19.441329688992848,3.0368523362428177,3.2880981678002708,0.596672203179713
2026-01-04 05:00:00,4104.67595979632,3.3495336339571784,3.5752365060885962,9419.850694750989,1.4082234705978416,1.8404555304974028,1099.2842686938588,19.26152513117024,3.0020015109524993,3.34136326441847,0.5679840646661392
2026-01-04 06:00:00,4064.798203491174,3.3384071628512553,3.5971805902182195,9243.010520760894,1.4150198998730592,1.851394526621559,1096.809666552861,19.933717893627634,2.847642724873408,3.3314776747602735,0.5997874736622919
2026-01-04 07:00:00,4103.510641141379,3.350809583975953,3.5786273943356712,9401.336895760527,1.4706139804755607,1.8667473470700606,1100.2062847754125,19.721813876304093,3.048933054477137,3.372775605941251,0.5809673055983301
2026-01-04 08:00:00,4116.552237095976,3.3990528485499283,3.62575467173121,9209.369269665614,1.4679886917370661,1.8473781888753276,1095.477972731848,19.92002693671362,3.075224412215168,3.352720426994406,0.5441613326086999
2026-01-04 09:00:00,4126.139849998837,3.4408196496429913,3.623396218940988,9468.94923315904,1.4389397504020467,1.8902482914100895,1099.4074518488926,19.438009348248595,3.3718317732501983,3.3324962272543064,0.5919870080164085
2026-01-04 10:00:00,4018.464075051027,3.3942794460882113,3.611747764544992,9294.260065209239,1.4851424843628498,1.8498087555437794,1098.7953442544372,19.190030058662792,3.1532623660307233,3.386280132649386,0.5936993069697537
2026-01-04 11:00:00,4106.799117783176,3.31906314067637,3.5874258058364252,9269.29978807535,1.3928343830812135,1.8576297072942074,1099.6573572363143,19.413930120141593,3.1486280161572,3.3606100811161714,0.5744857016711024
2026-01-04 12:00:00,4114.847432464663,3.262674243437228,3.5608361179736385,9491.654661892157,1.4129348902470014,1.853674979185669,1100.6560633107174,19.60499331612971,3.014267677693436,3.353054731681754,0.5703502033512373
2026-01-04 13:00:00,4048.7980608391963,3.3667347373186542,3.5127097257103017,9398.821644827347,1.414413352578187,1.8653765610343185,1105.5263659429293,20.055586225477885,2.8885910290782775,3.393429638761664,0.5765426478115163
2026-01-04 14:00:00,4055.731670259015,3.2774259688708836,3.605300694008668,9036.727623898925,1.4321084695350679,1.8829122620962833,1101.305180877862,19.321330499102555,3.057110630870754,3.3985671497702223,0.594713652625654
2026-01-04 15:00:00,4049.5185564111384,3.353590397053402,3.596354444743442,9195.692124344212,1.4266039671663067,1.8375281950405329,1102.824572225853,19.593444343269763,2.9738407252629573,3.367262656468492,0.6037685717922358
2026-01-04 16:00:00,4096.02275731875,3.341494627261063,3.55712941526036,9366.30053776238,1.4258367706891262,1.8354654718826178,1096.3527269846056,19.656281361764496,3.061202614248191,3.362196620278083,0.5605755466084233
2026-01-04 17:00:00,4071.0200716231293,3.3606683024263573,3.674539111920794,9251.24747785958,1.4477676093267682,1.846607746933682,1105.3241260476989,19.64449742571587,3.092765045549616,3.3108612355481144,0.5984750627177596
2026-01-04 18:00:00,4090.0852664790314,3.430507562281343,3.5161202523242334,9462.620382302584,1.3343073438740258,1.8746422981204676,1098.0138527967692,18.6752181814334,3.149903032387729,3.3465780001244823,0.5776265203321974
2026-01-04 19:00:00,4024.0059851923356,3.3960922802801896,3.615298397429397,9074.110942093763,1.3478058103723676,1.8802427812208096,1106.5574455967344,19.897182753983756,3.1707678793512986,3.3574495210570325,0.5788662936061711
2026-01-04 20:00:00,4034.4972737415123,3.3484609704711246,3.540193106361115,9279.09990735059,1.4379954651452718,1.8204942719359594,1096.6394911248724,19.328789076391338,3.176462231050774,3.354495409568261,0.5859206429697674
2026-01-04 21:00:00,4042.3601112031624,3.3134240683267597,3.618164216397006,9038.243272875467,1.3975438204213637,1.8299870868596033,1102.4945776892985,19.73669279204953,3.211347434032734,3.3538750745337675,0.5565474835589304
2026-01-04 22:00:00,3997.3847533675735,3.3654881080368444,3.597933689131317,9266.313480700077,1.4641513531797559,1.8214257762504855,1106.9452029845593,19.253702090809035,2.9597493323263,3.386930601927559,0.5485739906950275
2026-01-04 23:00:00,3968.024548376872,3.2388764049435763,3.5727845857897775,9261.438682334716,1.3935955999490313,1.861695377815297,1102.202025320615,18.728072411052803,3.0977380774790104,3.4211378353392368,0.5329563188675851
2026-01-05 00:00:00,4018.014152052198,3.4017595387856416,3.6101558972788053,9225.299758300298,1.4625676071449039,1.8275939390472118,1091.763599021015,19.767967953295507,2.9936061864602994,3.3859805273857106,0.5861672140671309
2026-01-05 01:00:00,4037.5512917140404,3.377418213990967,3.54203950244899,9230.804643178237,1.384555138357727,1.8463431859974087,1096.3959225164979,19.03046448190758,3.1913463944039036,3.3903217750049213,0.5639886922576184
2026-01-05 02:00:00,3995.425531696418,3.33455865595264,3.5835448784026567,9170.185919292177,1.430111182229681,1.8630792186886387,1092.872581674983,19.32349160956719,3.2898287619924336,3.412894035704462,0.5490015012278927
2026-01-05 03:00:00,3975.8342370416162,3.433672361324012,3.6146243031894567,9165.700268141007,1.4120476589732796,1.8598205646093608,1090.2550601918238,19.193860069214644,3.120741948103878,3.395948498218816,0.5441790536346636
2026-01-05 04:00:00,3997.5877752995157,3.286189755503004,3.5571062145445556,9123.814980961757,1.4521427744100321,1.8488204920557652,1106.2078035009686,19.173884816839294,3.2843580759718907,3.413438765205444,0.535771052890887
2026-01-05 05:00:00,3993.29741706288,3.341334687510741,3.61648420513123,9202.917616287848,1.443009827237745,1.8044829593633176,1096.4961600255488,19.55539896153319,3.200770320501243,3.368232395219088,0.5646736114027847
2026-01-05 06:00:00,3951.1717683060965,3.346868920397841,3.5938864536373716,9178.738240487774,1.3559363446692991,1.8457801629427064,1096.2825506964277,19.04547103627529,3.090477714880871,3.3871852479815248,0.5462909327498378
2026-01-05 07:00:00,4062.668449428852,3.392211824034914,3.6508367193633284,9182.76546039009,1.3887326412598953,1.8153062138826226,1098.38161153247,19.227604727574317,3.0091998132816276,3.408174147886411,0.5554386958674543
2026-01-05 08:00:00,3943.440148273425,3.369627600349299,3.508996009859037,9135.024984409816,1.4356881041493945,1.8825740561146966,1097.1734370518363,19.304771094872482,3.0420204946068288,3.3285558638819124,0.5466992524840915
2026-01-05 09:00:00,3936.9008273752884,3.4336455813518447,3.5952620957881147,9382.429296024897,1.3593457132974218,1.8478513361512996,1096.521439804627,19.721373725397978,2.99013824100535,3.3597998921893297,0.5584263622538677
2026-01-05 10:00:00,3983.9433451919917,3.3870444050079787,3.5720094478206397,9013.352765217698,1.4256035490793668,1.819551897446337,1097.1844312438463,19.136512323865226,3.081140753207038,3.3865566668208307,0.5613990515316013
2026-01-05 11:00:00,3952.4827112817375,3.3435458455081193,3.584074532697936,9171.843095837454,1.4389224954328188,1.8217794043881437,1094.2507269145833,20.18245326201902,3.099394372495825,3.362711882880911,0.5845431046976514
2026-01-05 12:00:00,3989.5155656829347,3.3323130929621074,3.5332258899265385,9354.958435215176,1.4315833947218806,1.8550333370391874,1093.9065480403451,18.91104596229829,3.2903708512764043,3.34832328127598,0.5739920866949866
2026-01-05 13:00:00,3871.656651234877,3.352850046510202,3.4874831074506454,9155.944226522102,1.4030620854410634,1.8769389704886699,1100.0852242578655,18.912309604498393,3.038882626997383,3.385224047158997,0.5815502394786506
2026-01-05 14:00:00,3928.409332496625,3.347610233378409,3.592439729127602,9382.41816051029,1.3784898910028653,1.8490505248835603,1087.9637129824087,19.347543695203733,3.2580599266917076,3.3584428346092876,0.5947525077132277
2026-01-05 15:00:00,3888.6085907579745,3.2786220967697974,3.4921622174403746,9020.267374461206,1.4540497282495453,1.825492201011986,1088.9313425055727,19.919606310348748,2.9617788244159735,3.340124864541839,0.5309743563488848
2026-01-05 16:00:00,3932.3523588308067,3.2825137758038303,3.580490602609064,9203.965549487591,1.3571443119294107,1.8219433767339994,1095.4634936617867,19.913860854570377,3.084685103384049,3.355151470914919,0.5161321397064877
2026-01-05 17:00:00,3864.628134517207,3.49215214634138,3.612425300331458,8931.664105241449,1.3923220669178002,1.8566125044238917,1093.8910227291237,19.194877557408727,3.1240561401661786,3.351814807358234,0.5562899045366476
2026-01-05 18:00:00,3926.106805061203,3.333358573775119,3.5023815206058067,9194.694686089051,1.4311200422910242,1.8535529981504286,1092.7942274393527,19.371588953577618,3.3368136759105793,3.4067489208851844,0.5586733335619292
2026-01-05 19:00:00,3864.484713070391,3.448376628388175,3.644124843140119,8917.145580637629,1.4201944558613657,1.8261282773668186,1088.3377893641195,19.27961756588566,3.0109123232485118,3.36975294805475,0.5543101275859238
2026-01-05 20:00:00,3914.1579502037425,3.395883132953685,3.634539450625255,9232.13692961259,1.4281018303618418,1.8473125946964446,1090.3834363712726,19.607818064210548,3.12610301129836,3.3806658653500286,0.5555318298861562
2026-01-05 21:00:00,3854.8139740871,3.3036159075731706,3.60134727332046,9085.180067565603,1.4335561447155378,1.8677349917011359,1096.2547104041641,20.190510091839897,3.178300345657517,3.364060037243015,0.5588524552151858
2026-01-05 22:00:00,3878.382054162675,3.3268792783318526,3.640225302980866,9175.968535098573,1.4075189795045517,1.809088013123486,1089.5431365351953,18.691364536715355,2.9413426919660832,3.330581932940071,0.5776376994434793
2026-01-05 23:00:00,3897.7555320323263,3.2743372145925433,3.6301779223473423,9112.318424297866,1.445000861748725,1.8494270523439573,1087.9044684006594,19.25292204350649,3.051780280778222,3.345717714575968,0.5629594038605686
2026-01-06 00:00:00,3893.611851245445,3.3816978424761475,3.4605390973795163,9097.040103609716,1.4541780979138186,1.8474728421889504,1094.656671546004,19.23339095903272,3.1808311985534394,3.334196023165345,0.5478661213968624
2026-01-06 01:00:00,3875.447716454902,3.3943645296206792,3.579922625542569,9205.094747926481,1.386224530906469,1.8369785233489,1089.3671341134927,19.90813036928982,3.2759849019967535,3.3746180476307557,0.5829023916245674
2026-01-06 02:00:00,3840.973136833616,3.2860742246596213,3.6300675958066844,9042.602638903474,1.4232574402409002,1.8488211039984732,1091.9220698314502,19.50801951264054,2.869521603798613,3.4013364636456105,0.5550093888242602
2026-01-06 03:00:00,3882.7445537243507,3.3410887622350325,3.49605333433279,9130.468893670284,1.3949795222970098,1.861355217876283,1088.4614368195228,19.75217341924204,3.075531881572487,3.372197500998637,0.5286168302516764
2026-01-06 04:00:00,3772.004243285719,3.3438148692302754,3.588332458847992,9073.434285134179,1.3983417904159303,1.8180592180223634,1095.7494296072166,19.64209795188904,3.156681836968052,3.3798821423591088,0.5371911973174192
2026-01-06 05:00:00,3897.929089359544,3.3403722704218057,3.5867876529539253,9082.18403811519,1.365598892232333,1.8260879222366433,1085.3341458544407,19.588273161572577,3.013045657687621,3.339223531270794,0.57148635565056
2026-01-06 06:00:00,3867.359262638733,3.3500393916792928,3.613025449581766,8922.291864016457,1.417541511494165,1.8647731017070983,1089.4023731608656,19.484163499394473,3.0315041845233996,3.3415617350973106,0.5673507990606075
2026-01-06 07:00:00,3867.316910501587,3.3064533955384396,3.574721411250407,9064.837203786907,1.4611111352438024,1.8302631790592614,1086.1514133313956,19.46213682685308,3.052270924458812,3.3713236658770147,0.5390201660455737
2026-01-06 08:00:00,3819.0119068741906,3.3806264462756457,3.66147696857181,9074.707201300645,1.4131267105777385,1.8394008080684001,1085.9934762224618,19.58342563225545,3.2111978437044484,3.4012651380559022,0.4991396046220033
2026-01-06 09:00:00,3856.7600250589944,3.4067260941323325,3.540874852184538,8946.836705230748,1.406505732592891,1.8993773393455107,1087.4084076770232,19.17693288108573,3.0785217180213373,3.333432147919845,0.5258148203087257
