APC_05_DATETIME_AI_18,B线#进水量#测点45,PLC_06_进水化学需氧量_RAW_86,装置6-进水NH3_N-CH62-VALUE,装置3-aeration_air_flow-CH77-AI,SIS.54.风机频率.PV,B线#DO#测点90,装置4-mlss-CH19-MEAS,APC_06_酸碱度_VALUE_99,SIS.70.池温.VALUE,RTU_06_EFFLUENT_COD_AI_45,SIS.42.出水NH3_N.VALUE,SIS.26.污泥回流量.PV,班组备注,SIS_网络心跳_48,值班员电子签名
2026-01-01 01:20:00,4309.026673746459,298.9334572723843,38.03464281321725,18381.74959502104,43.626558625771345,2.012957600471789,3595.6552307618736,7.213440566699168,24.075948812128836,31.179431832016096,2.8985638426441747,1787.982817971994,A班,1,operator_test
2026-01-01 01:25:00,4268.720867417465,310.87428228584724,40.426590654419016,18575.234885517788,41.990830449269566,2.1186792096730085,3498.243969852737,7.12514783320906,24.260168745333804,28.80928434285548,3.013201664304911,1759.9073474594286,A班,1,operator_test
2026-01-01 01:30:00,4265.334205964911,321.08951110456803,40.00525913938375,18288.230380064397,44.93909200306244,1.8754311253578926,3697.7532884522166,7.210642665543388,23.916327319919183,28.70970718555356,2.6563591239574085,1842.177411607097,A班,1,operator_test
2026-01-01 01:35:00,4209.345087722427,304.9442471132456,38.58341114189586,18582.155750230308,43.24187850835005,2.160893970967357,3600.381727892342,7.240613387327411,23.673955895661653,33.202977903032334,2.779087896538985,1803.2353378966368,A班,1,operator_test
2026-01-01 01:40:00,4227.8912062960635,314.1458433187687,36.729553005362554,18532.902658956704,42.27331153493443,2.032786775941844,3620.2487495321993,7.228973196536532,23.878655381728368,27.500982673618285,2.8211014844956463,1802.7155776632112,A班,1,operator_test
2026-01-01 01:45:00,4268.7973160882,312.2445295465915,36.455188532948185,18580.784985041006,43.82632166887079,2.159112240798956,3643.5110204412886,7.215820830753253,24.124050724020748,33.16969875223125,2.5785098362199794,1844.755322877242,A班,1,operator_test
2026-01-01 01:50:00,4278.63086091395,316.5237703057138,36.510560441382864,18492.69213392051,41.80975091110749,2.266727920544992,3756.327910736741,7.197787483550983,23.766210875732437,29.048612883450136,2.726892945497381,1814.156491271998,A班,1,operator_test
2026-01-01 01:55:00,4254.290593198882,303.7064830589082,36.932474980166155,18567.041822944946,43.41118652492023,1.8654812071072455,3555.0841700154147,7.1411108632226155,24.10457328322784,31.04582470837508,3.2353031336849947,1804.8240458947212,A班,1,operator_test
2026-01-01 02:00:00,4247.068314671051,313.7877549964641,37.58606128458448,18191.547638992557,42.80278884952032,2.0804649930105907,3672.927482695719,7.111498323423534,24.133323961638013,28.501023498032023,2.539796622467598,1822.574730219109,A班,1,operator_test
2026-01-01 02:05:00,4268.505439669676,312.15851484432415,35.12104965056562,18422.752756797767,42.416273933919655,2.156854427870146,3461.2551876701477,7.245408653689887,24.25048448393044,33.52103077339112,2.637244200701419,1841.1836010208133,A班,1,operator_test
2026-01-01 02:10:00,4294.070041226963,315.2491930566958,37.78025697019543,18447.383159835765,42.781513380336634,1.9930826700550368,3692.363989979814,7.225489716608037,24.162617160939796,29.465615395758523,3.1892559642269616,1832.9747596249917,A班,1,operator_test
2026-01-01 02:15:00,4295.1829267480525,324.19094535687464,37.5573497423188,18340.265895745717,44.025692792995486,2.1702633902666317,3565.616150514407,7.208638436290605,23.97605492047641,30.24636255047061,2.279164904563758,1831.4832202209193,A班,1,operator_test
2026-01-01 02:20:00,4277.486089943583,293.1180687603701,34.578126034724896,18366.32041600516,42.93779890010613,1.8953052507975585,3479.3134046419427,7.1427736808249715,24.096746055518334,32.58770603140153,2.9012012219698553,1805.5426233371409,A班,1,operator_test
2026-01-01 02:25:00,4321.146285523147,300.42555628723517,38.53040492389255,18690.203677573332,42.07007849842437,1.9516157177591893,3531.305785587716,7.253436342578613,24.267107804575986,29.434841888484524,2.4599556813158543,1839.7120170553824,A班,1,operator_test
2026-01-01 02:30:00,4255.032782958642,272.3532712053438,37.91691551269657,18431.537008010346,43.568481341260764,1.9049409919787557,3614.5546429632777,7.253064470366237,23.82249965212704,32.02126240466053,2.960025444079881,1816.9572049788862,A班,1,operator_test
2026-01-01 02:35:00,4320.510626793666,308.7373840861586,38.773859020837165,18597.945954239538,44.80592326361379,1.8994975541438914,3618.5446869752172,7.184096723076082,24.14668677724612,32.06248672190516,3.0667777461595747,1803.0217406666527,A班,1,operator_test
2026-01-01 02:40:00,4321.060970421939,320.2130511190382,39.74719571165566,18501.532077269538,43.49478228842164,2.056539967705805,3565.19828168257,7.138001703123989,23.94879059197771,30.14989087480456,3.0081879407667707,1815.8004879652813,A班,1,operator_test
2026-01-01 02:45:00,4315.508447937436,324.9845923317087,40.566067158749604,18529.21557374899,44.09253319584061,2.1555446467533836,3484.2056983480193,7.298339903025573,24.163611916468625,28.85503161300353,2.806499590241575,1770.9343506694813,A班,1,operator_test
2026-01-01 02:50:00,4347.829088687176,294.7781042357924,35.55083251041532,18579.30849331146,41.68576403412155,2.173872983032262,3611.1881519975236,7.193515211326898,24.052231357143903,31.20596085977015,2.981916711177309,1774.7297541238966,A班,1,operator_test
2026-01-01 02:55:00,4336.001279346222,301.5729085682518,36.079247910340584,18634.0780982604,42.61075599059473,1.9769914918975418,3592.92861720083,7.287867607303593,24.04171217335279,29.989775857466512,2.916826079696322,1786.8093853099635,A班,1,operator_test
2026-01-01 03:00:00,4322.824324782905,313.03097630210414,37.7920796315394,18400.514596276782,43.91688879566371,2.1772529040458095,3528.9317113446596,7.222492763223729,23.953276892475444,32.98587278404174,3.0366471738617826,1782.422276262781,A班,1,operator_test
2026-01-01 03:05:00,4332.598611686145,299.6345430461487,40.18067320678971,18355.937705941724,43.19167626733649,1.933452012560653,3636.174688309583,7.124810704821309,23.672696301487974,30.19210494034576,2.6111573553532534,1802.124846302432,A班,1,operator_test
2026-01-01 03:10:00,4334.39419272258,315.5523538993606,37.46306449184546,18413.636880379876,43.23727900129822,2.1755029363597402,3525.5203054370395,7.112001626880619,24.41341805313569,30.4127656959088,2.5978538749840396,1827.771367674532,A班,1,operator_test
2026-01-01 03:15:00,4363.847754005798,281.8917407745996,35.743346118242144,18826.454522682434,42.273112105620946,2.0180852884850218,3569.557340852502,7.221215980876199,24.04227687411419,35.05433954724097,2.955506232678402,1753.1054994632505,A班,1,operator_test
2026-01-01 03:20:00,4378.069092131278,313.9025241957937,36.78827759794849,18379.764235519993,42.48668518632881,2.141496027402569,3560.49198093851,7.196785180962467,24.007767604966755,29.235528513312097,2.404677788306405,1815.874505047959,A班,1,operator_test
2026-01-01 03:25:00,4346.071810882786,302.92880421506504,39.133791444933514,18702.291764143116,44.072030763929554,2.191905859103909,3649.049662493851,7.2415844292560045,23.98144838002656,33.308457293839986,2.684896390453867,1825.1835701007635,A班,1,operator_test
2026-01-01 03:30:00,4303.285470763083,323.5911557633265,36.559491617385525,18512.60809606541,42.83862776782136,2.1657361102317503,3595.349787169702,7.205288883941165,24.323799093325892,33.59764177936117,2.5228696696326867,1797.7211899847027,A班,1,operator_test
2026-01-01 03:35:00,4347.840015961104,304.80704115938937,38.232030837205926,18491.937481935307,42.28432589181586,1.8230875413273644,3709.442189487382,7.3326710612007675,24.078654605411966,29.929375347252662,2.8045182138666926,1788.7789607458428,A班,1,operator_test
2026-01-01 03:40:00,4359.022419927075,294.9555562025936,35.094424348889284,18583.89119192817,43.453175212171956,1.9198043267780012,3534.6292443510883,7.200389126160011,24.184106136634682,34.62903323089449,2.1466606632971486,1763.1417658258304,A班,1,operator_test
2026-01-01 03:45:00,4362.730115544772,292.8665441086299,37.45445559602586,18730.43319487414,42.00543429916779,2.126558583005477,3513.5799214656977,7.237600468884943,24.008692409019663,30.928375837071368,3.1117157713031296,1807.7683383421493,A班,1,operator_test
2026-01-01 03:50:00,4400.660738842197,322.72839639779363,37.45921723574709,18485.31318343377,43.59833182630496,2.3615637028918113,3520.7667561727617,7.1258865463911265,23.8535443190778,29.971906625659525,2.9283540987724868,1803.9691255203675,A班,1,operator_test
2026-01-01 03:55:00,4405.203658415135,297.6448060985445,36.761762959764,18696.435460838642,42.66134571218443,2.329448899716545,3669.424224174288,7.10247930889801,24.31614744716151,32.17519494248367,2.8853551859840296,1827.5716493043421,A班,1,operator_test
2026-01-01 04:00:00,4386.9897878969705,315.73057036246695,37.33023028211852,18731.342093904703,44.354492052013434,2.059860765616059,3625.5675753167043,7.196285035308999,23.717279359008835,31.347550513871383,2.8614013230894724,1797.1968361736144,A班,1,operator_test
2026-01-01 04:05:00,4427.169644537425,316.5429104089195,39.03310030006815,18586.500319332732,43.68225997138452,2.2912404082025395,3485.918281015918,7.227428021787194,23.773615921993343,31.465053895008108,2.50812524925945,1808.5809373065072,A班,1,operator_test
2026-01-01 04:10:00,4370.716849424725,316.87196069353126,40.275377279917116,18465.153890794572,42.33255350841723,2.0079958848663253,3502.0399364072223,7.206230249878903,23.54933252047359,30.213203545913455,2.7720014924015275,1815.3015511502754,A班,1,operator_test
2026-01-01 04:15:00,4411.451612861724,309.31452750621105,39.66935413408043,18745.471600807705,42.33216340081434,2.1467250456803617,3587.3978584087267,7.1297533027075355,24.000279192382653,32.64479164726704,2.9871271480166497,1835.2097722910714,A班,1,operator_test
2026-01-01 04:20:00,4331.280072932264,286.741201117083,37.23463218910223,18514.83395002484,42.45864501110216,2.0427486871861187,3523.009141339352,7.121290883643458,23.68977238205862,32.957863561775504,2.435400051094365,1834.4343283242388,A班,1,operator_test
2026-01-01 04:25:00,4358.455649667086,311.3312479881191,40.16730117659872,18433.017191508898,42.825229652555926,2.1703951915144954,3815.7597559523265,7.151044384221563,24.389595580269603,28.10527106672172,2.85984301417812,1771.9494035040902,A班,1,operator_test
2026-01-01 04:30:00,4378.7018819852165,329.8856422338475,38.95949176432857,18427.969058278693,43.78438308286648,2.1560084828886286,3666.0937855080933,7.202474897132904,23.756236876093215,30.160423593734087,2.5003813353433744,1814.2886959162033,A班,1,operator_test
2026-01-01 04:35:00,4370.883096393849,321.6261597763078,36.533154384522845,18652.717289150798,42.18518139056476,1.9190529647662842,3670.645209309002,7.172376261331295,23.63584275478694,33.665534957952346,2.809917070007864,1825.532780704847,A班,1,operator_test
2026-01-01 04:40:00,4371.471770154198,305.4132436761982,39.42300849787526,18408.686030561767,41.954646611971086,2.057803520182145,3575.2048354201775,7.160686993828954,24.038107566368872,31.170262002106984,2.595629455760834,1771.342591928714,A班,1,operator_test
2026-01-01 04:45:00,4374.3451023629295,308.8093082761051,36.282872599601205,18401.241433738996,44.600587801389636,2.2023104420975392,3741.9805513560723,7.303973036817611,23.889205036980112,32.28828063822202,2.6723792017385373,1812.6951820297083,A班,1,operator_test
2026-01-01 04:50:00,4377.895392488929,308.5404151431919,34.85856132836764,18548.202208297247,42.31968893525851,2.0415119589935697,3588.6038534279774,7.207864654219319,23.785515121049468,29.622388760826,2.8717033957590723,1745.7738844679577,A班,1,operator_test
2026-01-01 04:55:00,4422.805984898984,307.71635786921786,36.20845110701937,18672.116871093433,43.79171274024,2.3441410245249084,3603.4203142191436,7.187098736576769,24.058555698148073,32.62153600031051,3.2174784176449855,1797.537970761103,A班,1,operator_test
2026-01-01 05:00:00,4417.157720593143,311.77838997817963,39.21881725020548,18583.613528367358,42.96302908910798,2.1697148905091947,3697.932116195297,7.215310743840044,23.906659787097723,32.19507649604643,2.890855329686906,1806.6015127312273,A班,1,operator_test
2026-01-01 05:05:00,4430.457521125708,320.76930760910875,36.96822658620225,18583.503942461117,41.685397694367566,2.083084376578753,3595.6498972034797,7.292535192327664,24.202112218420154,27.82647481048202,3.2666049106855026,1763.697392800726,A班,1,operator_test
2026-01-01 05:10:00,4398.114112173678,307.9703974216461,37.11659395879721,18508.931353416,42.822016870542754,2.1102690072994723,3598.619417584348,7.147086843324442,24.04039334105226,29.30947125058215,2.5919304134204233,1792.6690415941314,A班,1,operator_test
2026-01-01 05:15:00,4391.517552058441,322.6727911700483,36.120532158714774,18567.54360010066,43.03362907384925,1.9026132728811187,3633.109298910668,7.201431223499113,24.01960441745134,33.03408920608373,2.9266692063407467,1786.3742684254105,A班,1,operator_test
2026-01-01 05:20:00,4451.580136253353,312.05976066018144,38.64266687626842,18581.00381390245,43.08470960449638,2.0074702000715026,3575.73104790368,7.203602842690266,23.73649292224397,32.42136160470412,3.0520278507166476,1772.7251955796974,A班,1,operator_test
2026-01-01 05:25:00,4377.359151498036,327.1752731996167,39.78910868948504,18466.470561053873,42.67543251555605,1.8654499778493632,3568.9592602795224,7.184566744027486,24.18177151450619,29.544237257131645,2.9160312614944877,1804.5061099809632,A班,1,operator_test
2026-01-01 05:30:00,4416.531385138874,314.65766094281724,36.113222671617365,18377.350971001983,44.46831378385412,2.089730166394264,3705.3297403667616,7.226369975772066,24.186264145593316,29.103056419652624,2.843042002088242,1842.6747653714326,A班,1,operator_test
2026-01-01 05:35:00,4424.286631922082,334.4842227145733,37.69292918164769,18722.59536012611,42.71754439750619,1.9540884460794643,3585.4845009765895,7.142792994322646,24.376508835043396,31.450243805082277,2.622315867203802,1742.3239803185168,A班,1,operator_test
2026-01-01 05:40:00,4406.971767304113,299.1121086608456,37.001825848036134,18398.98471527538,41.39363939396552,2.1332056653986577,3623.2447875939574,7.169131655093601,23.879233600065234,33.089733141473545,3.266851940720268,1750.8007270942242,A班,1,operator_test
2026-01-01 05:45:00,4460.134852314003,321.9839366454459,37.341105666095665,18699.368005962486,42.733291272237366,2.155664184287143,3439.908654564175,7.243450377943841,24.32185280377732,33.000301720639385,2.744596357674808,1844.2202995534592,A班,1,operator_test
2026-01-01 05:50:00,4425.148217835362,305.75428141143755,38.30947164292446,18354.82845847814,43.333472198534125,2.1678802927243495,3591.493749943997,7.254361624113096,24.062011334021136,34.29883880487825,3.1985003737904556,1822.5568820966287,A班,1,operator_test
2026-01-01 05:55:00,4420.252290320876,307.34813053056314,38.041418891690455,18719.346373574284,43.29207742489602,1.9789176727263582,3840.979023608347,7.220030457497479,23.647951412646798,32.033973866018655,2.9444034457194763,1786.3984088762033,A班,1,operator_test
2026-01-01 06:00:00,4448.397053898523,295.94907990973746,36.74125175475509,18593.545527050315,42.277945161993806,2.0714115589984097,3504.771221593794,7.190060555475371,24.25820804288621,32.380992084984875,2.5235298885248123,1782.176406250484,A班,1,operator_test
2026-01-01 06:05:00,4433.707049913085,315.43822453763187,39.4691556456485,18642.22101096278,42.85609684917137,1.9725276409084949,3559.2635883191465,7.221379383710954,23.942320302439526,32.374493763124036,2.746712541686919,1776.8512859667521,A班,1,operator_test
2026-01-01 06:10:00,4436.967488270934,313.69453240252386,37.103153909841964,18784.470039968855,42.736401355344114,2.1887069770892027,3526.815529471893,7.142374336739954,24.19803973225223,28.27048613099484,2.6536533304923506,1801.8826991474045,A班,1,operator_test
2026-01-01 06:15:00,4410.325949703517,310.02400302196895,35.92580367076649,18650.483476123398,43.33158098721512,2.0411301435402742,3552.626953168042,7.171654654588956,24.166262773095198,30.062803705535938,2.7600949492517017,1826.0216220136665,A班,1,operator_test
2026-01-01 06:20:00,4387.266867075182,304.99789379717635,37.71052032470684,18439.048049649362,43.09203259820745,2.027767092590863,3611.5711213989443,7.233516814340118,24.295570605126805,29.328741838277335,3.134725676151811,1805.5438795103266,A班,1,operator_test
2026-01-01 06:25:00,4407.647156520509,307.63144009737067,38.00528026313045,18546.951830533322,44.37494896258075,2.1409638889205143,3490.702628981991,7.204181228752393,23.955930163880634,28.815365254132004,2.8905878059797327,1748.2425428191684,A班,1,operator_test
2026-01-01 06:30:00,4506.279849020284,315.73852207041216,36.99244751428254,18621.21878014114,42.521544760411956,2.149764128285664,3535.173019930783,7.284040146215375,23.824881360932665,27.743621485085235,2.981993945458273,1804.503355840607,A班,1,operator_test
2026-01-01 06:35:00,4458.002145480171,322.3114708153006,39.46962440614591,18780.86392799184,42.64366787447935,2.168175763415309,3547.8862886211123,7.2037191581038735,23.753459624722375,36.328970841792845,2.806301575868093,1779.4164545845838,A班,1,operator_test
2026-01-01 06:40:00,4401.529848532575,313.31345602392105,36.31222331007908,18579.329343827405,42.459661694563536,2.1532666677298877,3504.4517501518703,7.177675380161754,23.58490760284268,34.75163310968847,2.6654241665731386,1779.7593805272852,A班,1,operator_test
2026-01-01 06:45:00,4467.2614705607675,308.079824979372,36.9589634372839,18622.804697314816,44.01049949036837,1.9821045389083325,3613.830949644963,7.11729209074542,24.367860745150722,31.96025845048077,2.966022612037635,1753.6254518930373,A班,1,operator_test
2026-01-01 06:50:00,4466.310731824923,308.41421554921243,38.369113661434014,18676.110707308835,42.97277134937143,2.1207434374935956,3660.294820915138,7.182031435402094,23.9215917435824,30.987755543967758,2.6832382161915644,1760.3881720519973,A班,1,operator_test
2026-01-01 06:55:00,4458.770443539888,320.4251193719787,35.91591211014986,18406.38194503788,43.73083452293602,2.1937956606351254,3541.178465239784,7.232314543691993,24.159452122061076,29.57152870114274,2.9510414817278012,1800.7123930706146,A班,1,operator_test
2026-01-01 07:00:00,4396.937920217969,311.82490532972867,41.107526877651225,18565.309797838294,42.24390894704093,2.1343529968291297,3803.090898014922,7.322856828781681,24.026674824044278,29.287389975709313,2.400422600516413,1785.0035830604247,A班,1,operator_test
2026-01-01 07:05:00,4395.120816781105,327.28273913131164,38.78893618345851,18571.03382453584,42.35494983963477,2.2363173799161515,3775.31854954945,7.304264106286658,24.197542090762887,29.518132143283776,2.6451447072026637,1809.8709152317756,A班,1,operator_test
2026-01-01 07:10:00,4413.327251747634,326.4233695737959,36.472352218963984,18809.646589029606,42.57629243038718,1.8222059899200596,3619.5486191337977,7.284112424189993,23.693136620728403,31.207364688954936,2.521407306492557,1801.0487210716465,A班,1,operator_test
2026-01-01 07:15:00,4448.799981705189,299.0919417334132,35.49545159703536,18606.731221308026,41.388389364219016,2.0186585275370317,3610.987232122088,7.114394826044978,24.010339923159965,34.953498502971584,2.6102802606591764,1790.6621219478259,A班,1,operator_test
2026-01-01 07:20:00,4392.917960712552,319.9131229153987,38.07584903873291,18640.951246014483,42.417980475178396,2.1183763260789474,3634.391341608602,7.22418901646012,23.942069955121717,32.93158207346288,3.3885918701433875,1847.8059231728441,A班,1,operator_test
2026-01-01 07:25:00,4436.415458892509,313.3450413004995,40.06231423373339,18632.345223403245,42.91954250360791,2.1621120018768636,3516.7118962993727,7.233039339106819,23.899097298735047,32.84280349775737,2.607756245535521,1744.936147252386,A班,1,operator_test
2026-01-01 07:30:00,4490.089263185689,292.1097697859057,35.23617655370508,18989.43888975044,43.45868211932904,2.1321724665751716,3460.7944996640426,7.201249134567203,24.272905343468334,31.91092441298025,2.7941852894055987,1795.3084498591347,A班,1,operator_test
2026-01-01 07:35:00,4445.4356869661115,323.8706122146087,38.22347186920359,18545.142828606593,41.99975527225767,2.1290149183643376,3503.843971061083,7.202882249942084,23.906777705382922,28.289618365536178,2.9463115902210304,1760.0078947582979,A班,1,operator_test
2026-01-01 07:40:00,4456.225365638702,304.65367430531876,36.71173117215692,18465.303433794947,43.067114426197776,2.2665357511347723,3642.276812995809,7.1844528515914705,24.07691368562319,32.22430568128762,2.6788280432624334,1802.0963950566943,A班,1,operator_test
2026-01-01 07:45:00,4412.265529409938,310.29565123124803,38.62435563953867,18557.72851550019,43.21631948126086,2.158777759401302,3458.0257049720267,7.147198748187951,23.962877582389442,31.64713061186589,2.871333985821018,1776.2627927697845,A班,1,operator_test
2026-01-01 07:50:00,4429.190454506513,307.7178483362738,41.969310670344214,18578.243338398515,43.107355517776774,2.1447222971464863,3563.995612169628,7.160058727377678,24.11541435809621,29.506861737643344,2.9248096346971475,1842.8928949400195,A班,1,operator_test
2026-01-01 07:55:00,4452.206018717534,335.6089117633345,35.590848226997934,18630.89070010334,42.6566624723666,2.1515241881055838,3568.5889258454317,7.156233381236036,23.623603482691134,28.396965601797106,2.5493488475996804,1827.5073210535948,A班,1,operator_test
2026-01-01 08:00:00,4469.230472228229,319.15564793280436,41.928549214276444,18794.510904328607,41.944015627974196,2.1145438877322134,3572.387479530111,7.2471550723604095,24.016304424696752,34.03564951331634,2.7552251702225683,1788.0149327946096,A班,1,operator_test
2026-01-01 08:05:00,4502.212310691677,313.4133698874296,37.48752641024675,18755.542048907544,43.090890991388605,2.0250127637978963,3677.316901240949,7.233795024685002,24.040277066207793,28.82207556618036,2.836410024993802,1788.789264713779,A班,1,operator_test
2026-01-01 08:10:00,4468.198987814922,314.9179561035826,35.43713025714241,18659.045622477985,43.79297340566541,2.0772904497357354,3648.8880158273882,7.230714179219105,24.52493265747262,28.742883451398825,2.512410899717292,1803.3784363812147,A班,1,operator_test
2026-01-01 08:15:00,4490.502423709483,334.8048463189076,39.451337427450916,18671.987307281204,44.25534559597324,2.3914282582521063,3619.4912362585173,7.1278471592911945,24.0406894057094,30.008712069840627,2.425166650968305,1767.0956142434525,A班,1,operator_test
2026-01-01 08:20:00,4407.411894037319,318.00932502990617,36.428442817953034,18749.083262557393,41.80246780787001,2.194984316153058,3616.500994433007,7.193908091608149,23.893158042605236,28.959087659414312,3.023237893664063,1783.3004652160603,A班,1,operator_test
2026-01-01 08:25:00,4427.456716233318,307.46311397616824,35.697787698384815,18539.225134051616,42.93989219697261,2.222720815045691,3575.0875161226095,7.317377384867733,24.145962363219653,30.846698916595496,2.7663808883974816,1832.1935012579133,A班,1,operator_test
2026-01-01 08:30:00,4458.933572627794,320.8118548267863,44.551573533274826,18552.838814454954,41.503338807951835,2.1480592564097734,3547.504840993766,7.236765025684617,23.87588417355964,30.692464022074024,3.219387449240438,1769.947466580555,A班,1,operator_test
2026-01-01 08:35:00,4455.795508886089,299.7702919989012,35.857198943678135,18500.250137485837,42.912237645118985,1.9832484136211466,3536.734114459223,7.16189626862499,24.04376967715763,29.50275448318796,2.791523290786206,1826.8282490616,A班,1,operator_test
2026-01-01 08:40:00,4448.2120600125045,301.35838977612053,34.89811775586156,18817.73078981103,43.516248547960465,1.8858803543730729,3581.7311446214044,7.25511755707635,23.78474134115325,29.37234801716353,3.012850116841442,1811.209285053394,A班,1,operator_test
2026-01-01 08:45:00,4412.185730801131,296.5553758301223,38.036621914727114,18616.190893597664,43.93510217061849,2.2409231606058535,3579.08502927074,7.1952608210588105,23.98673177415809,31.526710773320595,3.0665036947977233,1730.396336764125,A班,1,operator_test
2026-01-01 08:50:00,4444.900132962188,291.32424476195104,33.530597983143736,18824.86601087521,43.3242546366154,1.969906126187065,3609.5501204051566,7.209639201485486,23.84894253443401,32.20167895536077,2.42988579439207,1856.1029090163556,A班,1,operator_test
2026-01-01 08:55:00,4437.054516982976,297.17438560862536,38.92000871791376,18652.34692051423,43.17110477489926,2.3633725397768783,3537.972865703059,7.2266843205858935,23.758300976829176,31.730953841100487,2.542661142715285,1824.0935998665468,A班,1,operator_test
2026-01-01 09:00:00,4402.573167684306,312.49627137562624,35.55336243948924,18742.3064949726,42.68433989558302,2.238720689812229,3596.8483774277283,7.226532374823671,24.024068020655182,27.351735300164044,2.519456950541864,1826.3496559080138,A班,1,operator_test
2026-01-01 09:05:00,4437.611361910939,308.4491645551563,35.718522932483566,18559.1083343829,43.44935359071304,2.1708030394349436,3499.6413189470377,7.23970188350656,24.02173074516926,34.59176732092889,2.827680663566627,1759.5473025116203,A班,1,operator_test
2026-01-01 09:10:00,4442.447994476767,303.5631724539159,39.17979123136755,18695.526176994863,42.36404499967022,2.206264202636865,3539.903029310726,7.180225607631581,23.660948489520962,31.229055507845892,2.3491412609620124,1819.2523120444453,A班,1,operator_test
