timestamp,gas_flow,air_flow,furnace_zone1_temp,furnace_zone2_temp,furnace_zone3_temp,walking_beam_speed,slab_entry_temp,slab_discharge_temp,furnace_pressure,flue_gas_o2,slab_thickness,production_rate
2026-01-01 08:25:00,25322.6780175211,44909.46042504881,944.996459798714,1130.4179795860005,1244.2514500765258,1.1927113327260557,168.8281491305614,1164.8293538624043,7.168155323110122,3.1415740556743232,220,170.9558453517073
2026-01-01 08:26:00,25037.50967697356,44065.779925603856,947.0373367490007,1134.1279379740834,1245.777291285146,1.2143550700223125,165.21476568141085,1163.6182523410096,7.157484645991961,3.0076970490406265,220,171.59722852432398
2026-01-01 08:27:00,25303.70570353585,44736.05246372633,941.1516054894056,1131.0424482557514,1249.8405070612816,1.210205030065403,171.83832762476544,1164.4707744330303,8.113491674767962,3.0278154429705544,220,169.31554529617523
2026-01-01 08:28:00,25012.59266635371,44561.34200903511,946.67773489991,1129.06956983459,1244.7432657566515,1.2046999345543383,172.37089537001083,1162.5441229242883,9.021595072767616,3.0124870705533477,220,169.81449825562007
2026-01-01 08:29:00,25198.8937665137,44861.68539982661,947.778321171462,1129.7550372041517,1247.2313254852697,1.2123508802981415,166.5197473611367,1163.7219505778935,8.674349328788132,3.126692397886462,220,173.5692625361406
2026-01-01 08:30:00,25054.66878849011,44762.838465496476,947.0088863781658,1132.5131671051952,1245.9229699170291,1.2031212879734627,161.61406902815708,1166.0420464787487,6.758584955825456,2.9238803077669235,220,170.3985361012967
2026-01-01 08:31:00,25373.702013618786,45530.80436493015,953.2944668306784,1132.65287749945,1246.917126467084,1.2127963506530188,176.9170845995954,1163.7074413587566,7.506727235231043,3.060012557025281,220,171.64461643120273
2026-01-01 08:32:00,25327.4970282877,45001.52314500083,948.3280185705787,1131.0991209252109,1249.1713775529304,1.1910489569762372,166.91406955993088,1165.004797316523,7.378581061442516,2.931601534508375,220,169.47357927391684
2026-01-01 08:33:00,25379.222303925922,45287.56781843872,947.7482406185178,1130.5561151773202,1248.3707067429807,1.1979789811121626,171.37954796060248,1166.944287638099,8.515813874602605,2.9889038136467976,220,166.99075090634676
2026-01-01 08:34:00,25151.059907780447,44735.815008463775,949.3200120781265,1136.0434209648847,1248.7524298062146,1.203218493688781,166.30940058123417,1164.9869855858674,8.698072828413359,3.03960448332183,220,170.9328794006311
2026-01-01 08:35:00,25353.443008700953,45009.95904302803,947.4160678115923,1132.8476193550675,1249.0529851250747,1.1894816992031925,166.7509368215947,1166.626059310503,7.0613181005730725,2.891979357131898,220,171.09099581757405
2026-01-01 08:36:00,25222.320162051677,44836.980109486816,946.700854221633,1133.4957418051827,1249.3864312569056,1.1927970827880994,173.54203856458918,1164.3570588504776,7.134151167613468,2.9690753663479956,220,171.8860706849196
2026-01-01 08:37:00,25242.342207960344,45161.94990079018,950.1279941755528,1132.8679719543181,1245.4813486796406,1.187175682959971,168.4643853872868,1164.9047397079003,8.232221403611026,3.0004549621905134,220,168.20145270001746
2026-01-01 08:38:00,25369.949984223353,44911.690419136845,951.9642031744195,1137.0272548427977,1249.5004020636723,1.2061506363612746,172.80868821417548,1165.4516053825464,7.726916313698738,3.040360447266242,220,168.5867199496108
2026-01-01 08:39:00,25425.60888506071,45531.43299300475,949.5492520657192,1136.7510916577028,1248.9883896776523,1.1948765724476669,172.90454959677936,1165.0985241304638,7.176137106240313,2.9820750096577044,220,165.6785317988428
2026-01-01 08:40:00,25355.46066011982,45487.268903276774,952.2213938165207,1132.7602495843878,1249.9038648259211,1.202122511057935,167.68834490004596,1166.107662433159,7.493857722420152,3.225600182686039,220,171.12156593019003
2026-01-01 08:41:00,25265.38056609106,44980.95329700936,949.9576865560664,1134.9273149007865,1250.7508475736804,1.2046455863966126,170.91215782513416,1164.1146032579773,8.549185721673531,3.1505578020696414,220,171.62663905729872
2026-01-01 08:42:00,25250.722589186404,45007.46658842729,954.2995569373993,1133.506647993682,1250.3052313337325,1.1979084516864789,172.830415068532,1164.9527415008736,7.594203843812008,2.823819461806963,220,168.65614472833002
2026-01-01 08:43:00,25531.485082361498,45107.21161292732,951.7819694971855,1139.3232976490244,1250.899594088615,1.1996998784631299,174.70092718782544,1167.4432769751986,7.8260366881781,3.0094321092243055,220,169.1184228847729
2026-01-01 08:44:00,25437.044710600923,45844.46787697874,952.724529605672,1136.758109854199,1248.2857979206083,1.2008310661700088,168.68472474729796,1166.3750341226812,7.172302663240791,3.0443151670690383,220,169.5698758651145
2026-01-01 08:45:00,25458.993832702035,45551.94158998631,953.4794687663187,1135.5611895150757,1250.8903693456657,1.2036761145437493,169.79367837864618,1166.8613443197733,8.541879776235362,3.027364319536617,220,173.18063593539117
2026-01-01 08:46:00,25640.745523688867,45681.87323938,949.5217759422026,1135.6896954075844,1250.2270507644953,1.2127296640996292,166.01251196165848,1168.1730653882566,7.4290494425063525,3.111245839253581,220,171.8139730789812
2026-01-01 08:47:00,25286.16376933776,45023.15653423359,952.12787259922,1137.6889953304328,1250.4300760638137,1.1886309372325201,172.8813539047586,1164.8621473038525,8.210822717443884,2.7711428434893866,220,172.28008218062376
2026-01-01 08:48:00,25695.777926601528,45846.71795780462,956.4266276412225,1136.3373592841672,1252.6753880322337,1.2003679391940245,170.16911240273268,1163.7369981699046,8.117881278828198,2.914034134992681,220,169.70562550843144
2026-01-01 08:49:00,25770.558967539808,45715.29833778922,953.0591096216231,1140.1361974121087,1250.154004270254,1.1876493963607617,164.45372435432915,1168.604462660787,7.559648285467906,3.1233899361747937,220,169.11066953383633
2026-01-01 08:50:00,25589.694606756042,45617.63922345551,956.0188595772395,1135.41253355616,1250.0453281632904,1.2137701786892765,168.379497557061,1165.5743483770248,7.113140944709712,3.0971954557169687,220,172.20204564259723
2026-01-01 08:51:00,25496.998271730277,45162.99845938208,955.1961903000519,1135.0021894137,1249.2294591917505,1.181427841154497,169.3196378674641,1167.132744194501,7.871237695861727,3.1828381640993815,220,166.6840493736966
2026-01-01 08:52:00,25319.570768514182,45188.19267022664,949.9736325437717,1140.4914460700352,1250.9072817070362,1.2011253902118626,167.4320767711767,1165.5327031584782,7.641199695605355,3.1323884092932026,220,171.02516636471918
2026-01-01 08:53:00,25519.273769564268,45261.53612496082,955.2315194043452,1137.010406500507,1253.1038328286159,1.1953744048801123,166.91411625543452,1164.7081129888024,8.961787774049723,2.8973014242846515,220,167.40086549589762
2026-01-01 08:54:00,25346.740092664248,45332.121763834715,951.8143884811957,1140.8850915702587,1249.1394382766032,1.1938178599265235,163.27087872532755,1167.2889965264567,7.101470758412848,3.082791526528008,220,171.57002815548546
2026-01-01 08:55:00,25396.414339895236,45176.72892852268,954.6740133306713,1139.9808200327893,1252.1574208103625,1.2065196622825007,170.18127286040664,1167.9331703708635,8.707064136597307,2.977378259594484,220,171.01537902012282
2026-01-01 08:56:00,25362.532101139484,45209.806199513485,953.467244834298,1135.6727155274298,1248.1170279292312,1.2047138158592734,168.10205575299602,1166.7429984108835,9.158383658843588,3.016700106984074,220,168.2219398948203
2026-01-01 08:57:00,25429.039097111945,45974.30273930162,954.4750931729503,1137.329729942874,1251.012420045684,1.1900453707398781,173.4499513560044,1165.1264069770327,8.609748864957803,3.0044833879507653,220,170.43639239410285
2026-01-01 08:58:00,25546.370100180186,45665.55473125859,954.4090860003776,1138.799159913135,1252.831701109021,1.2040385207282234,169.38545983528297,1168.0686350535564,8.697542012462229,2.962664444634111,220,167.73125700345292
2026-01-01 08:59:00,25321.180561030626,45135.97349882779,955.1415340788164,1138.4033153504195,1251.4912536394615,1.2023068121797973,173.14245759356177,1169.7552746450567,7.702925077112991,2.959724004728293,220,167.90039948390674
2026-01-01 09:00:00,25264.884080058277,44982.14691725776,953.8509503831108,1139.5854479892907,1250.6156047439736,1.192122054181924,165.04691531161944,1166.2197892831016,8.41025393977296,3.061998804346577,220,169.20842736453469
2026-01-01 09:01:00,25257.29574558894,44708.58751881693,952.1229792728849,1137.8819587123312,1251.9817661991374,1.185103105476048,171.31077678330809,1168.804659971883,8.41992317822683,2.956454856396544,220,168.472597887246
2026-01-01 09:02:00,25255.216085703225,45214.497705816335,952.8682961751102,1139.0560542526603,1254.1290958370628,1.2072595667609147,172.70662021975883,1168.4071156456687,6.354195689783028,3.017253799303552,220,171.97111748450732
2026-01-01 09:03:00,25192.682080093884,45227.53550631241,956.76985451395,1141.339501255239,1254.9904711039587,1.20630812011226,172.7715053524163,1166.3677308657598,7.641621514716817,3.0388124624329578,220,174.1675250858029
2026-01-01 09:04:00,25247.119712884964,44955.31831793371,958.4213955468151,1142.1045935001496,1255.123804489801,1.2045561517018868,168.71880534893063,1169.314007110944,6.760613286561906,2.9573377626530695,220,170.00135368015393
2026-01-01 09:05:00,25503.380027435232,45798.43681555599,955.4584290054759,1137.9524597771192,1253.9775918598589,1.1942520389560802,166.2918028747029,1168.5728174577882,6.108160907363275,2.977170162349078,220,169.98379521165378
2026-01-01 09:06:00,25267.77339495541,44949.68997822011,956.6845897558954,1139.1539156876004,1253.5894161236001,1.2113773387396938,176.47713963169727,1168.3297596268687,7.950161117335673,3.092083382407163,220,171.482585717187
2026-01-01 09:07:00,25359.880726783256,44715.0546496837,956.9462405738517,1139.4410853034055,1254.6173793753292,1.233335274778279,169.0613933030434,1169.8284511412585,8.412932617828359,2.864008286753972,220,169.3507301995939
2026-01-01 09:08:00,25172.34040821242,44649.98873728169,952.239255942289,1137.0632032470298,1251.4897953461868,1.2010010368393933,165.08906980740127,1168.6625844820699,7.311611608515876,2.946187126308807,220,170.8889001714036
2026-01-01 09:09:00,25327.357750546355,44829.018636833556,951.1898159135186,1141.6985670977404,1251.851909359864,1.2046416650031304,169.0085930563408,1169.9859427547108,8.494960953344403,2.8929181653404945,220,166.22337880767475
2026-01-01 09:10:00,25086.039857662818,44587.26134096759,954.7826861355459,1141.0030614559853,1255.320008781627,1.1913447221794242,171.16599229089059,1171.4012649453825,8.5503596338719,3.017362864245026,220,168.59439684904459
2026-01-01 09:11:00,25198.329265036387,45003.5014863692,951.0365498007308,1140.9588725203994,1254.7396222589227,1.1914295937874544,167.02443958553556,1169.0711660684408,8.077703929068138,3.2163083939824073,220,166.89605797175867
2026-01-01 09:12:00,25539.29440773793,45236.99038859631,954.198105534529,1139.7293392127033,1254.8359252523924,1.2167022265535918,171.50624873572826,1169.3680678573176,7.488733192873125,2.901695732747421,220,166.15560094893837
2026-01-01 09:13:00,25184.698176828868,44809.50392823917,951.6945062029718,1141.7157083840286,1253.9196599950244,1.2217895077858556,173.44862030153476,1168.4262725236574,8.658043931398002,3.0981380471055098,220,171.87784474706726
2026-01-01 09:14:00,25374.303740969364,45214.10516157111,953.296784095246,1141.9183445643923,1252.4085568258472,1.1969105297520175,169.70730497990428,1170.601179357,9.750099665910735,3.113630323541081,220,169.3714491424143
2026-01-01 09:15:00,25279.12509326159,44820.91588793055,952.9224736203416,1142.319368361804,1252.0805127749284,1.1928668704345675,173.91504065870592,1167.903729884498,5.93976537992195,2.828968024818437,220,173.1117291695369
2026-01-01 09:16:00,25190.145627491835,44620.22263431906,955.3309866271236,1139.658262594503,1255.1578242841344,1.1902260140675314,169.4261748803811,1168.6837660115555,8.719171613768172,2.892628326793537,220,172.98416807763184
2026-01-01 09:17:00,25113.62357622967,44723.17384031237,952.8488793412185,1140.6876143668624,1255.4205361402715,1.1932880187342014,168.02512604638218,1169.2003680780194,6.836093618776938,2.9983076140379232,220,169.84643546001809
2026-01-01 09:18:00,25329.07953077518,45295.13027972731,951.6865484265703,1139.1930559444447,1252.156568157813,1.1998265185072303,176.20793067296717,1169.137646970424,8.838018883088031,2.920995971052434,220,169.13939121660619
2026-01-01 09:19:00,25135.554830471192,44596.51286050475,953.9047589123101,1139.2978461727764,1252.764414205284,1.1869568093387142,172.41241946138703,1168.6616465207596,8.987696456450488,3.0222516722738972,220,168.4617764208019
2026-01-01 09:20:00,25321.75406516172,44892.38824387656,959.5531152010902,1141.871105230281,1253.7511669042701,1.1922608838996755,170.3422427814196,1170.3046454483335,7.589962902512893,3.109297753342549,220,165.0903081523022
2026-01-01 09:21:00,25033.24366240875,44525.27291755376,954.4025073026417,1139.9714330987463,1255.2446879254849,1.2086303450587237,162.74502904344473,1169.1670066929519,7.564037691547647,3.0563609262549876,220,168.90259397827103
2026-01-01 09:22:00,25106.94795303969,44759.9550229635,949.3120400152727,1139.503749858682,1253.4445423118932,1.197583328933286,164.41154324745904,1167.3733226969873,7.978280487572384,2.9842577243971546,220,169.42199359165366
2026-01-01 09:23:00,25135.94224639328,44611.653153650026,953.1563034538038,1140.9561300002974,1252.695015803273,1.191482654809409,163.26743043986946,1170.7315384579883,8.11832318251317,3.045387992878428,220,168.62305591036332
2026-01-01 09:24:00,25104.374883398275,44605.591827023934,957.8746301806891,1141.0107232314272,1255.4693703725013,1.1875745549657626,169.73738541136146,1171.345322188073,7.79698143378826,3.0281454728943333,220,168.02601762980498
2026-01-01 09:25:00,24890.568748271697,44249.70792011576,952.8165930850497,1138.0926048669864,1254.8914152515858,1.2097938486737694,169.78655427989136,1169.0976131095103,9.138112725169657,2.8986150744796593,220,169.79388652240755
2026-01-01 09:26:00,24937.500763926026,44128.16137713512,954.7727729083025,1138.2187447877334,1252.9582576793496,1.188795527686147,171.55271835841114,1171.0525523710567,6.431338512040488,2.9518352682518625,220,169.22670078424633
2026-01-01 09:27:00,24971.78666587547,44407.17135906526,954.1522103385767,1140.8432313043695,1253.010118321496,1.197755158308544,174.02425137629155,1169.1978126116755,7.496991040457545,3.037426320914382,220,170.23757230775593
2026-01-01 09:28:00,24870.547940986824,44135.1638622753,954.0168395763899,1140.3668212331097,1255.658994619061,1.2090886899357842,163.82589500858754,1168.7716762669907,8.65060851071526,2.994521471003228,220,167.99076818050077
2026-01-01 09:29:00,25031.54930478537,44936.17116166597,953.4375206283911,1138.7831965348635,1252.0629730227183,1.2045133306646438,164.54246003480125,1168.8756040257133,7.712367611396833,3.025797777752493,220,173.7234731200753
2026-01-01 09:30:00,24997.721548001937,44371.78697100397,951.5849769141472,1141.4734271491548,1253.5306035156998,1.2020511967437995,166.2540556104849,1171.4644242871082,7.7512615587467,3.07120663139056,220,171.04453821788232
2026-01-01 09:31:00,24668.82857797441,44020.2215093022,950.3228760048008,1138.754542583044,1254.6248926756168,1.2021466872141284,171.72032418614566,1171.2220834323723,7.697927102782902,2.8064710058733042,220,169.639193010268
2026-01-01 09:32:00,24663.218512293948,43991.613473787256,949.7945122567693,1134.952886278803,1254.1739128077088,1.1897534719342158,171.05331260782316,1170.5747174803148,8.951239660429058,3.1185365000612064,220,168.39565798524393
2026-01-01 09:33:00,24701.903130584782,43701.05986346797,950.2407186029789,1137.0784989624103,1255.2932539512035,1.1920115711436996,165.76201361443074,1168.8904085543727,8.694180920239763,2.8473843379882395,220,168.02474635988997
2026-01-01 09:34:00,24845.29592161967,43924.878815533804,950.4914718014306,1135.567349118817,1251.2998150885173,1.1945486281775657,167.10143587024726,1170.7219934742068,6.673929480478336,3.000932144802684,220,171.53565435664922
2026-01-01 09:35:00,25050.453029835564,44482.88984185429,946.7121545401841,1140.6466005993154,1253.8553687771825,1.1706540103852203,171.41280272800395,1168.8542903359128,6.861754181989614,3.012247775130136,220,169.1399581392176
2026-01-01 09:36:00,24735.57200504544,44188.33595709024,948.3177598991001,1139.1963731679848,1254.238746806475,1.1950298967613073,170.17052601624587,1170.5813409574798,7.585153860289076,2.9882951188250337,220,170.0574082652681
2026-01-01 09:37:00,24786.27184251682,43981.98644476435,948.4020261752885,1138.2460352723115,1254.2408896844229,1.1981745066582685,173.9444566274134,1169.4236480814013,7.861915664676251,3.015017998208483,220,170.78387290392476
2026-01-01 09:38:00,24603.137764431496,43636.10816216154,948.2928653527995,1133.188298348625,1254.554814246202,1.1983407873442082,166.66023554568287,1169.410549132321,8.906558176053732,2.954964558875852,220,168.87248499612087
2026-01-01 09:39:00,24579.408652852806,43055.29442453979,947.041524901962,1134.6760986631436,1251.8835660818997,1.1979430207573023,169.34798035172818,1169.4657634827356,7.882838787654531,2.9415029374352506,220,170.4687148969694
2026-01-01 09:40:00,24444.30214280228,43415.61648005921,948.8474396946193,1137.128579698431,1255.7415006824262,1.2011971081254884,165.94678436526894,1167.9216958630768,9.321636742279301,2.9915551103803,220,166.24172090234228
2026-01-01 09:41:00,24649.753672911935,43951.5564698212,946.5906225801948,1133.6615518339247,1254.190277091291,1.201852265075975,174.47646747455963,1168.2429422795087,9.865219478876877,3.013706133461679,220,168.03182378868686
2026-01-01 09:42:00,24740.6740091926,44145.12467059705,945.6021713610883,1138.8899851592641,1254.2811213877549,1.2154178229215933,173.98008949233125,1169.8498968325684,7.132169835993342,2.9447843971345153,220,166.09614285784238
2026-01-01 09:43:00,24557.94545281897,43816.14904907566,943.4245034258167,1136.5775383016514,1252.501398621997,1.200725739682656,171.83689209904057,1168.9244148960124,8.171708905220035,3.0253205590407957,220,169.13665813853842
2026-01-01 09:44:00,24741.98155697477,43962.04449531808,943.8795907842443,1136.2669827526472,1253.5599242612743,1.2076744078462103,173.78224661375285,1170.817883847623,9.032794494410862,2.9304603082635983,220,169.10402478604473
2026-01-01 09:45:00,24571.741422778316,43683.181853537346,945.4210284355848,1136.1889659921972,1255.20219981384,1.1932937522902398,175.39527288667531,1171.164784277652,8.236845142851351,2.9525481446917654,220,173.45792803276422
2026-01-01 09:46:00,24517.17947731099,43840.32577059062,944.719088222532,1134.1709855302227,1253.097082752917,1.2024561173491402,175.70960620226035,1168.4222608707262,8.348461359594616,2.980189452289568,220,168.38132709895183
2026-01-01 09:47:00,24557.150938676095,43679.15805856185,939.9140491833518,1133.7334972322906,1253.3218946371896,1.202115752845993,176.68449422787782,1168.463999205758,7.5478930211156,3.035103145099996,220,170.23269544674585
2026-01-01 09:48:00,24527.101531001714,43105.510325599644,945.3428614221456,1131.7641583615596,1253.4086323328945,1.1969733367413022,167.082777806568,1169.7888691220203,7.453860803114147,2.9744289612436474,220,170.77215916015814
2026-01-01 09:49:00,24579.915884807873,43997.052598379094,941.5841812917256,1135.3433174314907,1250.3843921186149,1.1822495684584347,166.76901171321023,1171.8879807811147,8.211193489655267,3.03057171646462,220,172.72370688111536
2026-01-01 09:50:00,24319.557520780025,43030.16907624132,940.6733309957041,1135.837148357171,1252.471324453109,1.1858771456255226,175.07321257654343,1169.136371604397,9.002949041629817,3.1281565557959707,220,170.84326641948192
2026-01-01 09:51:00,24114.911884634603,43254.61248499512,944.1873080191509,1134.2711696364956,1253.6616621928,1.203738734009582,168.27223407829814,1170.4002138095202,6.957032904459469,2.9610175035575668,220,171.41952532311126
2026-01-01 09:52:00,24377.028739280693,43797.7064283642,943.7585177788741,1133.8966567116356,1251.7771201362489,1.1987653990053444,162.9323467770064,1168.2255568875528,7.865768037044788,3.10324316107607,220,173.50837780603396
2026-01-01 09:53:00,24263.75774796234,43372.474313458944,939.476445668243,1132.290606553829,1252.3303500417471,1.1968368497790836,168.16026017954073,1168.9421749738663,9.809988884501436,2.8932763836736552,220,166.58903086591127
2026-01-01 09:54:00,24307.937988843674,43485.117388394916,939.6492990985337,1134.3750720538358,1252.2240512523026,1.1925419453319368,174.04019160843592,1170.30465642831,7.814601681852719,3.050801447869097,220,168.7731354066711
2026-01-01 09:55:00,24485.11905417046,44029.38360434519,937.367827257874,1128.6677770898798,1249.7787679797354,1.2002015904629926,168.12386761174164,1169.5468642504452,8.177424221976098,2.983567436412839,220,169.1725148283357
2026-01-01 09:56:00,24127.451456829807,42682.35375978867,940.8942189712603,1131.0527076677733,1253.2266411826079,1.205016926952281,173.02378534282175,1170.2556318990655,8.810806626647704,3.1677115547957504,220,169.79144082249837
2026-01-01 09:57:00,24326.16535275377,43361.498769002304,940.5197009731988,1131.6300205046318,1249.8566353285382,1.2178547984343917,171.19926239707348,1169.8448905765651,8.584470196511594,2.9582547703498645,220,168.65868381784324
2026-01-01 09:58:00,24322.72072675508,43351.81876609585,937.2723631412305,1131.609505784657,1252.3852956760288,1.1992256571227726,164.62538808161088,1169.6692508270494,7.855144253220198,2.932312448652058,220,172.0539047139581
2026-01-01 09:59:00,24239.58344374873,42914.352210395526,940.3683806386573,1132.7364531356645,1251.410606507928,1.1976393450016745,171.78696438219455,1169.608509318633,7.794008525382335,3.0831602465639265,220,168.68436372885256
2026-01-01 10:00:00,24293.867629275315,43725.91936997005,938.852901083483,1131.5846311331577,1250.9551850551602,1.2021125874052636,170.029186956589,1170.9733583490265,9.537791528324599,3.0317716636639958,220,168.61904059246572
2026-01-01 10:01:00,24080.28913393197,42723.54824622334,936.1950608655968,1131.9439960012478,1251.41912084557,1.211027011502332,167.8015578688027,1169.4925110550405,7.068316889937945,3.0049144673277146,220,170.83899701312825
2026-01-01 10:02:00,24029.472868057677,42596.96259199152,937.30874520361,1133.7831743330078,1252.2978060961573,1.222428103134061,164.28444562321147,1170.372383963221,6.659225038727554,2.805566511881959,220,168.43910500157435
2026-01-01 10:03:00,24212.229654917533,43162.02020542708,931.9760003772399,1133.6894999803026,1252.232120983679,1.205037863397494,176.3741348365989,1169.196459461143,9.126704698076693,3.0303233938376555,220,167.82122655881923
2026-01-01 10:04:00,24150.642171628213,43235.61128909516,934.1765280318928,1131.889427637241,1250.207425661107,1.1851406478832427,166.351928201787,1169.5033670311366,9.276794925098276,2.9900256629361244,220,167.30906025478734
2026-01-01 10:05:00,24208.0829530864,42946.13648856286,934.6195389896384,1132.735733956664,1250.443659862156,1.199744014822581,161.8571043868025,1168.2854056735753,7.050919496190533,3.005345953776037,220,169.64092230174407
2026-01-01 10:06:00,24044.140557088816,42654.67404156998,933.507153813424,1133.337689540311,1249.235095542144,1.188189133124138,173.3170910577532,1167.2047396061528,8.898421922593371,2.936087290771694,220,171.9345969657209
2026-01-01 10:07:00,24191.33796286738,43181.56776061039,937.0376724690684,1130.2548345446262,1248.1623957298373,1.1899150140342218,168.20808334943837,1168.8199960883244,8.385251836487704,3.1027615975123397,220,171.48914271245786
2026-01-01 10:08:00,23940.940851302337,42272.727235436745,932.9669496379032,1126.3488474528065,1251.6080349246092,1.2175735555291398,174.71960952795814,1169.2813751115452,7.913544835065093,2.997095224033615,220,170.796831383368
