采集时间,GAS_FLOW_NM3H,助燃风量[Nm3/h],ZONE1_TEMP_C,二段炉温(℃),均热段温度(°F),WALKING_BEAM_SPEED,入炉温度,SLAB_OUT_TEMP_C,炉压(kPa),O2_PERCENT,板坯厚度,THROUGHPUT,厂商临时标签
2026-09-02 08:44:00,26085.527,46716.723,931.656,1124.937,2270.388,1.2331,174.104,1158.044,0.00784,3.138,180,168.082,BATCH-001
2026-09-02 08:45:00,26008.644,46634.695,930.686,1124.423,2269.307,1.2505,177.746,1158.642,0.00548,3.073,180,170.078,BATCH-001
2026-09-02 08:46:00,26136.464,46864.396,931.927,1124.448,2268.855,1.2579,177.118,1158.474,0.00625,3.082,180,168.29,BATCH-001
2026-09-02 08:47:00,25924.714,46446.488,931.733,1124.446,2270.802,1.2523,173.708,1158.341,0.00576,3.154,180,168.366,BATCH-001
2026-09-02 08:48:00,26173.299,46420.839,930.606,1124.986,2271.726,1.2348,178.002,1159.136,0.00666,3.017,180,170.461,BATCH-001
2026-09-02 08:49:00,26068.805,46572.597,930.482,1125.068,2270.79,1.2506,177.035,1159.272,0.00559,3.054,180,170.262,BATCH-001
2026-09-02 08:50:00,26076.995,46889.771,930.642,1125.361,2270.751,1.25,176.737,1159.556,0.00698,3.207,180,169.769,BATCH-001
2026-09-02 08:51:00,26155.316,46883.597,931.367,1125.305,2270.403,1.2364,178.287,1159.485,0.00696,3.15,180,167.99,BATCH-001
2026-09-02 08:52:00,26045.391,46232.121,929.414,1125.207,2269.268,1.2355,178.663,1159.746,0.00425,3.048,180,166.979,BATCH-001
2026-09-02 08:53:00,26215.525,46587.27,929.012,1125.519,2269.666,1.2448,175.589,,0.0065,2.971,180,169.351,BATCH-001
2026-09-02 08:54:00,26073.202,46575.227,929.813,1125.788,2268.539,1.2572,176.886,1159.953,0.00519,3.118,180,170.752,BATCH-001
2026-09-02 08:55:00,26077.586,46657.808,929.107,1124.713,2268.878,1.2646,174.625,1159.777,0.00599,3.002,180,169.002,BATCH-001
2026-09-02 08:56:00,26212.02,46998.234,930.073,1124.337,2269.221,1.245,174.273,1159.956,0.00516,3.076,180,170.284,BATCH-001
2026-09-02 08:57:00,26276.528,47144.711,931.497,1124.384,2268.794,1.2566,175.444,1160.91,0.0049,3.116,180,168.2,BATCH-001
2026-09-02 08:58:00,26050.312,46441.297,931.738,1125.091,2266.408,1.2445,174.653,1160.926,0.00621,2.98,180,168.124,BATCH-001
2026-09-02 08:59:00,26104.256,47042.287,933.07,1125.954,2268.264,1.2433,176.858,1161.193,0.00481,3.109,180,169.921,BATCH-001
2026-09-02 09:00:00,26143.423,46265.279,932.241,1126.464,2267.493,1.2554,176.217,1160.854,0.00649,3.022,180,167.677,BATCH-002
2026-09-02 09:01:00,25949.555,46558.255,931.209,1126.31,2269.3,1.2553,178.638,1160.501,0.00649,3.078,180,167.231,BATCH-002
2026-09-02 09:02:00,26063.574,46761.252,930.789,1127.179,2268.566,1.2489,178.122,1160.259,0.00486,3.164,180,170.547,BATCH-002
2026-09-02 09:03:00,26128.082,46939.441,931.109,1126.398,2268.729,1.2589,177.121,1159.529,0.00686,3.044,180,170.705,BATCH-002
2026-09-02 09:04:00,26089.862,46815.597,931.89,1127.16,2269.907,1.2584,178.283,1159.504,0.00531,3.051,180,168.86,BATCH-002
2026-09-02 09:05:00,26102.374,47155.579,931.498,1127.34,2267.669,1.2644,176.205,1159.758,0.00498,3.149,180,170.098,BATCH-002
2026-09-02 09:06:00,26038.259,46615.702,933.132,1126.812,2268.276,1.2891,177.78,1159.937,0.00498,3.012,180,169.74,BATCH-002
2026-09-02 09:07:00,26171.84,46924.414,931.696,1127.093,2268.227,1.2719,180.75,1160.636,0.00659,3.023,180,167.505,BATCH-002
2026-09-02 09:08:00,26041.617,46646.167,932.152,1126.418,2267.101,1.264,178.655,1160.653,0.00619,3.11,180,169.681,BATCH-002
2026-09-02 09:09:00,26042.771,46551.998,931.267,1125.968,2266.322,1.2713,178.981,1160.334,0.00607,3.097,180,168.968,BATCH-002
2026-09-02 09:10:00,26159.662,46990.698,931.412,1125.557,2266.196,1.2761,177.313,1161.057,0.00739,3.139,180,167.758,BATCH-002
2026-09-02 09:11:00,26128.33,46859.693,931.01,1126.555,2266.809,1.2785,177.683,1160.329,0.00596,3.11,180,173.559,BATCH-002
2026-09-02 09:12:00,26248.996,46619.412,930.895,1126.377,2268.029,1.2642,177.721,1160.845,0.0062,3.106,180,171.441,BATCH-002
2026-09-02 09:13:00,26118.559,47104.47,931.03,1126.362,2269.349,1.2633,178.004,1160.604,0.00646,3.075,180,170.007,BATCH-002
2026-09-02 09:14:00,,47214.234,930.519,1126.775,2269.232,1.2648,178.207,1161.033,0.00541,3.133,180,170.607,BATCH-002
2026-09-02 09:15:00,26150.375,46593.207,930.851,1127.273,2267.341,1.2572,177.654,1160.724,0.00692,3.032,180,168.361,BATCH-002
2026-09-02 09:16:00,26182.327,46681.597,930.488,1127.085,2267.769,1.2507,178.065,1160.618,0.00394,3.103,180,167.044,BATCH-002
2026-09-02 09:17:00,26287.573,47111.893,930.839,1126.196,2267.473,1.2638,179.708,1160.631,0.00435,3.053,180,171.27,BATCH-002
2026-09-02 09:18:00,26153.912,46847.044,929.465,1126.75,2266.795,1.2562,179.749,1160.573,0.00587,3.03,180,167.061,BATCH-002
2026-09-02 09:19:00,26130.822,46467.526,930.278,1126.136,2267.285,1.2585,179.401,1159.826,0.00542,2.916,180,171.183,BATCH-002
2026-09-02 09:20:00,26091.963,46735.226,929.959,1126.957,2267.943,1.2515,177.875,1159.164,0.00696,3.061,180,169.279,BATCH-002
2026-09-02 09:21:00,26117.671,47055.111,930.29,1125.891,2268.811,1.2604,177.331,1159.389,0.00544,3.122,180,170.523,BATCH-002
2026-09-02 09:22:00,26267.464,47108.005,929.933,1126.662,2268.237,1.251,179.024,1158.961,0.0066,3.086,180,168.295,BATCH-002
2026-09-02 09:23:00,26092.541,47057.963,929.514,1125.758,2268.532,1.2607,179.458,1158.937,0.0064,3.16,180,169.917,BATCH-002
2026-09-02 09:24:00,26098.279,46450.149,929.308,1126.389,2267.852,1.2766,177.537,1158.866,0.00635,3.027,180,168.393,BATCH-002
2026-09-02 09:25:00,26216.734,47356.607,929.187,1126.985,2268.394,1.2583,179.507,1158.81,0.00493,3.112,180,171.277,BATCH-002
2026-09-02 09:26:00,26229.144,46612.537,,1127.39,2268.566,1.2683,177.518,1159.457,0.00693,3.003,180,168.826,BATCH-002
2026-09-02 09:27:00,26058.426,46539.873,928.919,1126.263,2269.066,1.2602,178.764,1159.228,0.00733,3.117,180,169.404,BATCH-002
2026-09-02 09:28:00,26191.675,46703.556,930.028,1126.734,2267.896,1.2638,181.836,1158.772,0.00519,3.067,180,170.856,BATCH-002
2026-09-02 09:29:00,26152.669,47057.305,930.714,1127.122,2268.31,1.2811,179.475,1158.951,0.00553,3.187,180,168.786,BATCH-002
2026-09-02 09:30:00,23094.363,41704.201,929.612,1126.36,2266.706,1.2549,178.919,1159.004,0.00617,3.17,180,170.999,BATCH-002
2026-09-02 09:31:00,23181.393,41311.352,927.452,1125.717,2264.435,1.2715,178.252,1158.317,0.00564,3.041,180,166.225,BATCH-002
2026-09-02 09:32:00,23232.574,41809.977,924.404,1124.066,2264.736,1.2591,180.159,1158.235,0.00505,3.116,180,170.004,BATCH-002
2026-09-02 09:33:00,23143.403,41471.674,922.536,1122.6,2264.427,1.28,177.069,1158.062,0.00543,3.04,180,171.728,BATCH-002
2026-09-02 09:34:00,23048.554,40749.298,922.362,1121.94,2264.629,1.2657,180.311,1158.612,0.00516,3.006,180,166.819,BATCH-002
2026-09-02 09:35:00,23224.382,41742.437,921.186,1121.806,2263.445,1.273,178.861,1158.518,0.0063,3.096,180,170.674,BATCH-002
2026-09-02 09:36:00,22951.421,41001.285,919.721,1120.632,2261.901,1.2903,177.292,1158.115,0.006,3.057,180,170.225,BATCH-002
2026-09-02 09:37:00,23146.887,41078.818,919.069,1119.727,2261.442,1.2606,180.926,1158.137,0.00584,3.006,180,169.615,BATCH-002
2026-09-02 09:38:00,23017.174,41298.769,917.155,1119.557,2258.813,1.2838,178.782,1157.188,0.00622,3.045,180,170.116,BATCH-002
2026-09-02 09:39:00,23080.354,41365.903,916.758,1117.742,2257.585,1.279,179.326,1157.452,0.00526,3.019,180,168.135,BATCH-002
2026-09-02 09:40:00,23118.683,41180.99,915.959,1117.66,2257.487,1.2593,180.222,1156.605,0.00663,3.055,180,172.104,BATCH-002
2026-09-02 09:41:00,23121.094,41207.884,914.62,1117.271,2256.454,1.2822,179.883,1156.365,0.00495,3.036,180,171.988,BATCH-002
2026-09-02 09:42:00,23185.7,41458.995,913.672,1116.621,2256.197,1.2559,178.018,1156.127,0.00568,3.118,180,172.034,BATCH-002
2026-09-02 09:43:00,23032.293,41222.664,912.774,1116.025,2256.291,1.268,178.384,1156.576,0.00596,3.035,180,168.902,BATCH-002
2026-09-02 09:44:00,23074.848,41102.941,913.801,1116.228,2255.973,1.2842,180.535,1156.283,0.007,3.044,180,169.55,BATCH-002
2026-09-02 09:45:00,23024.016,41118.054,913.421,1114.992,2253.997,1.2602,180.376,1155.634,0.00698,3.042,180,173.238,BATCH-002
2026-09-02 09:46:00,23089.63,41532.892,914.327,1114.489,2252.642,1.2729,179.505,,0.00587,3.023,180,170.466,BATCH-002
2026-09-02 09:47:00,22973.201,41175.572,914.173,1114.968,2251.812,1.2724,179.17,1154.83,0.00586,3.119,180,166.901,BATCH-002
2026-09-02 09:48:00,23070.423,40669.921,914.881,1112.81,2250.816,1.2667,180.818,1154.577,0.0072,2.972,180,168.746,BATCH-002
2026-09-02 09:49:00,22943.666,40781.246,913.51,1112.77,2249.785,1.2721,180.041,1154.357,0.00561,3.003,180,166.251,BATCH-002
2026-09-02 09:50:00,22914.481,40586.911,912.37,1111.614,2250.532,1.2639,178.129,1154.634,0.0061,2.917,180,170.412,BATCH-002
2026-09-02 09:51:00,,41072.911,912.279,1111.392,2249.202,1.2707,180.422,1154.016,0.0054,2.991,180,169.626,BATCH-002
2026-09-02 09:52:00,22835.935,41253.949,913.68,1112.164,2248.995,1.2529,179.256,1153.79,0.0058,3.065,180,171.427,BATCH-002
2026-09-02 09:53:00,23098.075,41362.111,912.288,1111.673,2247.601,1.2693,180.914,1153.821,0.00505,3.14,180,168.107,BATCH-002
2026-09-02 09:54:00,22975.791,41280.236,911.68,1110.865,2246.996,1.2657,181.978,1153.57,0.00421,3.106,180,169.333,BATCH-002
2026-09-02 09:55:00,23044.032,41024.897,1230.487,1110.484,2245.102,1.2592,180.877,1153.021,0.00504,3.057,180,170.718,BATCH-002
2026-09-02 09:56:00,23011.93,41055.975,911.992,1109.556,2246.67,1.2886,180.637,1152.59,0.00588,2.906,180,170.926,BATCH-002
2026-09-02 09:57:00,23055.292,41421.83,911.811,1109.185,2248.743,1.2752,178.433,1152.399,0.00501,3.089,180,171.259,BATCH-002
2026-09-02 09:58:00,22939.11,40788.581,912.902,1109.362,2247.861,1.2613,179.337,1151.821,0.00553,2.879,180,169.86,BATCH-002
2026-09-02 09:59:00,22960.052,41127.178,910.837,1108.86,2247.764,1.2703,181.47,1151.166,0.00524,3.2,180,166.901,BATCH-002
2026-09-02 10:00:00,22938.966,40749.976,911.004,1109.459,2248.855,1.2577,180.947,1150.928,0.00601,2.991,180,170.483,BATCH-003
2026-09-02 10:01:00,22903.382,40932.415,911.208,1110.456,2246.964,1.2592,181.234,1150.355,0.00668,3.014,180,170.531,BATCH-003
2026-09-02 10:02:00,22860.008,40825.79,910.112,1111.488,2247.095,1.2515,180.494,1149.746,0.00787,2.918,180,171.968,BATCH-003
2026-09-02 10:03:00,22957.232,40748.126,909.614,1111.065,2246.153,1.2646,178.737,1149.364,0.00643,2.979,180,171.126,BATCH-003
2026-09-02 10:04:00,22867.621,40718.858,908.585,1110.786,2244.229,1.2603,180.572,1149.356,0.00627,2.983,180,169.464,BATCH-003
2026-09-02 10:05:00,22990.423,41291.301,909.545,1111.138,2244.903,1.2628,180.353,1149.156,0.00526,3.042,180,169.72,BATCH-003
2026-09-02 10:06:00,23054.066,41171.127,910.102,1110.684,2243.984,1.2553,178.135,1148.225,0.00607,3.004,180,170.176,BATCH-003
2026-09-02 10:07:00,22928.657,41190.74,910.111,1111.355,2243.871,1.2563,178.017,1147.795,0.00458,3.036,180,168.777,BATCH-003
2026-09-02 10:08:00,22788.481,40880.149,910.236,1110.524,2243.387,1.2701,182.099,1147.34,0.00524,3.084,180,169.028,BATCH-003
2026-09-02 10:09:00,22884.507,41059.748,,1110.332,2243.002,1.2553,182.227,1147.32,0.00496,3.173,180,169.249,BATCH-003
2026-09-02 10:10:00,22796.879,41182.284,909.545,1110.925,2244.981,1.2737,180.346,1146.72,0.00545,3.132,180,170.058,BATCH-003
2026-09-02 10:11:00,22767.424,40398.038,910.716,1111.584,2244.855,1.26,180.245,1147.282,0.00613,3.05,180,173.235,BATCH-003
2026-09-02 10:12:00,22692.148,40191.398,910.043,1112.726,2244.278,1.2611,179.315,1147.449,0.00749,2.991,180,167.533,BATCH-003
2026-09-02 10:13:00,22933.736,41155.232,910.855,1112.881,2246.23,1.2423,180.093,1147.094,0.00697,3.1,180,169.83,BATCH-003
2026-09-02 10:14:00,22794.052,40856.666,912.124,1112.159,2245.296,1.2534,179.814,1146.887,0.00533,3.096,180,171.156,BATCH-003
2026-09-02 10:15:00,22756.642,40371.158,910.837,1112.212,2245.779,1.254,179.758,1147.437,0.00703,2.947,180,166.795,BATCH-003
2026-09-02 10:16:00,22699.23,40722.87,910.074,1111.385,2246.103,1.2433,183.607,1147.125,0.0071,3.11,180,169.226,BATCH-003
2026-09-02 10:17:00,22706.221,40619.049,910.42,1112.885,2245.819,1.247,180.388,1147.45,0.00651,3.167,180,169.515,BATCH-003
2026-09-02 10:18:00,22841.198,40962.798,909.475,1112.783,2244.47,1.2675,178.026,1147.156,0.00506,3.059,180,168.421,BATCH-003
2026-09-02 10:19:00,22659.425,40260.45,908.436,1112.057,2245.573,1.2528,179.693,1147.349,0.00474,2.986,180,171.24,BATCH-003
2026-09-02 10:20:00,22800.345,40472.145,908.166,1112.11,2245.286,1.2626,179.961,1146.622,0.00714,2.988,180,170.241,BATCH-003
2026-09-02 10:21:00,22810.081,40354.107,907.434,1112.335,2245.408,1.257,180.748,1146.409,0.00626,2.904,180,168.873,BATCH-003
2026-09-02 10:22:00,22733.937,40829.214,906.869,1111.959,2245.76,1.2629,178.668,1146.486,0.00544,3.142,180,169.796,BATCH-003
2026-09-02 10:23:00,22758.894,40627.077,907.133,1111.944,2245.314,1.2528,180.987,1147.347,0.00571,2.962,180,169.008,BATCH-003
2026-09-02 10:24:00,22856.115,40564.113,907.271,1111.366,2245.109,1.2389,181.964,1147.414,0.00619,3.051,180,168.505,BATCH-003
2026-09-02 10:25:00,22683.441,40609.022,906.329,1111.99,2244.912,1.2596,178.809,1147.044,0.00593,3.054,180,168.47,BATCH-003
2026-09-02 10:26:00,22787.894,40715.258,904.758,1112.291,2244.25,1.2225,181.029,1146.68,0.0058,3.104,180,172.311,BATCH-003
2026-09-02 10:27:00,22818.176,41101.41,904.455,1112.415,2242.943,1.2325,177.976,1147.187,0.00439,3.116,180,170.394,BATCH-003
2026-09-02 10:28:00,,40683.671,904.711,1110.805,2244.23,1.254,179.003,1146.47,0.00583,3.05,180,168.841,BATCH-003
2026-09-02 10:29:00,22674.427,40861.317,904.329,1111.169,2243.498,1.2423,178.81,1146.719,0.00522,3.093,180,168.871,BATCH-003
2026-09-02 10:30:00,22798.698,40909.48,905.037,1111.518,2243.78,1.2373,177.793,1146.659,0.00398,3.125,180,168.261,BATCH-003
2026-09-02 10:31:00,22600.399,40833.824,906.163,1111.665,2243.088,1.2421,180.397,1146.523,0.00422,3.079,180,169.469,BATCH-003
2026-09-02 10:32:00,22664.129,40733.819,905.642,1111.19,2243.002,1.2281,180.265,1147.24,0.00463,3.024,180,169.175,BATCH-003
2026-09-02 10:33:00,22611.169,40137.718,905.302,1110.36,2243.325,1.2286,180.586,1146.526,0.00534,2.926,180,168.133,BATCH-003
2026-09-02 10:34:00,22561.977,40260.429,905.906,1110.71,2241.337,1.2541,179.249,1146.311,0.0068,2.98,180,165.589,BATCH-003
2026-09-02 10:35:00,22518.691,39658.192,905.442,1110.15,2240.936,1.2423,178.188,1145.813,0.00567,3.036,180,170.783,BATCH-003
2026-09-02 10:36:00,22657.631,40632.156,904.974,1109.742,2240.762,1.2429,179.537,1146.017,0.00417,2.996,180,171.53,BATCH-003
2026-09-02 10:37:00,22581.794,40810.348,905.478,1110.155,2240.844,1.2418,179.576,1146.398,0.00448,3.088,180,172.709,BATCH-003
2026-09-02 10:38:00,22523.358,40220.153,903.332,1110.159,2241.735,1.2559,182.483,1146.41,0.00608,3.029,180,172.524,BATCH-003
2026-09-02 10:39:00,22596.18,40070.289,902.952,1110.752,2242.162,1.2294,178.885,,0.00468,2.972,180,167.975,BATCH-003
2026-09-02 10:40:00,22568.298,41023.579,902.975,1109.231,2240.302,1.2364,177.205,1146.734,0.00603,3.227,180,168.377,BATCH-003
2026-09-02 10:41:00,22544.427,40218.627,901.686,1108.577,2240.601,1.2334,182.215,1145.916,0.00534,3.006,180,168.879,BATCH-003
2026-09-02 10:42:00,22478.466,39637.196,903.149,1108.632,2239.362,1.2257,177.982,1145.37,0.00716,2.958,180,166.499,BATCH-003
2026-09-02 10:43:00,22595.988,40260.479,902.416,1108.228,2239.181,1.2359,179.025,1145.098,0.0062,3.088,180,171.772,BATCH-003
2026-09-02 10:44:00,22516.752,40618.376,904.18,1109.343,2240.013,1.2366,180.257,1145.738,0.00727,3.156,180,169.705,BATCH-003
2026-09-02 10:45:00,22587.19,40254.667,905.817,1110.711,2239.769,1.2268,179.54,1146.509,0.00613,3.051,180,168.696,BATCH-003
2026-09-02 10:46:00,22482.92,40225.491,905.256,1111.531,2241.145,1.2363,180.434,1146.793,0.00485,3.094,180,170.463,BATCH-003
2026-09-02 10:47:00,22541.234,39844.518,905.265,1112.42,2241.304,1.2221,177.346,1147.12,0.00768,3.012,180,169.923,BATCH-003
2026-09-02 10:48:00,22493.609,40294.124,905.399,1111.656,2241.328,1.2354,178.08,1147.014,0.00499,3.044,180,171.218,BATCH-003
2026-09-02 10:49:00,22538.196,40425.166,905.846,1112.307,2241.536,1.2275,180.19,1147.06,0.00505,3.023,180,170.071,BATCH-003
2026-09-02 10:50:00,22592.332,40338.958,906.353,1111.22,2241.928,1.2167,180.325,1147.013,0.00598,2.976,180,169.815,BATCH-003
2026-09-02 10:51:00,22455.027,40358.148,905.773,1112.222,2241.489,1.2386,179.183,1146.878,0.00658,3.122,180,167.7,BATCH-003
2026-09-02 10:52:00,22359.476,39735.686,,1111.415,2239.807,1.2247,177.661,1146.709,0.00675,3.004,180,168.619,BATCH-003
2026-09-02 10:53:00,22485.552,40222.208,905.638,1111.036,2238.772,1.2048,179.6,1146.045,0.0063,3.01,180,170.628,BATCH-003
2026-09-02 10:54:00,22472.305,40033.403,905.869,1111.573,2237.903,1.2038,179.142,1146.008,0.00688,3.05,180,170.418,BATCH-003
2026-09-02 10:55:00,22360.468,39497.093,906.38,1111.665,2238.857,1.2096,178.876,1147.005,0.00485,2.928,180,169.366,BATCH-003
2026-09-02 10:56:00,22364.953,40286.008,905.988,1111.484,2237.035,1.2144,177.186,1147.252,0.00663,3.119,180,168.954,BATCH-003
2026-09-02 10:57:00,22517.351,40097.858,906.458,1111.624,2236.537,1.2183,177.609,1147.527,0.00507,3.068,180,165.908,BATCH-003
2026-09-02 10:58:00,22308.432,39815.409,905.477,1111.125,2235.456,1.2166,178.373,1146.609,0.00538,3.064,180,166.79,BATCH-003
2026-09-02 10:59:00,22410.647,40469.76,905.897,1110.918,2235.764,1.2218,179.56,1146.329,0.00594,3.124,180,166.479,BATCH-003
2026-09-02 11:00:00,25500.625,45792.615,908.242,1113.229,2238.903,1.2144,177.044,1146.12,0.0062,3.093,200,167.469,BATCH-004
2026-09-02 11:01:00,25331.677,45176.061,908.975,1113.989,2240.315,1.2193,178.452,1146.205,0.00558,3.076,200,166.791,BATCH-004
2026-09-02 11:02:00,25416.292,45314.241,908.62,1114.99,2241.175,1.2199,177.305,1146.604,0.0068,3.05,200,169.219,BATCH-004
2026-09-02 11:03:00,25368.639,45396.429,910.935,1116.159,2242.435,1.2175,177.772,1146.829,0.00579,3.053,200,165.645,BATCH-004
2026-09-02 11:04:00,25367.065,45214.906,913.155,1116.897,2243.22,1.1988,177.622,1146.993,0.00555,3.125,200,169.324,BATCH-004
2026-09-02 11:05:00,,45386.936,915.16,1116.199,2245.826,1.2132,179.768,1146.543,0.00602,3.006,200,169.586,BATCH-004
2026-09-02 11:06:00,25331.452,45132.935,917.039,1117.49,2247.963,1.2148,177.425,1146.432,0.12447,3.016,200,167.678,BATCH-004
2026-09-02 11:07:00,25387.506,45785.457,918.907,1117.074,2248.971,1.2111,178.851,1146.737,0.00486,3.071,200,170.248,BATCH-004
