采集时间,GAS_FLOW_NM3H,助燃风量[Nm3/h],ZONE1_TEMP_C,二段炉温(℃),均热段温度(°F),WALKING_BEAM_SPEED,入炉温度,SLAB_OUT_TEMP_C,炉压(kPa),O2_PERCENT,板坯厚度,THROUGHPUT,厂商临时标签
2026-08-27 09:11:00,27272.108,42693.26,941.67,1130.985,2276.46,1.4306,178.825,1165.541,0.00788,2.199,180,172.771,BATCH-002
2026-08-27 09:12:00,27178.602,42927.568,941.16,1131.143,2275.358,1.4335,178.958,1165.383,0.00536,2.33,180,171.956,BATCH-002
2026-08-27 09:13:00,27274.223,42788.316,942.408,1132.078,2274.675,1.4183,178.815,1164.633,0.00689,2.273,180,172.788,BATCH-002
2026-08-27 09:14:00,27253.432,42888.754,940.62,1132.139,2276.274,1.4109,179.593,1164.214,0.00606,2.269,180,171.871,BATCH-002
2026-08-27 09:15:00,27257.063,42599.172,939.995,1132.073,2276.516,1.425,178.492,1163.737,0.0052,2.242,180,170.25,BATCH-002
2026-08-27 09:16:00,27254.811,43258.774,939.177,1132.33,2276.48,1.4299,178.07,1163.269,0.00668,2.357,180,168.257,BATCH-002
2026-08-27 09:17:00,27207.742,42872.559,939.557,1131.961,2275.941,1.4279,177.983,1163.217,0.00587,2.33,180,169.621,BATCH-002
2026-08-27 09:18:00,27230.789,42708.189,939.222,1131.244,2276.231,1.44,177.746,1163.101,0.00497,2.356,180,170.865,BATCH-002
2026-08-27 09:19:00,27365.252,43100.367,940.376,1131.032,2275.168,1.421,177.276,1162.483,0.00438,2.365,180,169.72,BATCH-002
2026-08-27 09:20:00,27221.297,42657.715,939.142,1132.243,2275.417,1.4436,177.442,1162.662,0.0061,2.288,180,170.099,BATCH-002
2026-08-27 09:21:00,27180.46,42139.644,938.842,1131.776,2277.221,1.4332,180.62,1162.63,0.0066,2.243,180,172.274,BATCH-002
2026-08-27 09:22:00,27258.141,43078.231,937.43,1132.793,2276.205,1.442,180.239,1162.448,0.00616,2.433,180,170.174,BATCH-002
2026-08-27 09:23:00,27396.109,43272.593,937.936,1133.82,2276.441,1.4381,178.93,1162.228,0.00631,2.346,180,172.791,BATCH-002
2026-08-27 09:24:00,27235.001,43093.267,936.943,1134.182,2275.598,1.4175,178.08,1161.792,0.00713,2.357,180,169.381,BATCH-002
2026-08-27 09:25:00,27186.82,42261.577,937.73,1133.101,2276.03,1.4266,178.38,1161.968,0.0047,2.218,180,172.342,BATCH-002
2026-08-27 09:26:00,27297.436,43371.515,937.964,1133.175,2275.777,1.405,180.374,1162.017,0.0064,2.306,180,169.056,BATCH-002
2026-08-27 09:27:00,27279.089,42989.114,938.384,1132.831,2274.984,1.4239,178.41,1161.848,0.00586,2.399,180,169.298,BATCH-002
2026-08-27 09:28:00,27192.883,42839.322,937.698,1133.099,2274.649,1.4205,178.79,1161.798,0.00426,2.287,180,170.209,BATCH-002
2026-08-27 09:29:00,27351.29,42907.88,937.873,1133.091,2275.767,1.4186,180.519,1161.867,0.00629,2.268,180,169.962,BATCH-002
2026-08-27 09:30:00,22110.651,39060.693,935.355,1131.637,2274.574,1.1049,180.258,1161.133,0.00693,2.996,180,167.873,BATCH-002
2026-08-27 09:31:00,22003.672,39118.21,931.094,1130.172,2271.405,1.1138,179.471,1161.205,0.0054,2.948,180,166.979,BATCH-002
2026-08-27 09:32:00,21921.928,39167.292,928.557,1129.055,2268.788,1.0938,178.375,1161.538,0.007,3.021,180,167.666,BATCH-002
2026-08-27 09:33:00,21948.361,38660.593,926.41,1127.211,2266.197,1.1177,180.891,1161.874,0.00549,2.883,180,168.458,BATCH-002
2026-08-27 09:34:00,22059.78,38718.436,924.385,1124.706,2262.906,1.1157,177.596,1161.704,0.00599,2.857,180,170.572,BATCH-002
2026-08-27 09:35:00,22029.36,38730.68,923.037,1123.115,2261.032,1.0953,177.068,1161.851,0.0058,2.982,180,166.388,BATCH-002
2026-08-27 09:36:00,21979.145,39046.103,921.52,1120.856,2260.975,1.0921,180.041,1161.517,0.00532,3.033,180,170.546,BATCH-002
2026-08-27 09:37:00,22022.547,38779.274,921.338,1120.017,2260.597,1.1024,179.952,1160.888,0.00544,2.931,180,166.911,BATCH-002
2026-08-27 09:38:00,22036.842,39314.927,920.091,1118.585,2259.586,1.1054,181.092,1160.483,0.00483,3.022,180,168.252,BATCH-002
2026-08-27 09:39:00,22085.676,39199.839,919.053,1117.943,2257.722,1.1038,181.556,1160.136,0.00494,2.991,180,169.664,BATCH-002
2026-08-27 09:40:00,21931.563,38852.2,917.42,1117.839,2256.65,1.1106,180.394,1160.067,0.00575,3.131,180,165.964,BATCH-002
2026-08-27 09:41:00,21978.381,38643.494,916.573,1116.737,2255.923,1.1171,180.357,1160.11,0.00474,2.893,180,168.933,BATCH-002
2026-08-27 09:42:00,21873.877,38725.37,916.25,1115.198,2255.492,1.1159,179.652,1160.476,0.00621,2.986,180,169.003,BATCH-002
2026-08-27 09:43:00,21972.167,38901.517,915.28,1114.337,2252.653,1.1228,179.091,1159.999,0.00669,2.898,180,169.73,BATCH-002
2026-08-27 09:44:00,21936.231,39154.543,915.845,1114.158,2251.895,1.1101,178.237,1159.926,0.00577,3.102,180,168.362,BATCH-002
2026-08-27 09:45:00,21940.419,39322.843,914.436,1112.699,2250.878,1.1183,178.16,1159.714,0.00353,2.984,180,168.63,BATCH-002
2026-08-27 09:46:00,21922.947,38714.981,913.249,1112.971,2251.512,1.1172,179.781,1159.915,0.00687,2.9,180,169.139,BATCH-002
2026-08-27 09:47:00,22008.397,39401.562,911.404,1112.223,2251.612,1.0999,180.027,1160.299,0.00442,3.077,180,170.421,BATCH-002
2026-08-27 09:48:00,22020.222,38324.605,909.617,1111.828,2251.739,1.1237,181.177,1159.709,0.00588,2.874,180,170.359,BATCH-002
2026-08-27 09:49:00,21903.237,38989.423,908.221,1111.582,2249.356,1.1166,178.217,1159.23,0.00492,2.996,180,168.94,BATCH-002
2026-08-27 09:50:00,21756.13,39063.993,906.968,1110.108,2248.25,1.0973,181.383,1158.973,0.00806,2.999,180,167.919,BATCH-002
2026-08-27 09:51:00,22123.952,39173.332,906.869,1110.042,2246.959,1.1084,179.319,1158.993,0.00651,2.982,180,170.977,BATCH-002
2026-08-27 09:52:00,21820.622,38641.377,906.524,1109.164,2246.673,1.1124,179.219,1158.366,0.00508,3.013,180,169.597,BATCH-002
2026-08-27 09:53:00,21991.429,38712.852,906.196,1108.176,2246.361,1.1042,178.783,1157.759,0.00605,2.964,180,167.058,BATCH-002
2026-08-27 09:54:00,21725.525,38737.65,905.881,1107.812,2244.685,1.0982,182.165,1156.839,0.00802,3.074,180,167.833,BATCH-002
2026-08-27 09:55:00,21858.433,39197.703,906.679,1107.82,2243.937,1.0959,180.723,1155.888,0.00633,3.114,180,169.635,BATCH-002
2026-08-27 09:56:00,22014.541,38963.86,907.443,1107.41,2244.742,1.109,179.967,1154.845,0.00687,2.981,180,169.894,BATCH-002
2026-08-27 09:57:00,21939.605,38570.261,907.3,1107.542,2242.051,1.1099,180.314,1154.507,0.00553,2.965,180,171.666,BATCH-002
2026-08-27 09:58:00,21793.248,39208.712,908.429,1106.814,2242.91,1.1079,182.032,1153.432,0.00651,3.161,180,168.141,BATCH-002
2026-08-27 09:59:00,21791.46,39135.56,908.866,1105.491,2241.473,1.1178,181.394,1153.325,0.00475,3.11,180,168.293,BATCH-002
2026-08-27 10:00:00,21849.1,38478.568,908.777,1105.016,2240.874,1.1107,180.028,1152.954,0.00425,2.874,180,169.182,BATCH-003
2026-08-27 10:01:00,21742.392,38833.791,909.48,1104.552,2240.451,1.108,178.864,1152.651,0.00498,3.126,180,168.616,BATCH-003
2026-08-27 10:02:00,21661.428,38954.948,909.193,1104.879,2240.475,1.0963,180.888,1151.756,0.00778,3.068,180,167.956,BATCH-003
2026-08-27 10:03:00,21722.668,38762.801,908.919,1105.479,2240.331,1.1217,180.688,1151.472,0.00564,3.116,180,167.984,BATCH-003
2026-08-27 10:04:00,21741.438,39349.527,908.3,1104.277,2240.372,1.0963,178.206,1151.311,0.00521,3.112,180,168.047,BATCH-003
2026-08-27 10:05:00,21914.432,39465.595,908.058,1103.335,2239.468,1.109,179.29,1151.031,0.00604,3.105,180,166.444,BATCH-003
2026-08-27 10:06:00,23142.211,40136.638,907.445,1103.629,2238.154,1.1054,180.84,1150.718,0.00706,2.781,180,164.17,BATCH-003
2026-08-27 10:07:00,22911.704,39650.333,907.569,1103.312,2236.887,1.0909,180.159,1150.343,0.00689,2.8,180,170.033,BATCH-003
2026-08-27 10:08:00,23048.706,40245.771,907.735,1103.604,2236.683,1.099,179.907,1150.191,0.00575,3.025,180,170.308,BATCH-003
2026-08-27 10:09:00,22870.379,39652.835,907.469,1104.379,2237.049,1.0874,179.846,1149.447,0.00582,2.832,180,170.603,BATCH-003
2026-08-27 10:10:00,22887.754,39644.072,908.424,1103.846,2236.073,1.0873,179.592,1149.536,0.00561,2.886,180,172.552,BATCH-003
2026-08-27 10:11:00,23018.228,39269.074,909.663,1104.511,2236.608,1.0811,179.164,1149.17,0.00786,2.807,180,167.937,BATCH-003
2026-08-27 10:12:00,22878.065,39448.845,910.876,1104.762,2236.465,1.1155,177.337,1149.295,0.00637,2.805,180,171.094,BATCH-003
2026-08-27 10:13:00,22984.897,39152.682,911.084,1103.93,2237.899,1.0897,183.188,1149.108,0.00744,2.711,180,167.519,BATCH-003
2026-08-27 10:14:00,22970.223,40532.548,911.832,1104.317,2236.724,1.0838,179.25,1148.742,0.00468,2.895,180,167.593,BATCH-003
2026-08-27 10:15:00,22911.909,40297.447,913.204,1105.116,2238.939,1.1117,181.457,1148.902,0.00642,3.072,180,168.907,BATCH-003
2026-08-27 10:16:00,22846.688,39322.798,911.642,1105.653,2239.451,1.1071,178.1,1148.527,0.00757,2.834,180,165.25,BATCH-003
2026-08-27 10:17:00,22932.661,40147.313,910.901,1105.399,2239.574,1.0904,178.771,1148.116,0.00503,2.879,180,168.242,BATCH-003
2026-08-27 10:18:00,22831.796,38984.869,910.908,1105.153,2239.494,1.0651,179.719,1147.78,0.00701,2.793,180,170.809,BATCH-003
2026-08-27 10:19:00,22782.426,39303.883,909.99,1104.383,2240.088,1.0941,181.994,1148.124,0.00494,2.875,180,168.089,BATCH-003
2026-08-27 10:20:00,22851.755,44541.689,909.677,1104.327,2239.895,1.0885,181.002,1148.074,0.00385,3.599,180,170.448,BATCH-003
2026-08-27 10:21:00,22838.352,45206.412,909.261,1105.53,2240.652,1.0819,180.252,1147.441,0.00622,3.777,180,167.167,BATCH-003
2026-08-27 10:22:00,22824.653,44566.344,908.774,1107.169,2240.277,1.091,178.706,1147.572,0.00636,3.648,180,170.832,BATCH-003
2026-08-27 10:23:00,22819.462,44856.816,908.965,1107.679,2241.019,1.1019,180.131,1147.683,0.00581,3.786,180,170.327,BATCH-003
2026-08-27 10:24:00,22790.451,44079.576,908.843,1107.814,2239.804,1.0929,180.449,1147.253,0.0062,3.543,180,170.908,BATCH-003
2026-08-27 10:25:00,22826.656,44699.665,908.087,1108.31,2240.596,1.0749,179.284,1147.297,0.00661,3.707,180,167.232,BATCH-003
2026-08-27 10:26:00,22910.984,44549.785,908.022,1107.919,2240.514,1.0776,180.515,1146.404,0.00547,3.664,180,166.347,BATCH-003
2026-08-27 10:27:00,22822.706,44632.185,908.63,1107.33,2241.329,1.0825,177.424,1145.689,0.0054,3.643,180,168.254,BATCH-003
2026-08-27 10:28:00,22689.964,44808.025,909.359,1107.778,2241.584,1.0812,179.647,1145.17,0.00613,3.815,180,167.072,BATCH-003
2026-08-27 10:29:00,22762.263,44501.76,910.034,1107.745,2242.367,1.0796,178.525,1145.023,0.00635,3.687,180,168.576,BATCH-003
2026-08-27 10:30:00,22792.978,44513.008,910.174,1107.632,2241.586,1.1028,180.652,1144.985,0.00558,3.664,180,168.532,BATCH-003
2026-08-27 10:31:00,22721.849,44203.43,910.735,1106.971,2242.223,1.0735,179.827,1144.679,0.00456,3.627,180,169.226,BATCH-003
2026-08-27 10:32:00,22707.486,44496.101,910.2,1106.436,2242.727,1.0864,179.601,1144.599,0.00862,3.767,180,168.36,BATCH-003
2026-08-27 10:33:00,22639.864,44184.889,909.744,1106.605,2242.703,1.0887,180.63,1144.741,0.00704,3.643,180,171.194,BATCH-003
2026-08-27 10:34:00,22692.826,44023.828,910.073,1106.127,2240.848,1.0647,179.024,1144.661,0.00796,3.662,180,167.525,BATCH-003
2026-08-27 10:35:00,22706.582,44338.99,909.84,1106.661,2239.585,1.0764,177.897,1145.083,0.00419,3.657,180,169.109,BATCH-003
2026-08-27 10:36:00,22740.209,43517.868,909.328,1105.894,2240.425,1.0875,179.116,1144.977,0.00519,3.501,180,169.757,BATCH-003
2026-08-27 10:37:00,22714.15,44916.241,908.157,1105.458,2241.415,1.0766,181.654,1144.145,0.00582,3.76,180,166.536,BATCH-003
2026-08-27 10:38:00,22572.719,43855.058,909.234,1105.415,2241.656,1.0953,179.935,1143.916,0.00633,3.578,180,169.337,BATCH-003
2026-08-27 10:39:00,22706.594,44212.306,910.52,1105.104,2241.359,1.0925,179.789,1143.428,0.00516,3.571,180,169.369,BATCH-003
2026-08-27 10:40:00,22555.319,44249.89,909.412,1105.845,2240.028,1.0815,179.199,1142.709,0.00682,3.645,180,166.395,BATCH-003
2026-08-27 10:41:00,22719.809,44673.004,908.606,1104.618,2242.581,1.0899,177.653,1143.248,0.00581,3.616,180,169.03,BATCH-003
2026-08-27 10:42:00,22654.844,44274.511,908.941,1105.239,2241.859,1.0745,178.891,1143.425,0.00647,3.622,180,166.763,BATCH-003
2026-08-27 10:43:00,22651.57,43696.813,908.792,1106.608,2242.171,1.0695,178.259,1143.445,0.00682,3.587,180,171.042,BATCH-003
2026-08-27 10:44:00,22700.003,45453.727,908.777,1107.082,2242.682,1.0654,178.655,1143.694,0.00501,3.858,180,170.203,BATCH-003
2026-08-27 10:45:00,22781.524,44524.863,909.479,1106.689,2241.61,1.085,180.083,1143.998,0.00563,3.599,180,169.98,BATCH-003
2026-08-27 10:46:00,22771.382,44557.496,908.38,1107.273,2240.587,1.0623,177.998,1143.776,0.0066,3.613,180,168.037,BATCH-003
2026-08-27 10:47:00,22601.192,44163.442,908.566,1108.492,2241.138,1.0808,179.262,1143.573,0.00557,3.574,180,164.97,BATCH-003
2026-08-27 10:48:00,22681.438,44410.934,907.891,1107.909,2241.989,1.0541,180.69,1143.429,0.00477,3.611,180,168.057,BATCH-003
2026-08-27 10:49:00,22503.971,44451.495,909.265,1107.355,2242.708,1.0723,178.399,1143.51,0.0069,3.725,180,166.727,BATCH-003
2026-08-27 10:50:00,22624.507,43881.814,908.189,1106.731,2242.035,1.0647,177.162,1143.49,0.00648,3.661,180,166.961,BATCH-003
2026-08-27 10:51:00,22615.131,44883.121,908.171,1107.598,2242.212,1.0739,177.756,1143.542,0.00677,3.796,180,168.987,BATCH-003
2026-08-27 10:52:00,22526.796,44393.062,909.569,1107.482,2242.859,1.0627,181.91,1143.347,0.00659,3.684,180,166.431,BATCH-003
2026-08-27 10:53:00,22661.818,44610.075,909.412,1107.92,2241.905,1.0625,177.458,1143.321,0.00824,3.685,180,165.009,BATCH-003
2026-08-27 10:54:00,22566.386,44712.762,907.983,1107.598,2241.312,1.0337,178.489,1143.414,0.00586,3.739,180,165.308,BATCH-003
2026-08-27 10:55:00,22493.051,43531.768,907.579,1107.72,2240.588,1.0503,177.495,1143.359,0.00679,3.63,180,170.56,BATCH-003
2026-08-27 10:56:00,22523.235,44666.653,907.127,1107.122,2240.385,1.0702,178.921,1143.72,0.00497,3.801,180,168.712,BATCH-003
2026-08-27 10:57:00,22599.724,45485.268,907.389,1107.88,2241.462,1.066,177.716,1143.871,0.00679,3.833,180,167.765,BATCH-003
2026-08-27 10:58:00,22429.173,43525.629,906.105,1107.558,2240.816,1.0474,179.685,1143.962,0.00599,3.499,180,168.654,BATCH-003
2026-08-27 10:59:00,22554.604,44475.295,905.961,1108.067,2240.23,1.0475,175.635,1143.946,0.00651,3.692,180,165.844,BATCH-003
2026-08-27 11:00:00,26567.905,47205.74,908.071,1109.512,2241.177,1.3755,179.328,1143.913,0.0049,3.029,200,171.847,BATCH-004
2026-08-27 11:01:00,26442.333,46946.729,911.02,1110.758,2243.724,1.3773,179.628,1144.129,0.00565,2.908,200,168.404,BATCH-004
2026-08-27 11:02:00,26565.011,47885.692,913.319,1111.835,2245.019,1.3597,178.456,1144.269,0.00661,3.039,200,166.587,BATCH-004
2026-08-27 11:03:00,26339.428,46794.602,915.744,1112.66,2246.855,1.369,180.333,1144.436,0.00681,2.995,200,172.122,BATCH-004
2026-08-27 11:04:00,26557.943,47084.346,918.428,1113.302,2246.661,1.3537,177.538,1144.222,0.00539,3.035,200,169.989,BATCH-004
2026-08-27 11:05:00,26574.278,47759.104,919.193,1114.517,2249.094,1.3489,179.251,1143.992,0.00797,3.061,200,165.802,BATCH-004
2026-08-27 11:06:00,26416.027,47275.72,921.031,1114.924,2250.901,1.3545,176.907,1144.217,0.00747,3.104,200,168.734,BATCH-004
2026-08-27 11:07:00,26427.148,47650.58,922.107,1116.223,2251.065,1.3583,177.744,1144.446,0.00704,3.162,200,169.995,BATCH-004
