采集时间,GAS_FLOW_NM3H,助燃风量[Nm3/h],ZONE1_TEMP_C,二段炉温(℃),均热段温度(°F),WALKING_BEAM_SPEED,入炉温度,SLAB_OUT_TEMP_C,炉压(kPa),O2_PERCENT,板坯厚度,THROUGHPUT,厂商临时标签
2026-09-08 08:23:00,24223.565,43603.549,919.268,1115.992,2253.461,1.2006,174.828,1155.266,0.00505,3.071,180,172.139,BATCH-001
2026-09-08 08:24:00,24203.074,43566.931,919.316,1116.087,2253.213,1.1998,174.236,1155.257,0.00571,3.047,180,166.127,BATCH-001
2026-09-08 08:25:00,24214.306,43585.088,919.186,1116.208,2253.283,1.1996,174.757,1155.074,0.00577,3.167,180,169.962,BATCH-001
2026-09-08 08:26:00,24219.504,43592.11,919.212,1115.935,2253.567,1.2004,176.481,1154.952,0.0069,3.071,180,171.684,BATCH-001
2026-09-08 08:27:00,24214.516,43583.922,919.042,1116.326,2253.746,1.1982,174.851,1154.794,0.00362,3.035,180,167.98,BATCH-001
2026-09-08 08:28:00,24227.812,43606.863,919.049,1116.538,2253.396,1.2002,174.562,1154.573,0.0044,3.179,180,171.159,BATCH-001
2026-09-08 08:29:00,24224.996,43599.919,918.885,1116.786,2253.204,1.1993,174.321,1154.53,0.00591,3.194,180,170.292,BATCH-001
2026-09-08 08:30:00,24224.826,43606.4,918.702,1116.687,2253.18,1.1994,173.048,1154.327,0.00739,3.034,180,167.66,BATCH-001
2026-09-08 08:31:00,24212.727,43584.87,918.747,1116.678,2253.189,1.1999,175.533,1154.265,0.00807,3.041,180,166.584,BATCH-001
2026-09-08 08:32:00,24229.805,43619.725,918.554,1116.578,2252.972,1.1987,175.537,1154.093,0.00585,3.163,180,167.086,BATCH-001
2026-09-08 08:33:00,24205.367,43568.827,918.302,1116.418,2253.248,1.1994,175.753,1153.988,0.00447,3.117,180,169.303,BATCH-001
2026-09-08 08:34:00,24216.934,43594.38,918.513,1116.467,2253.416,1.2014,176.404,1153.938,0.0054,3.094,180,170.446,BATCH-001
2026-09-08 08:35:00,24223.757,43604.862,918.47,1116.547,2253.344,1.2023,174.304,1153.904,0.00681,3.067,180,169.574,BATCH-001
2026-09-08 08:36:00,24209.832,43577.801,918.589,1116.554,2253.241,1.2003,174.556,1153.984,0.00518,3.086,180,168.854,BATCH-001
2026-09-08 08:37:00,24232.416,43621.211,918.856,1116.19,2252.919,1.1983,175.312,1153.953,0.00702,3.003,180,168.546,BATCH-001
2026-09-08 08:38:00,24214.044,43587.065,919.04,1116.2,2252.943,1.2015,176.176,1153.835,0.00574,3.16,180,169.622,BATCH-001
2026-09-08 08:39:00,24234.043,43622.628,918.702,1116.017,2253.189,1.2015,177.258,1153.717,0.00611,3.085,180,169.998,BATCH-001
2026-09-08 08:40:00,24221.548,43593.238,918.554,1116.161,2253.045,1.1996,177.678,1153.611,0.0064,3.123,180,168.757,BATCH-001
2026-09-08 08:41:00,24238.017,43629.933,918.511,1115.908,2252.896,1.2002,175.725,1153.588,0.00556,3.09,180,172.246,BATCH-001
2026-09-08 08:42:00,24233.249,43618.131,918.939,1116.197,2252.867,1.2001,177.255,1153.488,0.00563,3.043,180,171.44,BATCH-001
2026-09-08 08:43:00,24228.896,43614.562,918.692,1116.076,2252.637,1.1997,177.151,1153.334,0.00617,3.063,180,171.977,BATCH-001
2026-09-08 08:44:00,24227.482,43613.845,918.736,1115.881,2252.498,1.1994,175.426,1153.251,0.00442,3.085,180,167.373,BATCH-001
2026-09-08 08:45:00,24224.917,43605.118,918.517,1115.822,2252.371,1.2011,175.177,1153.109,0.00548,3.163,180,170.386,BATCH-001
2026-09-08 08:46:00,24236.514,43626.721,918.36,1115.943,2252.824,1.1999,175.592,1153,0.00519,3.088,180,170.792,BATCH-001
2026-09-08 08:47:00,24246.5,43646.92,918.702,1116.047,2252.901,1.201,177.601,1152.981,0.0041,3.143,180,168.271,BATCH-001
2026-09-08 08:48:00,24225.038,43604.893,918.585,1116.141,2252.937,1.2001,175.782,1152.854,0.00459,3.041,180,167.892,BATCH-001
2026-09-08 08:49:00,24230.74,43614.354,918.321,1116.118,2252.582,1.201,176.12,1152.778,0.00609,3.092,180,166.807,BATCH-001
2026-09-08 08:50:00,24256.681,43664.236,918.314,1116.074,2253.052,1.2013,175.804,1152.706,0.00745,3.096,180,167.979,BATCH-001
2026-09-08 08:51:00,24233.916,43621.621,918.634,1115.973,2252.998,1.1993,177.688,1152.546,0.00588,3.011,180,170.984,BATCH-001
2026-09-08 08:52:00,24228.497,43606.717,918.976,1116.226,2253.14,1.2001,177.793,1152.54,0.00462,3.059,180,167.71,BATCH-001
2026-09-08 08:53:00,24219.984,43593.29,918.576,1116.182,2253.628,1.1997,176.463,1152.455,0.0051,3.1,180,167.974,BATCH-001
2026-09-08 08:54:00,24235.468,43622.743,918.711,1116.127,2253.087,1.1986,175.767,1152.522,0.00635,3.041,180,168.676,BATCH-001
2026-09-08 08:55:00,24227.081,43610.246,918.485,1116.084,2253.088,1.2022,174.156,1152.77,0.00545,3.067,180,166.956,BATCH-001
2026-09-08 08:56:00,24215.011,43587.514,918.012,1115.864,2252.928,1.1995,175.969,1152.702,0.00516,3.114,180,166.862,BATCH-001
2026-09-08 08:57:00,24246.022,43642.239,917.833,1115.818,2253.459,1.199,178.383,1152.582,0.00612,3.134,180,168.989,BATCH-001
2026-09-08 08:58:00,24221.467,43596.369,917.967,1115.748,2253.592,1.2,177.622,1152.553,0.00773,3.161,180,170.096,BATCH-001
2026-09-08 08:59:00,24242.804,43639.637,917.932,1115.793,2253.017,1.1995,176.812,1152.397,0.00712,3.076,180,167.907,BATCH-001
2026-09-08 09:00:00,24232.611,43617.742,918.092,1115.827,2252.726,1.1986,177.88,1152.374,0.00525,3.077,180,170.808,BATCH-002
2026-09-08 09:01:00,24217.102,43589.975,918.382,1116.035,2253.205,1.2005,177.316,1152.346,0.00667,3.047,180,167.582,BATCH-002
2026-09-08 09:02:00,24244.144,43639.505,918.534,1115.98,2253.266,1.2016,178.972,1152.245,0.00534,3.06,180,169.179,BATCH-002
2026-09-08 09:03:00,24242.772,43637.103,918.812,1116.065,2252.959,1.1987,177.722,1152.25,0.00761,3.158,180,168.725,BATCH-002
2026-09-08 09:04:00,24220.201,43601.124,919.256,1115.874,2252.745,1.1994,175.56,1152.202,0.00536,3.183,180,170.85,BATCH-002
2026-09-08 09:05:00,24238.347,43629.337,919.466,1116.05,2252.506,1.1976,177.361,1152.248,0.00569,3.135,180,169.64,BATCH-002
2026-09-08 09:06:00,24241.842,43637.204,918.985,1116.146,2252.471,1.2012,179.482,1152.092,0.00633,3.146,180,168.304,BATCH-002
2026-09-08 09:07:00,24241.544,43634.811,918.792,1116.273,2252.418,1.1992,177.618,1152.13,0.00505,3.065,180,169.659,BATCH-002
2026-09-08 09:08:00,24241.56,43630.844,918.911,1116.409,2252.585,1.2016,178.507,1152.178,0.00582,3.112,180,172.094,BATCH-002
2026-09-08 09:09:00,24233.757,43621.824,919.192,1116.495,2252.557,1.2016,178.082,1152.167,0.00651,3.148,180,169.819,BATCH-002
2026-09-08 09:10:00,24241.777,43634.183,919.358,1116.6,2252.613,1.2007,176.48,1152.19,0.00427,3.099,180,169.709,BATCH-002
2026-09-08 09:11:00,24234.559,43625.193,919.272,1116.418,2252.299,1.2003,177.094,1152.201,0.00499,3.087,180,167.98,BATCH-002
2026-09-08 09:12:00,24251.344,43658.351,919.128,1116.564,2252.654,1.1971,178.478,1152.116,0.00542,3.088,180,168.21,BATCH-002
2026-09-08 09:13:00,24252.203,43653.4,918.905,1116.55,2252.205,1.1977,176.702,1151.964,0.00487,3.102,180,167.992,BATCH-002
2026-09-08 09:14:00,24234.043,43618.019,919.059,1116.61,2251.915,1.1998,178.156,1151.839,0.00763,3.046,180,169.836,BATCH-002
2026-09-08 09:15:00,24252.125,43653.144,919.339,1116.389,2251.824,1.1991,178.805,1151.998,0.00537,3.145,180,166.369,BATCH-002
2026-09-08 09:16:00,24257.083,43659.952,919.196,1116.263,2252.202,1.1994,178.096,1151.908,0.00431,3.139,180,169.665,BATCH-002
2026-09-08 09:17:00,24251.436,43650.69,919.082,1116.373,2252.271,1.2011,179.109,1151.944,0.00542,3.096,180,166.895,BATCH-002
2026-09-08 09:18:00,24243.605,43633.755,919.163,1116.651,2252.269,1.202,177.162,1151.892,0.00677,3.109,180,170.587,BATCH-002
2026-09-08 09:19:00,24251.429,43651.62,919.152,1116.548,2252.287,1.1986,178.67,1151.856,0.00703,3.155,180,170.178,BATCH-002
2026-09-08 09:20:00,24229.18,43614.822,919.339,1116.443,2252.855,1.2001,179.845,1151.893,0.00558,3.028,180,169.775,BATCH-002
2026-09-08 09:21:00,24242.077,43635.182,919.33,1116.169,2252.685,1.2007,177.852,1151.922,0.0052,3.045,180,168.88,BATCH-002
2026-09-08 09:22:00,24258.307,43664.292,919.574,1116.31,2252.874,1.1988,179.215,1151.96,0.00547,3.042,180,167.989,BATCH-002
2026-09-08 09:23:00,24242.533,43638.441,919.582,1116.434,2252.869,1.2017,176.87,1151.951,0.00774,3.121,180,167.782,BATCH-002
2026-09-08 09:24:00,24244.915,43639.195,919.77,1116.693,2252.453,1.1985,177.271,1151.83,0.00621,3.223,180,172.944,BATCH-002
2026-09-08 09:25:00,24251.627,43653.427,919.925,1116.975,2252.456,1.2014,178.545,1151.684,0.00719,3.127,180,170.65,BATCH-002
2026-09-08 09:26:00,24246.865,43642.799,919.695,1116.817,2252.466,1.1994,181.092,1151.8,0.00444,3.044,180,169.239,BATCH-002
2026-09-08 09:27:00,24234.372,43629.088,919.636,1116.797,2252.287,1.2013,177.849,1151.691,0.00666,3.126,180,169.703,BATCH-002
2026-09-08 09:28:00,24218.445,43595.368,919.229,1116.748,2252.34,1.1998,179.184,1151.833,0.00759,3.204,180,166.649,BATCH-002
2026-09-08 09:29:00,24252.458,43652.438,919.411,1116.327,2252.07,1.1997,180.06,1151.855,0.00524,3.063,180,168.671,BATCH-002
2026-09-08 09:30:00,24248.873,43649.704,919.513,1116.458,2252.089,1.201,179.434,1151.784,0.00424,3.13,180,167.261,BATCH-002
2026-09-08 09:31:00,24252.757,43659.107,919.527,1116.233,2251.875,1.1999,179.311,1151.613,0.00435,3.16,180,169.564,BATCH-002
2026-09-08 09:32:00,24260.798,43669.703,919.421,1116.196,2252.36,1.1993,178.855,1151.837,0.00501,3.07,180,166.11,BATCH-002
2026-09-08 09:33:00,24251.819,43651.692,919.347,1116.117,2252.375,1.2005,176.737,1151.863,0.00513,3.112,180,167.694,BATCH-002
2026-09-08 09:34:00,24248.798,43645.899,919.216,1116.329,2252.18,1.1988,179.543,1151.685,0.00539,3.126,180,168.786,BATCH-002
2026-09-08 09:35:00,24250.376,43652.105,919.227,1116.507,2251.88,1.2001,181.027,1151.508,0.00579,3.207,180,169.213,BATCH-002
2026-09-08 09:36:00,24247.88,43640.022,919.186,1116.265,2252.089,1.1998,178.219,1151.581,0.00718,3.005,180,169.635,BATCH-002
2026-09-08 09:37:00,24273.835,43690.726,919.059,1116.449,2252.144,1.202,180.375,1151.605,0.00503,3.165,180,172.247,BATCH-002
2026-09-08 09:38:00,24247.982,43642.338,918.713,1116.452,2252.081,1.1995,179.985,1151.33,0.0068,3.036,180,169.267,BATCH-002
2026-09-08 09:39:00,24250.788,43643.951,918.487,1116.592,2251.965,1.2003,180.428,1151.53,0.00687,3.066,180,170.29,BATCH-002
2026-09-08 09:40:00,24252.47,43658.21,918.688,1116.843,2251.959,1.2002,176.872,1151.687,0.0077,3.104,180,169.723,BATCH-002
2026-09-08 09:41:00,24269.504,43687.143,918.642,1117.035,2251.803,1.2007,180.636,1151.834,0.00604,3.017,180,169.867,BATCH-002
2026-09-08 09:42:00,24264.643,43680.039,918.607,1117.07,2251.334,1.2001,179.189,1151.912,0.00576,3.038,180,169.5,BATCH-002
2026-09-08 09:43:00,24258.432,43665.779,918.697,1117.142,2251.496,1.2008,179.206,1151.902,0.00637,3.072,180,168.676,BATCH-002
2026-09-08 09:44:00,24256.225,43661.817,918.429,1117.228,2251.599,1.1994,178.674,1151.921,0.0061,3.085,180,172.7,BATCH-002
2026-09-08 09:45:00,24260.7,43670.805,918.869,1117.047,2251.919,1.2007,178.045,1151.926,0.00614,3.089,180,170.377,BATCH-002
2026-09-08 09:46:00,24243.874,43638.079,918.977,1116.98,2251.805,1.2012,179.844,1152.025,0.0055,3.03,180,167.337,BATCH-002
2026-09-08 09:47:00,24240.618,43631.584,918.978,1117.132,2251.999,1.1996,176.718,1152.124,0.00448,3.1,180,171.259,BATCH-002
2026-09-08 09:48:00,24257.675,43663.453,918.955,1117.24,2251.772,1.2018,180.746,1152.075,0.00778,3.119,180,167.96,BATCH-002
2026-09-08 09:49:00,24268.173,43684.241,918.782,1117.024,2251.857,1.2002,177.39,1151.981,0.00623,3.164,180,169.378,BATCH-002
2026-09-08 09:50:00,24255.643,43655.003,918.774,1117.178,2251.998,1.1993,177.904,1151.839,0.00614,3,180,168.822,BATCH-002
2026-09-08 09:51:00,24253.533,43660.023,918.871,1116.997,2252.271,1.2009,180.983,1151.752,0.00431,3.023,180,170.799,BATCH-002
2026-09-08 09:52:00,24254.224,43658.391,919.078,1117.144,2252.42,1.2,182.273,1151.611,0.00608,3.099,180,169.829,BATCH-002
2026-09-08 09:53:00,24257.546,43665.439,918.949,1117.276,2252.848,1.201,181.121,1151.618,0.00711,3.113,180,167.926,BATCH-002
2026-09-08 09:54:00,24260.793,43672.616,918.907,1117.484,2253.008,1.201,177.985,1151.608,0.00472,3.109,180,168.704,BATCH-002
2026-09-08 09:55:00,24262.239,43675.417,918.902,1117.526,2253.05,1.2006,180.083,1151.702,0.00586,3.155,180,171.015,BATCH-002
2026-09-08 09:56:00,24260.154,43666.969,918.822,1117.519,2253.054,1.2004,177.902,1151.661,0.00773,3.092,180,170.167,BATCH-002
2026-09-08 09:57:00,24247.319,43647.251,918.604,1117.51,2253.462,1.1991,178.35,1151.653,0.00649,3.069,180,169.653,BATCH-002
2026-09-08 09:58:00,24273.042,43687.583,918.411,1117.462,2253.404,1.2004,180.164,1151.614,0.00566,3.058,180,169.858,BATCH-002
2026-09-08 09:59:00,24248.673,43647.151,918.598,1117.46,2253.104,1.1983,179.56,1151.598,0.00604,3.088,180,169.884,BATCH-002
2026-09-08 10:00:00,24270.62,43689.784,919.035,1117.31,2253.083,1.2012,179.742,1151.539,0.00737,3.16,180,171.793,BATCH-003
2026-09-08 10:01:00,24254.866,43655.192,919.085,1117.09,2253.04,1.2002,180.053,1151.513,0.005,3.067,180,166.895,BATCH-003
2026-09-08 10:02:00,24232.983,43619.637,919.189,1116.913,2253.318,1.1999,182.183,1151.542,0.00432,3.089,180,169.449,BATCH-003
2026-09-08 10:03:00,24265.646,43671.869,919.035,1116.66,2253.139,1.1998,180.422,1151.596,0.00468,3.037,180,168.055,BATCH-003
2026-09-08 10:04:00,24243.653,43635.3,918.761,1116.177,2253.258,1.2006,179.965,1151.617,0.00404,3.088,180,168.952,BATCH-003
2026-09-08 10:05:00,24242.438,43640.239,919.008,1116.312,2253.049,1.1998,179.467,1151.651,0.00614,3.143,180,168.533,BATCH-003
2026-09-08 10:06:00,24260.084,43670.17,919.048,1116.245,2253.162,1.1993,179.445,1151.5,0.00643,3.074,180,170.049,BATCH-003
2026-09-08 10:07:00,24274.846,43691.88,919.28,1116.408,2253.159,1.2026,179.138,1151.529,0.006,3.031,180,171.535,BATCH-003
2026-09-08 10:08:00,24262.159,43671.439,919.501,1116.325,2252.793,1.2004,179.407,1151.429,0.0057,3.017,180,169.744,BATCH-003
2026-09-08 10:09:00,24243.157,43635.633,919.572,1116.64,2252.595,1.1993,180.692,1151.344,0.00736,3.05,180,166.517,BATCH-003
2026-09-08 10:10:00,24274.69,43691.838,919.355,1116.865,2252.783,1.1988,180.416,1151.197,0.00717,3.059,180,168.454,BATCH-003
2026-09-08 10:11:00,24254.835,43654.556,919.144,1116.5,2252.612,1.198,178.638,1151.174,0.00663,3.094,180,172.108,BATCH-003
2026-09-08 10:12:00,24263.918,43674.59,919.101,1116.408,2252.978,1.1986,180.964,1150.945,0.0052,3.171,180,168.06,BATCH-003
2026-09-08 10:13:00,24253.025,43657.475,919.341,1116.805,2253.166,1.2002,178.891,1150.976,0.00597,3.082,180,169.425,BATCH-003
2026-09-08 10:14:00,24268.017,43684.559,919.134,1116.745,2253.396,1.2,180.223,1151.002,0.00607,3.178,180,166.899,BATCH-003
2026-09-08 10:15:00,24273.05,43686.931,918.804,1116.548,2253.602,1.1995,177.318,1150.959,0.00611,3.153,180,167.159,BATCH-003
2026-09-08 10:16:00,24275.587,43695.801,918.927,1116.417,2253.592,1.199,178.595,1150.951,0.00732,3.05,180,171.666,BATCH-003
2026-09-08 10:17:00,24266.915,43679.531,918.623,1116.466,2253.883,1.1997,180.09,1150.986,0.00674,2.981,180,171.625,BATCH-003
2026-09-08 10:18:00,24266.16,43680.714,918.634,1116.214,2253.504,1.2027,180.459,1150.971,0.00562,3.017,180,167.43,BATCH-003
2026-09-08 10:19:00,24251.804,43654.501,918.381,1116.186,2253.319,1.202,182.233,1150.951,0.00688,3.222,180,167.752,BATCH-003
2026-09-08 10:20:00,24268.697,43681.586,918.133,1116.331,2253.74,1.1991,181.523,1151.134,0.00471,3.136,180,168.501,BATCH-003
2026-09-08 10:21:00,24242.579,43633.43,918.139,1116.432,2253.632,1.1988,181.376,1151.293,0.00529,3.118,180,170.14,BATCH-003
2026-09-08 10:22:00,24258.088,43665.547,917.731,1116.64,2254.044,1.2023,180.376,1151.039,0.00669,3.055,180,169.082,BATCH-003
2026-09-08 10:23:00,24256.283,43659.626,917.738,1116.649,2253.999,1.2006,180.503,1151.158,0.0068,3.125,180,167.974,BATCH-003
2026-09-08 10:24:00,24249.654,43645.919,917.744,1116.709,2254.158,1.2005,176.834,1151.147,0.00496,3.009,180,171.561,BATCH-003
2026-09-08 10:25:00,24262.64,43670.262,917.905,1116.583,2254.227,1.2005,179.7,1151.244,0.00619,3.047,180,170.235,BATCH-003
2026-09-08 10:26:00,24249.645,43649.364,918.1,1116.711,2253.762,1.2004,179.091,1151.259,0.00556,3.138,180,167.963,BATCH-003
2026-09-08 10:27:00,24242.552,43632.928,918.253,1116.622,2253.471,1.1983,181.109,1151.264,0.00811,3.046,180,170.202,BATCH-003
2026-09-08 10:28:00,24259.74,43670.238,918.406,1116.931,2253.184,1.2004,180.073,1151.357,0.00655,3.05,180,168.434,BATCH-003
2026-09-08 10:29:00,24264.6,43674.581,918.531,1116.532,2253.313,1.1996,178.474,1151.369,0.0064,3.037,180,171.335,BATCH-003
2026-09-08 10:30:00,24245.548,43645.135,918.429,1116.649,2252.815,1.1983,179.982,1151.387,0.00591,3.197,180,168.406,BATCH-003
2026-09-08 10:31:00,24291.546,43729.493,918.327,1116.836,2252.729,1.2018,179.695,1151.41,0.00549,3.069,180,168.268,BATCH-003
2026-09-08 10:32:00,24267.11,43679.043,918.356,1116.739,2253.002,1.2002,178.051,1151.336,0.00487,3.185,180,166.165,BATCH-003
2026-09-08 10:33:00,24274.832,43695.603,918.49,1116.835,2253.095,1.2008,178.775,1151.455,0.00428,3.079,180,167.166,BATCH-003
2026-09-08 10:34:00,24267.393,43680.891,918.622,1116.94,2252.972,1.1991,177.49,1151.378,0.00533,3.152,180,171.783,BATCH-003
2026-09-08 10:35:00,24267.08,43678.266,918.696,1116.981,2252.825,1.1997,180.569,1151.387,0.007,3.183,180,169.685,BATCH-003
2026-09-08 10:36:00,24256.797,43661.899,918.974,1116.69,2252.231,1.199,179.44,1151.551,0.00571,3.065,180,171.606,BATCH-003
2026-09-08 10:37:00,24264.589,43678.006,918.682,1116.676,2252.344,1.1988,181.539,1151.573,0.0071,2.981,180,168.002,BATCH-003
2026-09-08 10:38:00,24263.649,43677.728,918.596,1116.449,2252.679,1.1999,179.119,1151.399,0.00433,3.105,180,170.841,BATCH-003
2026-09-08 10:39:00,24265.84,43677.06,918.838,1116.198,2252.183,1.1966,179.099,1151.314,0.00562,3.104,180,167.916,BATCH-003
2026-09-08 10:40:00,24266.707,43683.23,918.775,1116.231,2251.936,1.1997,179.575,1151.334,0.00579,3.147,180,169.065,BATCH-003
2026-09-08 10:41:00,24257.994,43661.332,918.833,1116.302,2252.146,1.198,176.568,1151.254,0.00554,3.174,180,170.017,BATCH-003
2026-09-08 10:42:00,24271.659,43691.401,919.005,1116.244,2252.593,1.1995,179.035,1151.311,0.00632,3.057,180,166.569,BATCH-003
2026-09-08 10:43:00,24275.391,43691.945,918.791,1116.517,2252.593,1.2009,179.318,1151.434,0.00622,3.08,180,170.281,BATCH-003
2026-09-08 10:44:00,24279.622,43697.926,918.818,1116.561,2252.731,1.1973,178.054,1151.415,0.00619,3.068,180,167.81,BATCH-003
2026-09-08 10:45:00,24260.049,43670.386,918.829,1116.363,2252.674,1.2007,179.925,1151.359,0.0067,3.005,180,169.198,BATCH-003
2026-09-08 10:46:00,24273.644,43693.132,918.481,1116.227,2252.9,1.1989,177.867,1151.504,0.00709,3.183,180,168.195,BATCH-003
2026-09-08 10:47:00,24264.169,43674.259,918.159,1116.166,2252.67,1.1968,178.52,1151.516,0.0061,3.084,180,169.732,BATCH-003
2026-09-08 10:48:00,24277.199,43698.537,917.989,1115.917,2253.081,1.2005,178.736,1151.446,0.00645,3.185,180,168.644,BATCH-003
2026-09-08 10:49:00,24274.63,43692.635,917.984,1115.939,2253.382,1.2012,178.935,1151.495,0.00554,3.072,180,169.687,BATCH-003
2026-09-08 10:50:00,24286.696,43716.602,917.944,1116.038,2253.09,1.2007,180.505,1151.505,0.00537,3.117,180,170.787,BATCH-003
2026-09-08 10:51:00,24253.49,43660.2,918.243,1115.819,2253.057,1.2006,180.461,1151.436,0.00396,3.083,180,167.703,BATCH-003
2026-09-08 10:52:00,24257.971,43662.678,918.458,1115.707,2253.361,1.1998,178.745,1151.428,0.00598,3.034,180,166.453,BATCH-003
2026-09-08 10:53:00,24268.487,43688.408,918.51,1115.824,2253.241,1.2014,178.387,1151.44,0.00449,3.072,180,167.117,BATCH-003
2026-09-08 10:54:00,24272.788,43690.958,918.417,1115.966,2253.044,1.2015,178.505,1151.371,0.00579,3.114,180,171.99,BATCH-003
2026-09-08 10:55:00,24263.54,43673.628,918.337,1116.145,2253.392,1.2001,177.761,1151.374,0.00438,3.128,180,170.824,BATCH-003
2026-09-08 10:56:00,24255.343,43665.426,918.13,1116.12,2252.975,1.1998,177.265,1151.41,0.0056,3.141,180,167.256,BATCH-003
2026-09-08 10:57:00,24261.246,43672.897,918.102,1116.282,2252.998,1.1995,178.531,1151.18,0.00583,3.051,180,168.111,BATCH-003
2026-09-08 10:58:00,24246.761,43645.207,918.268,1116.112,2252.523,1.1996,178.682,1151.146,0.00686,3.063,180,166.487,BATCH-003
2026-09-08 10:59:00,24259.383,43663.867,918.075,1116.093,2252.697,1.1994,180.502,1151.099,0.00588,3.176,180,171.68,BATCH-003
2026-09-08 11:00:00,24265.598,43679.719,918.321,1116.02,2252.951,1.1989,179.943,1151.063,0.00455,3.118,200,170.65,BATCH-004
2026-09-08 11:01:00,24271.408,43688.958,918.895,1116.019,2252.659,1.1992,177.281,1151.219,0.00428,3.055,200,170.167,BATCH-004
2026-09-08 11:02:00,24258.338,43660.82,918.815,1116.022,2253.273,1.2015,178.915,1151.214,0.00554,3.029,200,167.85,BATCH-004
2026-09-08 11:03:00,24276.958,43697.505,919.07,1115.903,2253.231,1.2002,181.029,1151.12,0.00537,3.089,200,170.463,BATCH-004
2026-09-08 11:04:00,24283.895,43711.16,919.303,1116.047,2253.31,1.1993,179.091,1151.117,0.00648,3.121,200,169.486,BATCH-004
2026-09-08 11:05:00,24262.349,43674.909,919.58,1115.96,2253.477,1.2002,179.012,1151.112,0.00495,3.121,200,166.771,BATCH-004
2026-09-08 11:06:00,24266.112,43674.93,919.593,1116.052,2253.655,1.1992,176.946,1151.18,0.00616,3.161,200,171.564,BATCH-004
2026-09-08 11:07:00,24243.079,43639.389,919.49,1116.213,2253.513,1.2001,178.148,1151.303,0.00717,3.08,200,168.957,BATCH-004
