采集时间,入口热风温度,热风流量,给料量,产品水分,物料出口温度,尾气湿度
2026-01-01 00:05:40,187.26237536857388,43634.73355013465,39.35671951703705,9.020419532934312,83.58806371845672,60.61483098662804
2026-01-01 00:05:50,187.3039012458741,43708.34708533927,39.4787497637025,8.988534095230543,83.55215303528368,60.633791558320425
2026-01-01 00:06:00,187.73205426351726,43789.02143095229,39.55187513242634,8.990366838126794,83.62404581348201,60.79366485489843
2026-01-01 00:06:10,187.02576042241003,43851.05916310522,39.561736963409516,8.991325237685487,83.7710471588716,60.85711020655497
2026-01-01 00:06:20,187.76742161733412,43786.9963484816,39.602305564210404,8.986868869633598,83.68246234060415,60.84091154294538
2026-01-01 00:06:30,187.67574607865294,43889.17052303018,39.8142546117436,8.989052220505583,83.65781666437691,60.71994287415936
2026-01-01 00:06:40,187.7165982253665,43922.34203332094,39.82452887362111,8.970501302682779,83.60882391519483,60.7432972332118
2026-01-01 00:06:50,188.0315393287159,43759.09117086028,39.66805049127893,8.975367273923789,83.83615422030202,60.683955714914084
2026-01-01 00:07:00,187.7389910893441,44170.8710575313,39.60148907232265,9.007171763281459,83.91593420031045,60.561572827370206
2026-01-01 00:07:10,187.421391424778,43893.52130944399,39.796661354181055,9.014149682204494,84.03084884259482,60.510198921324594
2026-01-01 00:07:20,187.73885833699356,44087.62483463643,40.05481996166613,9.008881694396813,84.00507872694341,60.54910539975939
2026-01-01 00:07:30,188.11822443816294,43994.79693934998,40.11413617865524,8.997393154667025,83.95415150459124,60.52613629185536
2026-01-01 00:07:40,188.23795079101924,44135.49311615271,39.891140684939664,8.976997158797667,84.03335519777256,60.58484634046735
2026-01-01 00:07:50,188.04959523921664,44097.98542086791,40.15035379475121,8.972949073103099,83.93127903539921,60.498334314353755
2026-01-01 00:08:00,188.63725608607166,44057.80874379593,39.9403494544426,8.95263671339509,84.0001597967611,60.53026114357382
2026-01-01 00:08:10,188.3538421185109,44073.46480719819,39.91299413793926,8.905996191369006,83.96557645011598,60.61738690608343
2026-01-01 00:08:20,187.66546385480504,44271.455937823644,40.20821114606554,8.884905409360801,83.92808975635712,60.608120028596446
2026-01-01 00:08:30,187.92907317294643,44144.83441534187,40.3516859275171,8.883522462277128,83.96788906940361,60.53191494573246
2026-01-01 00:08:40,188.5653642695693,44243.407966604485,40.23767136746576,8.85860508313226,84.11424571724842,60.56350695027152
2026-01-01 00:08:50,187.8751835069528,44198.55296550597,40.33903529428896,8.860204361051592,84.15915575820519,60.48091841613905
2026-01-01 00:09:00,187.6086440990464,44270.936708939946,40.082525696926716,8.897821209015717,84.15286524361814,60.48409210313978
2026-01-01 00:09:10,188.56966268346451,44449.14558276783,40.33755802316456,8.9449392855372,84.17580969735799,60.610749045319444
2026-01-01 00:09:20,187.7139793709262,44469.98744506714,40.12661455696571,8.961133654130762,84.32477870811805,60.66574639433656
2026-01-01 00:09:30,187.76430883400178,44350.841564382885,40.375307979894124,8.940528374101872,84.38208559568018,60.67563070188889
2026-01-01 00:09:40,187.95254525101538,44342.390989665466,40.44031987493793,8.91670773637182,84.43218828712158,60.6198015787649
2026-01-01 00:09:50,187.3376561167351,44217.92838659311,40.20665448888994,8.93000883409152,84.46867740618721,60.62083324915571
2026-01-01 00:10:00,187.7022479250168,44420.2254745204,40.32576577775324,8.963307519354645,84.3741138382786,60.70067128134035
2026-01-01 00:10:10,186.75861684173404,44315.56495967077,40.09508125220178,8.910640488146841,84.397339050409,60.69118943184467
2026-01-01 00:10:20,187.7633312587219,44475.26863097509,40.479152198165565,8.927254909265885,84.38454522649054,60.59650527162735
2026-01-01 00:10:30,187.36725042470215,44524.352264506735,40.476553120948026,8.906368647217851,84.31577946706153,60.663291078939835
2026-01-01 00:10:40,187.54827132693748,44471.793655961716,40.50334643718982,8.950563732758749,84.31830967456733,60.65907974562079
2026-01-01 00:10:50,186.84486275316036,44481.40292558476,40.57240417929931,8.974207554280119,84.26596062281568,60.78717791873185
2026-01-01 00:11:00,186.37125231562052,44387.58379190161,40.4067927231411,8.902449736859463,84.11172852848628,60.821726887153055
2026-01-01 00:11:10,186.5944428285132,44396.4118714335,40.33051257459803,8.903134243493074,84.06898337845158,60.977245707912665
2026-01-01 00:11:20,186.27315891608447,44278.752993809,40.375154453325244,8.935674076179824,84.21329776969327,61.04827975034068
2026-01-01 00:11:30,186.3402146894024,44413.55197540698,40.38391669820881,8.905547889691771,84.14919375809468,61.018029392104445
2026-01-01 00:11:40,186.9132865631916,44413.59789772704,40.63641016559935,8.93534945698937,84.04548925628319,61.03167919697169
2026-01-01 00:11:50,185.86247347996834,44311.814459053865,40.59046758579678,8.8984976846997,83.95927632271261,60.97168657590111
2026-01-01 00:12:00,185.89338857235907,44204.61470299929,40.39340123480318,8.925371647152774,83.85400271880386,61.008463815263134
2026-01-01 00:12:10,185.45851740509087,44410.99179657386,40.54095068037189,8.918775288823449,83.73336816188404,61.08759453823474
2026-01-01 00:12:20,186.48166469541738,44349.551288334274,40.58521763095001,8.954383183072729,83.76346340760301,61.17272504171504
2026-01-01 00:12:30,185.551285688273,44400.61141997283,40.37588333379207,8.9854472492129,83.8249747267731,61.130645542867846
2026-01-01 00:12:40,184.90109873137678,44286.309699681326,40.42355953697751,8.937393663693527,83.83860509164822,61.197675513819256
2026-01-01 00:12:50,184.70181273394482,44195.64854810661,40.583223250076024,8.940891030595832,83.63739659573744,61.163121363182675
2026-01-01 00:13:00,184.6261226125908,44350.11060163752,40.51782722739168,8.933619277963265,83.65925014526688,61.34699848245264
2026-01-01 00:13:10,184.12784524822163,44340.34808972791,40.56949299037378,8.971697306715493,83.65625925295635,61.26738070440254
2026-01-01 00:13:20,184.68604739136936,44183.09283966618,40.691086785194024,8.938595388286945,83.64557689389298,61.22632263784877
2026-01-01 00:13:30,184.07691332240913,44183.97094950032,40.48280225874779,8.926688576161494,83.46408861134319,61.26899937556947
2026-01-01 00:13:40,183.76541065637377,44202.25982251019,40.78441393589809,8.970750910946677,83.39671175239496,61.36708894561696
2026-01-01 00:13:50,183.00818666396702,44209.9103757774,40.538952919707114,8.98673411011844,83.30835468703808,61.309418094335356
2026-01-01 00:14:00,183.01124461365885,44273.77886340888,40.69312435118787,9.040433258688969,83.29504465400018,61.26253200467816
2026-01-01 00:14:10,182.72342984030627,44287.34250411584,40.49393944855377,9.001783691529809,83.2256512414485,61.41197602150274
2026-01-01 00:14:20,182.3548814030425,44224.191901779006,40.44625303476881,9.02157768442004,83.18989381539497,61.378194826519525
2026-01-01 00:14:30,182.90218559385042,44302.06285511219,40.536543663774545,9.04092540582542,83.2760303227542,61.369044063121905
2026-01-01 00:14:40,182.78862920771167,44248.624569354666,40.59442909887708,9.09544498226099,83.28725829310699,61.399364703752184
2026-01-01 00:14:50,182.47629236372447,44156.56025212566,40.57832147364867,9.137509739795338,83.17580839206154,61.483762274556014
2026-01-01 00:15:00,181.49160085969308,44185.850127151105,40.38634285509978,9.173581127307436,83.15906922209903,61.36741056500666
2026-01-01 00:15:10,181.18988727327786,43910.49037598839,40.57195395890257,9.186087927810803,82.98292752155771,61.429253642374945
2026-01-01 00:15:20,181.55428454482802,44120.69595226725,40.65807208506708,9.196261110585723,82.97515929885485,61.46282725453698
2026-01-01 00:15:30,181.2220902368964,44052.802433212164,40.476276044168756,9.214148464426543,82.9085572530025,61.56657766895776
2026-01-01 00:15:40,180.70575618999476,43992.83888817957,40.54011962749689,9.263029788075052,82.95247127261588,61.62862962311409
2026-01-01 00:15:50,180.26396520325068,43934.58638367536,40.35518415448327,9.266898112530775,82.90198671579397,61.715571575968774
2026-01-01 00:16:00,179.9766673261146,43903.32928842841,40.74799832717516,9.276405899567001,82.8917263202705,61.7345349643535
2026-01-01 00:16:10,180.0703369176966,43889.38233946519,40.35584014696092,9.298967553294624,82.73572830184109,61.812078799224004
2026-01-01 00:16:20,179.51883294953416,43904.14914052366,40.50688711643793,9.357846178405232,82.65387278745114,61.89369488092145
2026-01-01 00:16:30,179.63741426235993,43712.74454199456,40.274005825538694,9.305027281087249,82.57255366591411,61.93380807976219
2026-01-01 00:16:40,178.8784946845061,43905.782056142154,40.41048473544067,9.274143252926773,82.4512094192553,61.96771387010781
2026-01-01 00:16:50,178.95716562965234,43654.62558821399,40.429165836429796,9.261799286613767,82.43100373947601,61.96531361929541
2026-01-01 00:17:00,179.65531564439328,43663.78985481963,40.40336621942585,9.303794979200472,82.3313544751657,61.990912089232665
2026-01-01 00:17:10,178.78816314549593,43413.75950470921,40.5070277534721,9.34817708678772,82.20853989201483,61.98433066076086
2026-01-01 00:17:20,178.89987299012546,43754.04860087475,40.35787953320914,9.30996543631256,82.136076938864,62.043259581403696
2026-01-01 00:17:30,178.48000509003975,43588.00071491167,40.393622601470845,9.34268831888508,82.02983337425049,62.071865029817324
2026-01-01 00:17:40,177.50939361694375,43335.7572773365,40.42636331745149,9.306708801221323,82.0597788782979,62.120337547714065
2026-01-01 00:17:50,177.63820496577426,43522.25453602531,40.20503596965464,9.281953962271183,81.90624755443478,62.147359964245595
2026-01-01 00:18:00,177.3193910463262,43343.53061857783,40.27171247738796,9.313855506046849,81.74697352327253,62.20627959561836
2026-01-01 00:18:10,177.241033184727,43394.65229759634,40.30898763982276,9.352291226420215,81.7177597934178,62.093337883961595
2026-01-01 00:18:20,176.31560711266673,43359.341093559095,40.47779886530836,9.37032094737605,81.6341495420251,62.03371533822399
2026-01-01 00:18:30,176.25165843820693,43189.35330959114,40.28558602378428,9.423375532844457,81.65666232724523,62.10426337798525
2026-01-01 00:18:40,176.40194820291526,43131.5055231276,40.036255252476586,9.483757206078186,81.58004964562294,62.23149012106749
2026-01-01 00:18:50,175.857370302011,43189.18474299644,40.17302841729889,9.504072778956317,81.48492149034357,62.46880512091522
2026-01-01 00:19:00,175.96972124493067,43253.585491542086,40.059967487471646,9.532689392066365,81.39326601838013,62.53871079350839
2026-01-01 00:19:10,175.39736118896153,43317.39513555038,40.148805988092334,9.555750627235792,81.34478871827778,62.63341054822948
2026-01-01 00:19:20,175.4859582564705,43159.66426672129,39.89881581388407,9.547595239418973,81.15659580639614,62.443253573181224
2026-01-01 00:19:30,174.57869247533105,42986.845217619906,40.05817482877791,9.49734543164009,81.01112928036336,62.363778463672624
2026-01-01 00:19:40,175.36116602782204,42772.58057836913,40.121946274453585,9.485744330178619,81.00995441270285,62.302928857710796
2026-01-01 00:19:50,174.43011687297286,42975.899152965634,39.88015901455165,9.496480905348388,80.82074119781242,62.305148273940844
2026-01-01 00:20:00,174.6429362404414,42825.625105624,39.995343144465544,9.506846575736803,80.71363368084471,62.254838437564445
2026-01-01 00:20:10,174.78352035422444,42780.077649669176,40.19955768628389,9.526135688551223,80.73614136518293,62.213315206710746
2026-01-01 00:20:20,174.38815617905865,42722.40664178492,39.90860003767527,9.52348595338227,80.80842696937881,62.4057338231351
2026-01-01 00:20:30,173.41103722876227,42681.99256122629,39.8886825620759,9.542397145389685,80.6729433451866,62.524457604442524
2026-01-01 00:20:40,173.98947984485966,42631.14899791564,39.67801484734047,9.582001123583305,80.63072828274933,62.57130755847645
2026-01-01 00:20:50,173.90355067237985,42475.506307001175,39.996692144026284,9.617418058275966,80.60876434154555,62.55380683979388
2026-01-01 00:21:00,173.3310368957517,42434.96481469548,39.787670347969325,9.634968290124842,80.54791278182228,62.44180061433617
2026-01-01 00:21:10,173.23194541968144,42354.2411718449,39.83469731742484,9.63909152911138,80.42015131868828,62.509650357123455
2026-01-01 00:21:20,173.21883533187804,42443.75343337814,39.68140606133347,9.681137549554233,80.27966679599722,62.403164793087285
2026-01-01 00:21:30,172.9209429482611,42447.24667434004,39.811376259649556,9.686006177918175,80.13059828956281,62.33213763433089
2026-01-01 00:21:40,172.869403134659,42081.61270308516,39.72044694587933,9.68426175716031,79.98345736312612,62.344449978064084
2026-01-01 00:21:50,172.99364049974108,42304.732062646224,39.73782614322553,9.680932817126203,79.91572621731828,62.324533180975855
2026-01-01 00:22:00,173.0181855149728,42212.17696601198,39.64498245713484,9.688808346363743,79.95177522046119,62.2770508348023
2026-01-01 00:22:10,172.58763827125864,42094.48902992477,39.56448020966972,9.67475153909378,79.97817432497385,62.50938133122956
2026-01-01 00:22:20,172.5336666981756,42288.743011124556,39.655329691792126,9.656965463330748,79.9403640434798,62.54793760969922
2026-01-01 00:22:30,172.46935111897807,42018.8734126233,39.52930310753906,9.665763372069678,79.88069860426819,62.531649832845794
2026-01-01 00:22:40,173.04779634161233,41934.870131478216,39.32765916996987,9.679156770745152,79.90337936310078,62.5396685054618
2026-01-01 00:22:50,172.13650333907978,41871.60419701861,39.4391333703434,9.696342647581412,79.93221972583441,62.640677133159876
2026-01-01 00:23:00,172.223096381796,41830.05328575321,39.53434139815499,9.684461830435495,79.96737257755312,62.690807677642674
2026-01-01 00:23:10,172.5611237596693,41730.39877121996,39.45353641787178,9.721247782935176,80.06180451967543,62.78697122719806
2026-01-01 00:23:20,172.54063807319486,41686.69326304546,39.40575112182521,9.704728373647493,79.96229940628615,62.651644417289596
2026-01-01 00:23:30,172.74263708121256,41628.72688164579,39.12584789502684,9.735651569000293,79.87528069890237,62.74373091766679
2026-01-01 00:23:40,172.83164538478508,41663.05611043898,39.09394469630059,9.760515447803213,79.79662782203525,62.77170033337379
2026-01-01 00:23:50,172.35000044894826,41404.49889099764,38.98045443513231,9.76093364717484,79.79538886717422,62.5989417684223
2026-01-01 00:24:00,171.78391992075944,41441.1371169629,39.031379214564566,9.785527540618544,79.78242551478832,62.642278638723184
2026-01-01 00:24:10,172.35164627571723,41424.41535293948,39.02967479150242,9.750832374923997,79.81769724659634,62.598784268684554
2026-01-01 00:24:20,172.209574059182,41498.97081068433,39.124935946370364,9.739260871933938,79.87826495726061,62.741875609069034
2026-01-01 00:24:30,171.86817625027476,41357.15780700363,38.99378728950558,9.758315113647422,79.89220099373868,62.7343221400967
2026-01-01 00:24:40,171.9598381623747,41139.76916483798,38.85861308246679,9.811499959360953,79.78028929146588,62.81061060311852
2026-01-01 00:24:50,172.01770191050093,41287.1742166022,38.79418731563808,9.791348035701452,79.60472217898365,62.79866358994278
2026-01-01 00:25:00,172.6957761870168,41088.3533219884,38.89569645527583,9.78370613046093,79.6841818105834,62.778263732034446
2026-01-01 00:25:10,172.03621576947515,41161.42336163106,38.93289240828106,9.791808970125002,79.65261653692568,62.78263726013372
2026-01-01 00:25:20,172.7545981654223,41253.15142587625,38.707567386222365,9.781348583887375,79.5373063242795,62.741700740944246
2026-01-01 00:25:30,172.4986030073038,41090.676213437066,38.74001922187666,9.76732422485375,79.4964322070914,62.643557051920105
2026-01-01 00:25:40,172.62709560188756,40874.47461555357,38.417775854694845,9.796580267005254,79.59113870512581,62.619160395220995
2026-01-01 00:25:50,171.77720804884376,40947.842701734,38.70675152272344,9.805346334803192,79.61648354684222,62.67584232093757
2026-01-01 00:26:00,172.17327410864652,40713.44858953096,38.61386633804867,9.775920722495565,79.60497194139586,62.70892830152112
2026-01-01 00:26:10,172.343032060596,40917.94329691218,38.423100020014495,9.805145442879432,79.71931470453997,62.762624470084475
2026-01-01 00:26:20,172.54865114216528,40762.72855214358,38.2765312164793,9.782567190779941,79.56670061845753,62.593342337465494
2026-01-01 00:26:30,172.95436252920916,40767.80386008477,38.43172383459932,9.824949400279781,79.44539815326416,62.62797823020821
2026-01-01 00:26:40,173.1014020586682,40768.20346922017,38.452433121507696,9.787731584984646,79.3686374142485,62.600279861768904
2026-01-01 00:26:50,172.70305438786102,40599.43971816981,38.41407362460544,9.787159138587674,79.27160523994193,62.66148960849821
2026-01-01 00:27:00,173.35661841955672,40578.763019991144,38.350927180730245,9.791434304742086,79.33616861193995,62.66502347889906
2026-01-01 00:27:10,173.13124814931032,40605.471335591705,38.00371069259647,9.759357860363952,79.45527716503747,62.679840419374266
2026-01-01 00:27:20,173.83322044474292,40478.07216908626,38.03552157302403,9.718518524396991,79.50343087266513,62.66048768479196
2026-01-01 00:27:30,173.33944687303963,40429.97776750589,37.99795786154578,9.720700516281587,79.420221086369,62.59526180108062
2026-01-01 00:27:40,173.8688044504497,40530.37919802997,37.79737497159283,9.73902406388536,79.45383604381435,62.4443549600667
2026-01-01 00:27:50,173.34667089965276,40443.88041123228,38.087256159795714,9.743118461848367,79.38015548341592,62.382789710690595
2026-01-01 00:28:00,174.67920213390772,40194.894118130826,37.96984445822035,9.685261670147403,79.4616077418476,62.3538940569256
2026-01-01 00:28:10,173.59527500355722,40505.060939992305,38.03032265641679,9.670480139596188,79.39978924905552,62.27556758846051
2026-01-01 00:28:20,173.71835182860514,40144.238029180524,37.787615938747635,9.64653257976104,79.32436541944271,62.23137476090868
2026-01-01 00:28:30,174.4240910285176,40083.379669690396,37.75389486817884,9.638346498243003,79.35327426118833,62.30036739402476
2026-01-01 00:28:40,174.8410237589442,40145.37886643307,37.92068265445083,9.632494550028664,79.44381412860803,62.306256802039734
2026-01-01 00:28:50,174.28363245043246,40169.70907291892,37.69139792518385,9.613687440343515,79.61560380408925,62.39804947404937
2026-01-01 00:29:00,175.1693834862384,40157.791804535416,37.6123539043705,9.596734318240088,79.60553581294731,62.40969431527326
2026-01-01 00:29:10,175.51345672347918,40012.45799857141,37.53300476684245,9.58298528294328,79.79203025042365,62.45443858294399
2026-01-01 00:29:20,175.48671308754194,39881.693006665766,37.58849309373547,9.603065991439124,79.94824631212504,62.3084445959501
2026-01-01 00:29:30,175.4828151739254,40002.7527207463,37.367539576377695,9.596491099188865,80.05942646753415,62.191994342332045
2026-01-01 00:29:40,175.5527679593216,39975.67285821444,37.344525950190835,9.610440667966639,80.12268599531421,62.253256858238245
2026-01-01 00:29:50,175.79795383232818,39851.09310589419,37.48683756594426,9.613564505657125,80.18933178411834,62.26146860658872
2026-01-01 00:30:00,176.40867146688663,40118.44251155248,37.439607856379254,9.647085653871324,80.24254554130276,62.278677022880345
2026-01-01 00:30:10,176.2411033424264,39805.52223021831,37.330392243092255,9.661158137656036,80.30918520752876,62.25758221670314
2026-01-01 00:30:20,177.01787353756566,39925.576163928105,37.318534847018626,9.613561615199961,80.29149082688656,62.223827528535736
2026-01-01 00:30:30,176.57674223296686,39903.79235463625,37.321017282107405,9.544118223691145,80.47058926767107,62.13898077964821
2026-01-01 00:30:40,177.01044210858123,39880.39901094195,37.11939130182539,9.58116929722476,80.47654031984108,61.9860930740546
2026-01-01 00:30:50,177.1520351390973,39710.5463889727,36.95865373924419,9.554497619281445,80.4348845906227,62.01988648083147
2026-01-01 00:31:00,177.9945165979205,39696.95725914826,37.25947282786749,9.486246712373937,80.52433054141099,61.93342258672838
2026-01-01 00:31:10,178.20534528217436,39705.84009357792,37.19005260133724,9.485467804691543,80.50563178151148,61.88129265297226
2026-01-01 00:31:20,178.08860112562797,39757.05916395495,36.90228980926991,9.49851339471829,80.69714137407054,61.76321350667252
2026-01-01 00:31:30,178.45149831361013,39728.43643244998,37.00514335993986,9.495917645506424,80.74295028648852,61.66281572982058
2026-01-01 00:31:40,178.25467468398577,39723.243526501945,36.79299860112752,9.463415772353706,80.85845524880365,61.48779349372888
2026-01-01 00:31:50,178.25512272684364,39570.64524454739,37.025336186527866,9.4329120073693,80.89660387887979,61.303252458618786
2026-01-01 00:32:00,179.13769061955355,39623.46489398438,36.94555593371832,9.390387182957681,81.06134838758554,61.30134849455682
2026-01-01 00:32:10,179.2061705249476,39419.90166015664,36.73217881038411,9.360359650093837,81.1686672475319,61.34193220658214
2026-01-01 00:32:20,180.2178084189365,39814.583677536226,36.853826218037206,9.35660466475648,81.19863275356519,61.31391411836795
2026-01-01 00:32:30,180.08099576189744,39553.72044215247,36.67930692816677,9.370113949720283,81.29071380248308,61.372578189331
2026-01-01 00:32:40,180.22102630135808,39450.70062404546,36.628478502629484,9.396307341021343,81.33247137113644,61.339974187044284
2026-01-01 00:32:50,181.1357390250093,39831.117455112,36.70411081213847,9.344175182068806,81.36103318214023,61.30731072297722
2026-01-01 00:33:00,180.8583835666383,39666.61115842886,36.52269557530445,9.29018137400365,81.38705421233942,61.27254737080251
2026-01-01 00:33:10,181.5951145863992,39624.43872138396,36.47384912282785,9.303950659240904,81.52858731825427,61.305222847122145
2026-01-01 00:33:20,181.08578795739328,39630.75287081136,36.374148824774906,9.267123702933779,81.56847288935576,61.098755897686345
2026-01-01 00:33:30,182.17022542414415,39647.18481612834,36.431658339349234,9.258659939368519,81.72447454901211,60.95903175640064
2026-01-01 00:33:40,181.85643004611256,39659.64062107426,36.2537572872208,9.22036429305769,81.76177111007235,60.87856022669801
2026-01-01 00:33:50,181.92589860811873,39457.61425231273,36.483172268750906,9.19757578406094,81.85719263714354,60.80669500067596
2026-01-01 00:34:00,182.69871172077612,39621.417243669,36.513274300107504,9.14761303508379,81.96760970973057,60.86548547696102
2026-01-01 00:34:10,182.77037496605277,39569.04285356069,36.24338306990521,9.119396725398582,82.10382892479349,60.83723634400554
2026-01-01 00:34:20,182.67474499059398,39695.709134217046,36.22553331378899,9.10501349733932,82.11634947934326,60.88570625684471
2026-01-01 00:34:30,182.34785900794884,39612.03875914869,36.252229629760194,9.132048503701293,82.19571090181744,60.943245935051884
2026-01-01 00:34:40,182.7705431818891,39627.41181916053,36.151380988639055,9.123034032268938,82.34545510540451,60.96731489140535
2026-01-01 00:34:50,183.91806074228154,39718.91547822136,35.97592738748197,9.126137725971462,82.40654568610947,60.90402889217173
2026-01-01 00:35:00,183.88955078644176,39734.04299249691,36.146040015313936,9.084162855959457,82.52326447474637,60.873511974023415
2026-01-01 00:35:10,184.14899663529957,39438.43287889456,36.140762623417515,9.086337519512954,82.40661843456904,60.873469021361046
2026-01-01 00:35:20,184.58051303884915,39616.89512238171,36.164495876840775,9.060352093924859,82.54053351038404,60.85320402180988
2026-01-01 00:35:30,184.37841557275777,39650.574099276775,36.03072171136404,9.026696709348906,82.75961906896035,60.64810444896819
2026-01-01 00:35:40,184.6590445003907,39761.71922067093,35.938954999389985,8.995429406254763,82.75979604269361,60.43944521831212
2026-01-01 00:35:50,184.82423576254678,39786.98375153801,36.091928592479384,9.00184980303643,82.96068298506982,60.432663963377756
2026-01-01 00:36:00,185.1741119174285,39826.59010989381,35.84984928965442,9.020580854295046,82.97294336817737,60.41683759847921
2026-01-01 00:36:10,184.93446223142047,39648.43566182676,35.8774457933339,8.961305742708513,83.16782922650806,60.385333517999754
2026-01-01 00:36:20,186.2572897332965,39749.3216546693,35.649398148380676,8.94577524338981,83.33120906988785,60.33443994630291
2026-01-01 00:36:30,185.90193910970746,39944.66143714555,35.82553004580713,8.900425689612923,83.37725783356203,60.261064493926284
2026-01-01 00:36:40,185.2173843032992,39845.8919469252,35.5780695934588,8.908464056980865,83.55311439994051,60.161006641088015
2026-01-01 00:36:50,185.86942474228027,39954.240721807975,35.655357940493644,8.905381988714407,83.48578150745998,60.00099126189462
2026-01-01 00:37:00,185.49746997013204,39786.01198320353,35.85194576705218,8.940382810462454,83.57863517986405,59.94385316826262
2026-01-01 00:37:10,186.37200128367738,39847.90496692224,35.68816091394165,8.93655685022629,83.59774061430771,59.89936043385484
2026-01-01 00:37:20,186.67067222779372,39784.66442663043,35.729397590088816,8.830388720991564,83.54202394641042,59.90685575859994
2026-01-01 00:37:30,186.54572233642244,39890.22622854754,35.827123880867155,8.825867970200353,83.7127614735699,59.86328289602664
2026-01-01 00:37:40,186.65680016504328,39967.948761695276,35.487850930402765,8.837451697636277,83.7335058607094,59.898981419910285
2026-01-01 00:37:50,187.40016658899347,40002.70649102719,35.697617948763344,8.806186577663823,83.80055379854734,59.79687814936918
